RegionName,City,State,Rent,total_pop,median_age,median_income,million_dollar_housing_units,dwellings_50_or_more_units,mobile_homes,housing_built_1939_or_earlier,male_60_61,male_62_64,white_including_hispanic,black_including_hispanic,amerindian_including_hispanic,asian_including_hispanic,commute_5_9_mins,commute_35_39_mins,commute_40_44_mins,commute_60_89_mins,commute_90_more_mins,households_retirement_income,armed_forces,gini_index,poverty,walked_to_work,pop_5_years_over,speak_only_english_at_home,speak_spanish_at_home,speak_spanish_at_home_low_english,Percent_Female,families_with_young_children_summed,dwellings_1_units,dwellings_under_10_units,unemployment_rate,average_car_per_household,Perc_commuters_under_15_min,Perc_commuters_over_45_min,Percent_pop_25_64,Associates_College_perc,Advanced_degree_perc,HS_perc,Perc_vacat_housing_units,Perc_other_race,Perc_black,Perc_asian,Perc_hispanic,Perc_commuter_by_public_transport,Perc_worked_at_home,Perc_different_house_year_ago_same_city,Perc_different_house_year_ago_dif_city,perc_housing_built_2005_or_later,ESTAB,HIFL_hospital_count,HIFL_transit_station_count,HIFL_uni,HIFL_govbldg
90062-2016-09,Los Angeles,CA,1874.0,31569.0,34.0,33951.0,25.0,152.0,16.0,6122.0,361.0,287.0,4460.0,11525.0,175.0,285.0,315.0,226.0,461.0,1510.0,782.0,1231.0,0.0,0.4412,8345.0,137.0,29618.0,11590.0,17539.0,10305.0,0.5441730811872406,5413.0,7489.0,1560.0,0.14144280905550788,1.5177692728266812,0.0890094759860695,0.2910828541346076,0.5301403275365073,0.06968861858151984,0.020146346099021196,0.17542525895657132,0.07063008130081301,0.012924071082390954,0.35743926003357723,0.0090278437707878,0.5963128385441414,0.1881428687130477,0.027060920071282427,0.06512718172891127,0.022237004656466792,0.0,141.0,0.0,0.0,0.0,0.0
20814-2016-09,Bethesda,MD,2096.0,26998.0,40.7,115015.0,1292.0,5495.0,0.0,1149.0,350.0,507.0,21831.0,1433.0,34.0,2491.0,907.0,521.0,1021.0,1014.0,177.0,2378.0,454.0,0.4849,1125.0,1668.0,25589.0,19084.0,1652.0,712.0,0.5217423512852803,4582.0,5973.0,927.0,0.03142857142857143,1.4573655742920777,0.2071337064257299,0.2310026296271324,0.5784872953552115,0.24209200681531964,0.5617082746870139,0.046596044151418624,0.08260361938120257,0.003111341580857841,0.05037410178531744,0.09152529817023483,0.08796947922068303,0.2312049086373137,0.07720364741641338,0.03741017853174309,0.1215275205570783,0.0012405137186223,2396.0,1.0,2.0,0.0,0.0
92648-2016-09,Huntington Beach,CA,2121.0,45360.0,39.3,84477.0,2650.0,1712.0,707.0,821.0,483.0,727.0,36894.0,406.0,97.0,4242.0,2326.0,918.0,1103.0,1408.0,390.0,2710.0,0.0,0.4709,3859.0,406.0,43401.0,35179.0,3352.0,997.0,0.5033950617283951,6739.0,10752.0,5004.0,0.08101962222629745,1.8434732484410208,0.2313589766056252,0.1853588013668624,0.6049162257495591,0.2833553791887125,0.20365961199294533,0.1216710758377425,0.06451296632187853,0.002160493827160493,0.008664021164021164,0.09329805996472663,0.15465167548500885,0.007053360203276965,0.061764166513845586,0.06183862433862434,0.07555114638447971,0.0,1521.0,0.0,0.0,0.0,0.0
11225-2016-09,New York,NY,2385.0,60179.0,33.9,40481.0,268.0,10394.0,0.0,14754.0,393.0,907.0,9164.0,44846.0,216.0,1427.0,833.0,705.0,1781.0,5018.0,1841.0,2590.0,14.0,0.45899999999999996,12969.0,2043.0,56171.0,38900.0,5492.0,2359.0,0.5440103690656211,12210.0,2226.0,5387.0,0.17723852406998886,0.4090279581061197,0.08950092859683091,0.4808155846208559,0.5486631549211519,0.15297695209292278,0.10295950414596454,0.1834859336313332,0.06725335055708058,0.009687764834909187,0.7176423669386329,0.0222336695525017,0.09707705345718606,0.7233571739044533,0.04254933365567677,0.07261669353096595,0.017663969158676615,0.0004036815759728726,696.0,0.0,5.0,1.0,0.0
2905-2016-09,Cranston,RI,1231.0,25936.0,29.6,42763.0,52.0,473.0,34.0,6145.0,354.0,263.0,11973.0,4730.0,299.0,1102.0,1324.0,173.0,289.0,245.0,200.0,851.0,30.0,0.5072,6812.0,646.0,23899.0,11962.0,9234.0,4791.0,0.5177745219000617,5963.0,4037.0,4770.0,0.17722366951991067,1.4470588235294115,0.35286599154458753,0.10470946809556582,0.4663787785317705,0.1175200493522517,0.11624768661320173,0.1373380629241209,0.10907015359070152,0.02209284392350401,0.13313541024059222,0.04171807526218384,0.4089296730413325,0.0829810244813686,0.038556010420543366,0.07402837754472548,0.1027143738433066,0.0008302200083022001,532.0,1.0,0.0,2.0,0.0
80631-2016-09,Greeley,CO,1048.0,48154.0,25.2,29425.0,78.0,444.0,1589.0,3623.0,401.0,414.0,39011.0,1011.0,522.0,498.0,2863.0,280.0,191.0,876.0,329.0,1810.0,8.0,0.4813,15885.0,1144.0,44316.0,29223.0,14167.0,5982.0,0.502263571042904,11713.0,9703.0,3433.0,0.11113153782516776,1.7073201147275219,0.4504464777863521,0.12220262374600376,0.42062964655065,0.08908917223906633,0.04427461893092993,0.1416497071894339,0.10045431600201918,0.006811479835527682,0.019375337458985755,0.00955268513519126,0.4921501848236906,0.008378348583397642,0.03217207463921316,0.13529509490385014,0.17846907837355153,0.0010095911155981827,1146.0,1.0,0.0,0.0,0.0
95608-2016-09,Carmichael,CA,1310.0,60288.0,42.8,53847.0,439.0,2350.0,37.0,564.0,718.0,1266.0,48390.0,3540.0,631.0,2753.0,2143.0,553.0,473.0,403.0,759.0,6695.0,38.0,0.4816,7171.0,511.0,56652.0,48186.0,2704.0,1006.0,0.5132530520169851,11908.0,17801.0,4189.0,0.1393218485097074,1.6427461449575649,0.22078315862427444,0.08910162002945507,0.5321291135881104,0.2112526539278132,0.15651539278131635,0.14057523885350318,0.07629738682370261,0.009189225053078556,0.0553343949044586,0.045266056263269634,0.107666533970276,0.02923849952352075,0.05475799835931091,0.04448646496815287,0.12043856157112527,0.0027603974972396023,1007.0,2.0,0.0,0.0,0.0
64801-2016-09,Joplin,MO,730.0,34457.0,36.2,36762.0,30.0,496.0,1135.0,2864.0,394.0,597.0,30578.0,1217.0,869.0,435.0,3238.0,123.0,224.0,280.0,263.0,2034.0,26.0,0.4633,6877.0,351.0,31979.0,30760.0,566.0,137.0,0.5113910090837855,7445.0,11368.0,2378.0,0.1039562986260553,1.6639909071535128,0.4878585767014181,0.05575341578708799,0.5174855617146008,0.135879501987985,0.07580462605566357,0.2095365237832661,0.11941698986613285,0.0246394056360101,0.034042429694982154,0.012624430449545813,0.031836782076210934,0.006345917244058797,0.02560282513932572,0.08645558231999304,0.1313230983544708,0.012573501814087326,1239.0,1.0,0.0,3.0,0.0
19107-2016-09,Philadelphia,PA,1597.0,11802.0,30.6,43649.0,30.0,3616.0,0.0,4481.0,107.0,167.0,7452.0,1152.0,11.0,3048.0,817.0,59.0,163.0,468.0,168.0,390.0,4.0,0.5175,2608.0,3226.0,11526.0,8242.0,311.0,44.0,0.5005083884087442,772.0,589.0,2529.0,0.08126533951458959,0.3920096124962451,0.3306810948440484,0.14704010184595798,0.6334519572953736,0.2397898661243857,0.3990001694628029,0.07998644297576682,0.1668126642472782,0.0020335536349771225,0.09718691747161498,0.2582613116420945,0.037027622436875116,0.27132399745385105,0.04908644668666485,0.14717844433146926,0.16209117098796813,0.0012514078338130394,1913.0,3.0,11.0,2.0,0.0
11109-2016-09,New York,NY,3041.0,3272.0,31.5,126225.0,21.0,1927.0,0.0,10.0,0.0,24.0,2454.0,127.0,0.0,497.0,0.0,121.0,81.0,130.0,22.0,52.0,0.0,0.4408,213.0,52.0,2988.0,1923.0,171.0,23.0,0.4474327628361858,841.0,13.0,0.0,0.055619930475086905,0.5476329631794272,0.047619047619047616,0.13411970292704234,0.8056234718826406,0.359718826405868,0.573960880195599,0.02781173594132029,0.145781328007988,0.007029339853300735,0.03881418092909535,0.15189486552567238,0.0932151589242054,0.7881170816950633,0.04557744302819621,0.17970660146699266,0.08099022004889976,0.0,65.0,0.0,0.0,0.0,0.0
