0,1,2,3,4
92288.22139704472,35576.67434205719,8122.704376585513,-8637.594459826423,12902.41202666343
52656.81969840693,39116.54582865761,8755.13129664543,-22750.97604077909,8459.257832025607
31229.40736833135,64974.28828326842,3477.3073384598533,-3932.313174469287,11205.549016114466
70901.2529144762,94601.2149204912,5740.053283719053,-2809.2569741180782,-4383.6304129171285
51431.629509956154,51605.08854613019,10508.213572059713,-19821.259711855695,5099.258809640887
61944.98671185895,-14691.094321415681,-3841.177013002034,11464.349873781935,34426.123754747765
105427.45823433549,25489.59898276469,-3242.9344340980233,-5058.082677916741,-9807.20806771482
134909.04447346425,18906.470654565856,-56063.797556566635,-11477.78078708286,-25582.750622870084
47692.722164834646,694.1448343269519,9758.749216755656,-8730.57275963112,10687.500194111286
91982.17217036635,-12064.833752471797,55600.371193312545,37838.186679515136,238.58636499770165
97009.39203194239,-19073.81736830683,7802.574089101256,37055.78312760126,3773.8925859657193
67159.23918694757,34674.03091608348,4943.245901166213,-10655.179196176823,-9130.297087891351
26644.499874614605,17624.477823001573,4203.19325312454,-4929.662738578496,17108.49837897487
14404.48957982216,54028.802447330825,2662.3694588790677,2803.163201143788,14512.002572153222
88601.98330325523,15363.52353118352,-13912.261976608044,-11283.867899884475,-2136.102736943286
27542.670886956985,50501.75097338549,7558.130878970193,4255.601974148103,6663.678202270434
59510.42862787794,1043.7245989744101,-14534.766826986846,-16061.902261853596,21719.402202371086
45904.19940645356,27421.763292329775,-4004.7577925638843,-2636.5762745248353,22482.71744223441
93406.52018698759,-1497.3407294137185,-8595.724674234962,17184.621347971653,-5477.858106116822
49652.602181337345,13881.398090423067,-3928.6307764855,-24397.371893426818,-8147.348234035437
69487.626965009,-771.2330281678755,4121.216459403149,-13314.055887101864,-4091.754043254822
66314.54686501186,-21725.395545872743,-909.7690420461971,19831.07334657451,6763.738580081779
37101.81933942653,9570.580693510456,-979.7609950400001,-1435.3743701799017,14212.883295433337
67194.88684982213,58116.12863824379,10620.782071531008,-21089.18818998613,-8922.84608082303
102347.47302002861,20786.990544517383,-21799.623328460148,-15547.139822070003,-729.3997385551542
61977.76091248057,51935.67393611315,16435.736795821624,2886.13464141986,-3665.318318635275
18175.638929275123,59894.998986772924,3506.8156445108475,-168.53821164588905,8383.917265899627
30616.95101204092,20170.430678191955,31728.004677467798,7981.516304323016,-5320.360952261559
34756.429326941274,54422.35530522108,3278.190323905355,-6592.710423331326,9045.887349564948
62806.42900523366,12321.269780358574,33433.31052593046,-1269.6274940575536,-11337.289382996849
58260.50508492695,45778.418655502915,8018.3982614612205,-23361.120155077555,-5185.379739265425
51646.4245989052,-13320.97653996052,62683.324007255156,24952.141095791532,-15043.621379813858
72058.28175622955,16000.346794297313,-29547.25973957038,-2269.37427268248,-13265.998528181508
86627.5280025391,26005.034358084522,9732.489148011347,344.120452571846,-12312.943567412522
79711.21498802266,8805.044736497714,-2234.4392374672457,13987.320412952347,-2743.3505358662296
61665.39822210772,1765.9287520976798,23071.95826205607,-16765.893234430285,-8555.36827072567
77491.44060068818,-19432.28923442403,-4405.431213978554,10856.530479264107,4891.235296279496
23233.531557615534,9415.65256389793,-1712.1274621590323,-12348.396133328672,4315.4519617797905
19137.84938947724,42488.04083313604,9764.684344578247,1438.6550301393547,2656.8231727105076
66982.51958878063,62301.257293699324,10134.830076479155,-19979.04211733445,-7917.678316573722
46684.72759169357,13583.8408630028,-8148.1674573882465,-9905.374455128842,-10508.392882009113
59750.25010766986,-8054.858210351108,3044.85124335827,24429.48021509982,9459.462070503334
83231.29840612563,-36236.23866584856,470.2675878917323,46123.50289505754,-2108.306499849383
19920.105937563836,23360.652544128643,3878.670247142918,-11296.530606852888,5307.679742794188
76293.89950707216,5079.713068632554,8699.900310688603,8701.890921742908,-6048.0754471485525
-2720.6460145542824,38888.30000847846,-701.2589178040064,6288.429749918496,10352.413969206831
61369.55866315866,38070.34508501817,13678.971351823613,-35837.39480915819,-8837.665002385305
27141.231933111627,50802.675981071116,6103.499761111027,-6090.310137165157,10268.010002851612
44315.36596579748,54804.978469455855,10116.957613549266,-13336.33886339427,-2867.277768944632
65858.58489306214,11402.049299185237,-13875.730350256825,-2245.768804739102,7464.753531101408
76333.2934156896,23718.06013240483,17034.740922821915,-6655.600129740107,-4043.4979198644837
80037.04262102809,1833.8026576066015,-4983.2448087099765,-17005.234011526612,18161.62495237228
81790.16555446482,-30786.06317180785,63107.72977665374,35155.16169910349,-3887.053970534345
52003.46142397458,5288.7748335063,-8251.2050550874,13475.203376757469,4091.9342367027434
124581.34752437581,-8161.819191681992,-21591.466156210096,32781.62380964908,-15446.32719891814
51419.546629802775,19588.93985614332,-5037.895639771813,-13639.688203867892,13312.479440856443
48846.600761780006,1071.1943939140895,11147.330605212535,2817.5825270023975,1915.9231547201755
75875.84270399793,-14415.100835639349,25192.06954081982,24520.66829983254,-3993.1857742238676
19064.631481963104,64352.427515842464,3235.5021937017077,-713.3623318949568,4338.012253386291
29642.656592425774,58530.680502107614,1168.2002315197644,2236.097828182352,7950.523075782861
48093.958988026316,57931.2409801012,10392.213278440877,-5589.246119624404,2271.2880270856226
2607.361068851556,22197.383917059593,6522.044787749508,-2039.9847876717818,5592.140052744628
15634.350062206824,9172.302240670844,-1686.9924973839643,-14450.809350074114,-1397.6713668784198
25873.310780269934,12657.26897967774,3545.4729121957507,-213.33095954325617,598.498265925481
62212.760292347586,7559.212767558371,-4088.850371740358,-24412.61931851092,-5650.777437328721
59398.10975400125,57656.49569267409,8301.477556541427,-13613.75698994607,-6287.251272817806
24479.90819809409,-3025.4956754344144,9313.325183783756,-2610.7144847145005,-631.9618849162383
27542.492166550393,65726.57880748689,3884.42776459318,-1519.0996420571612,5808.599792029
66626.91887224713,-6544.982246293789,-2345.377041361398,-27170.29007088841,-2628.3196428626834
6105.690253476909,-5313.06268118156,-17186.950080660165,-2206.1487429930057,5612.6085970278455
26403.987875758747,10525.876605625308,5605.938103390107,-6550.914748482873,-5730.469444040929
105657.38129377809,-16656.812126786186,-69139.44522287429,-1020.4408260079939,-22176.106343835356
41046.335759039845,-16727.410858086812,11877.603203480166,3765.0056449170534,-2384.641875131728
76365.67121365802,8234.15172641308,-10590.519582313114,-1780.3206011408572,34804.757582309256
36418.32435757015,15299.1348613214,11905.99754242967,-15554.711221481146,-6253.799012825034
91169.2664076729,-22978.268119781937,42937.9729278875,36158.357231236936,-4585.518651049349
35603.71523966773,25055.365974986056,8431.69939188554,-2221.378437509734,10909.106442894572
27579.68039029197,14312.031792135325,4284.691842756897,-10940.529601107557,9667.65239647597
67593.9213459691,12219.06983931049,-1622.0266846269365,-16299.250992542607,19170.489099680228
43796.09809410458,-28010.277455392432,59856.65857063763,22468.152501615587,-7250.325274140291
41542.87456937478,10682.938124240229,-4456.81802825894,-18246.756331532677,-6579.69619541335
51969.96684791109,42855.96997432041,-5073.575352084864,4412.935713499824,3401.3443284477735
39915.385750334855,11519.329939117324,22454.163642903884,-8488.282640303903,-5916.149837112587
35875.207807355815,-390.3177652235647,13869.448632312327,15752.600598060259,-8356.376429447073
65011.69426092894,-28934.888432130934,-14146.881487488017,30027.1419312852,1173.4815726660079
47429.295156913104,10735.923454720865,-1697.2578192948706,-9937.725206352443,-2932.397352214641
31124.55678128071,7743.339704699308,-4562.377765800606,-599.1798419838279,7595.855202392309
33735.168068568586,59222.9108373202,8222.818259570704,-17348.175773104682,-7238.196308006808
3972.2856422554946,-8743.074470629645,-17205.475960732423,689.7364354279296,3350.705653198436
-14285.94234436524,31102.71456137601,680.7759836063792,3737.4959064655473,9456.232521475615
54079.947459027324,60179.768221342456,11986.387151234809,-14062.410490628827,-914.5790749396145
28329.92211750129,-117.10618137673103,6768.533507345597,-24914.179638939717,403.6763703562314
67669.1345651182,48633.05756921436,11071.261241765073,-30590.822778116628,-7111.249329275683
97516.57748689558,15920.438361640185,-14832.162237415865,-15049.211894306733,9936.77576096491
49796.0287915596,1291.2142710643213,15618.356456497599,-29797.32291067894,-6097.361243796501
41136.12727707955,-14658.488797570884,573.4005361481604,-18645.989975654513,4969.294858808105
78110.6066393651,5275.372188244408,-25071.4856073081,12894.200303246442,25583.109338340284
66161.68823647716,-37785.57132507372,-11524.36691605152,41597.56889087947,-2310.79475934694
89272.47096565444,-5400.299373672782,-9503.534379449387,23896.532492775346,-3940.9312919659887
-4400.23358605333,45307.73634190933,-220.97346962451087,13405.167727829044,9525.431799994476
85591.56724843064,-26580.840171306336,-3897.6985640402445,31228.136806767427,-14994.48033743725
62070.72427348272,14192.85392954046,-4262.6151139760095,-18626.215795526623,-6578.520261837243
88766.71893978532,25397.738786278696,40703.02791364972,9192.59402861745,-1155.7445609287618
51392.605948520664,3426.6652761417863,31189.294529475294,-2613.690129339126,-9874.608492572977
45122.95660876699,22338.950219584694,11880.909916175699,-28451.129056387552,-6551.064213003405
54748.91579057348,-10323.190419736262,-9247.032431764297,23741.674372927402,53644.27994938723
21740.039622253556,15607.81813854141,20008.559098291906,10145.120147411077,2893.377887697906
26108.985402818897,30824.95544412451,2119.6463002067676,-15872.79079456822,-7543.786381779968
79833.79676276613,42185.83741922429,8030.282868941227,-25395.00770799451,3828.1086429729016
45367.87829699441,-27740.43851608908,52060.31719680215,13245.859754383036,-7597.935320410358
49272.48608202973,59034.96738571714,4335.881924656785,-6142.297703776144,4685.8589778131845
76946.42069529145,-14614.262690743637,27054.094337086728,15169.493251726904,-12295.358809480194
51670.52541783736,20371.449008160263,2629.152914859333,-21506.23609232945,-6826.336505440385
51889.06481295225,-1234.7351692299667,-23200.32004753217,4228.114363152613,2733.324314836215
33777.471144873845,55453.031224477,7450.902796160077,-7720.334791945114,2019.595633514704
41389.443723914344,18862.205543901004,6116.772863479458,-25333.293098019716,-2842.954100811269
45577.2099617511,-482.0494280444041,4303.905873195182,-18592.108283938087,-5337.907395663029
23461.57097978382,31863.17042726491,3564.782546215866,-7514.623215524986,-3687.881834264326
62675.28199285946,-3613.922431930933,-1077.808907800836,-8482.710479150861,-6977.676671517277
