0,1
1761466.6872775361,220784.62566368093
684075.345750938,845738.8518372067
1365726.2478932005,-246308.1584816537
377910.94038685237,794803.7563352388
767500.9061128998,539661.0610962538
698845.8709898249,315139.05500407744
244840.25423896994,1176328.2090484183
49528.98820198259,839608.5625967786
344364.2362905621,772966.3027714606
1043284.5061663808,1157677.5950034873
609295.8771597137,1067140.7336361255
47543.622488294604,647803.9944404558
1168816.905192678,-18654.479041454764
870599.5983647801,-83279.82979231917
510434.87497471075,863227.0533224507
1069741.797087031,6918.30735622461
741912.4899607422,648735.536089553
611025.1701466563,760511.5657111427
512393.4763496142,586803.4009043284
-137304.31604424486,349631.69150348176
-4933.020390459941,553035.3781505016
1256002.3428136716,13906.238109638016
856336.816182305,151873.08901828484
160116.75079548234,760532.631607531
598587.2871569888,1035095.6372328011
249266.03744189593,900013.0834975829
1510251.4329534827,-434842.06134179386
507439.353423052,225139.00493359278
1712007.8976746325,-188495.4412682951
-39893.50065042928,535721.8025348891
69083.32855845275,482908.93104191386
-81523.59334838769,604581.5303055956
-50927.47328849102,397838.1580567944
100513.49366290683,881249.3877294592
357464.2571927655,965835.6602754507
-167572.1598531251,423110.1538218742
664498.5138915813,489667.28117761546
1171606.7115353872,-266776.26915774046
692231.063364434,227546.31399270656
205008.4600524795,784583.1557774303
-157562.3684255273,460586.2423850231
447829.9750927612,1018349.5758548564
423795.3170865948,659372.893906887
350146.7394547168,569464.3827104009
132662.717799743,923599.5706578484
1086541.777110058,-413487.84889455966
-4412.589261421447,544724.811317049
1334510.4397721817,-320008.30679736234
159493.56794395513,347583.45003370993
497069.2139186804,900839.4104870668
110786.31119023418,773729.5215238817
948716.6793836595,449051.00186742534
572447.9181488984,816165.2727688745
363820.03298033006,753255.236490896
233649.36327232802,1115239.8134129732
951971.0863961137,529066.1745068856
-557.3984593914557,536498.9745888081
869856.6479659141,686346.5829303629
864789.5490825652,471658.3431082719
399249.36683686817,37947.932961801205
202523.3219580637,512187.1637763507
292266.42601297883,6156.801216094736
169747.0950227224,-5604.387878644997
51074.02648739604,412239.8505005002
-78057.46603213271,426265.4792889168
178945.14160415487,733152.8135461082
81762.29861499862,326102.1193379949
1806189.218979822,-417855.68248026364
-134532.76643450867,429780.0374475249
32830.971193022524,38952.301187266115
-53082.054136728744,232749.08459442676
-331068.5077078882,351917.1883525837
-47845.35968428679,392213.1203130963
1145146.1302584803,976001.7786704646
-73183.70819466231,352027.51796883176
688757.5187181615,992062.0732163913
700644.3346728557,136450.68168916708
278665.30531395006,478577.9589643759
820224.1169899538,747765.8912778414
-80807.81060530199,530515.3113764831
-43802.40899897562,420757.7718300045
1181464.0176189302,275224.9834829324
-77511.4607098007,315256.693917408
-26744.263796800195,539349.9819979263
362854.2143044719,654116.1108249401
-53436.36077549641,529359.5843224163
773715.3008731893,50182.20253510648
179744.5271561926,297386.1343255658
231867.71990056869,-112035.48184857742
410035.2573355573,-242315.35201276297
280738.39900090685,220653.33760490053
-204403.31670474386,338909.3299919377
13542.919266891275,451506.88810746424
1216421.0299639022,422792.1628862039
-265982.910414616,331039.16996908915
-172178.86154467266,280122.37063208286
790927.31556537,985265.3763813797
551455.8091436025,549399.2329608635
261365.10987876388,578389.1427189138
534736.8326734478,208482.4252467113
226072.86126445624,557756.8843581643
-45578.43501032277,470332.8551382509
986503.1558242918,1125339.7618212565
-108747.93170046966,528130.1324653858
9551.783354752186,404357.11057522544
766827.736472981,725543.4647893636
1011702.4631604445,186137.26816520383
-58127.27900127555,380388.9113112352
726823.1578004744,910693.4622035958
-206586.55280333722,485003.1650638403
1660172.6138239033,259309.84074273106
-3845.062990347551,720163.4348070871
-8185.404282178852,410089.43147899973
726376.1006111727,238694.4104551827
274624.09823594306,83860.9628743793
-86230.31965376927,300646.7457202869
-191058.2589871599,289179.2553452461
-183.82831539050974,393270.98371685226
-153299.83603423362,485176.0620221741
-332995.4299044801,315291.9851001249
-199443.23282648422,306926.0578604646
-55347.780663801495,140444.12514397688
-144559.19912753516,84524.44306037764
22045.309146853655,609968.076322414
265090.21971035085,352892.5428055024
-116635.157856345,167379.21485923656
-177794.80842812118,168529.30499617182
68212.48396964095,148908.03325792064
-243306.57659128154,291964.0222312402
926486.3109063081,1043437.7607641808
807520.5979249099,66287.61391799548
295738.62514813204,539569.128608464
880435.9034373675,-104370.67038217705
343941.3663466332,685132.5731476228
396183.40270722844,240143.02768198075
277770.717029102,792402.1628348425
970995.0105801926,1194224.2688566623
-115997.83825255638,154754.08215898118
-76034.32393359496,577398.3308510532
-182532.09946541776,-26784.993009319718
37306.306639800285,359784.84470845433
458408.0508591365,123377.98105303795
-235658.94278397603,337049.02788027335
-105843.4935166943,573198.6796940102
322876.40974711266,308191.79437718255
1751968.2218018614,-527873.6468611859
269236.75304848043,838233.6347611966
474809.3254046889,437566.6268893355
347278.9831745105,812908.017853652
-104444.33870392146,31080.924224902716
728329.4021274155,438763.24926794553
-23573.54104442626,223729.2909261435
261600.47250235124,-176305.79805877208
855151.057124264,237772.66367572788
235876.84230661968,464886.64114658703
-238324.6941665519,171705.9589113735
44013.34691222971,30170.172126712176
337715.68683714344,466450.9632887851
-40328.74833085034,192124.86180525424
363.31938761077447,353981.49770682084
478402.97644981876,-15780.139386328236
319273.73456699506,649973.4307060883
226771.737672999,518256.5547582874
817443.6869408225,-36458.47402896015
29489.852194858737,617775.243990143
303935.1682228996,671367.1842603048
161118.76123084253,371667.2683399064
1117158.9140985538,1471331.733901363
42833.07837799176,95606.25483236837
1202279.2967820682,-46910.90907700361
680902.241054303,-153336.49756920128
-117674.62586561595,541601.5138465046
319689.7186215059,581574.2315970032
-261563.8665802958,382701.7395204923
229912.6994224334,400848.3425332915
-125240.27403553993,298966.9361880038
198789.7769943907,755429.6890886502
345333.1944516245,345294.5298816087
200895.67894829207,273570.0417445839
273607.221635469,394850.29370306456
559578.6948083615,214057.33661523572
297199.9374887427,350459.790940382
339829.8608048289,751532.4201315981
-300870.0451930667,124727.87678821123
-150280.24469416792,306451.7563028466
-224437.46616649118,208200.22430199306
76958.85594192611,225326.754550421
26197.16893536946,489536.8137035261
-167065.47776297404,342650.35790642875
576604.6202255597,-27321.319498360735
29480.175567795024,351387.55549971876
-372913.4749886861,236181.07921875344
-219562.5536829916,360534.80614466476
478905.7179924556,310882.13628994
688988.072305455,-183516.78248617458
631003.1072279083,366022.233860556
242578.07629116563,348089.9411839577
210047.04805689515,197301.6672867974
-148821.99300609322,178118.06674966286
578505.2199613557,99168.23860425084
275205.09947075346,664043.1383435488
-266041.65851589764,167877.14399730126
842812.4272302353,485408.00666529755
-108996.85048827101,202992.79421466027
-101074.39954775595,469066.967637534
-179657.4256567109,261620.8208714781
302463.5317273201,496370.74268298625
943074.8959202371,563663.7786308035
463532.4134242984,337647.76783229155
131235.49601627514,-64437.76372217273
71347.54190472637,241033.17386619892
-276673.26896718895,123563.38434337174
-35357.420764856135,292095.0791450468
1651820.0849199537,-641620.334375142
-42215.818435541725,50242.557009595635
-232552.81327660542,115405.30406558869
-219814.47493530362,446334.04831616883
991726.610792118,-282382.56575276697
433812.3449130074,10613.857096853439
627271.471055065,17783.979443062482
-214298.76088653435,455440.05015816475
672361.6592388351,-146473.31555056447
11442.750251092579,466422.2298714487
-154585.29041678135,249788.11983854976
-244542.34266772174,163122.02567879448
363374.7290073719,93557.71867856808
-296936.5765598117,75908.74883534524
62490.63750369857,6558.333709879713
-134910.8770565325,7285.243405347565
16321.1781374462,278684.5821037185
-80971.0218579152,113707.88726333481
240517.46351479646,534361.6683498971
-354795.2113165329,180909.71434966908
265947.89240611874,-72248.40268552634
-113208.54402583704,239715.97492395618
-170396.34916442426,159820.14063101631
223898.51591807016,-86643.77270725532
115397.47495264249,533699.9150232474
627719.5390168644,830698.9843465175
855323.357063179,280400.8794334614
299346.5318416537,794591.3904368775
-173878.62913098588,268226.0753883777
-143075.99367446257,222047.5935148649
-210676.23023486297,386612.8433309367
47693.397294082126,38750.59207602821
643809.6496807075,-359814.61693072465
-124330.74599077339,119589.67851793965
-133153.4221100612,308011.8888029105
-318066.6437094867,-49616.28191000266
102732.3782084126,189694.23806418545
177858.16859753776,676104.052740779
8776.172119352146,364072.4365818428
-144472.15522112712,259211.99570409345
5901.468082607288,336123.62404546933
38580.480784106265,287223.29148956836
-154340.3780041221,108849.22122317938
983035.4937914719,401508.4242166158
-236382.32702419715,250232.20632546465
748910.7100207298,253168.71731253449
-161591.7189010604,293160.92955401633
-95417.44677157067,670758.0434218079
1121209.182008214,426430.50259718363
432112.2494901017,264669.333928007
87744.44452016741,-4905.811826936864
-272373.64491097606,184596.73512579707
-137632.9718279666,31630.821166687427
-222542.25222937396,164562.2845036618
-173857.7759283307,235770.74786310812
-249932.78481514863,286974.4069273373
283004.9852457294,333061.1915585941
444248.33069240407,21326.911896878824
382988.75122866215,303448.46812987374
-51554.91270891796,342492.7004632364
92587.45441752569,204940.1898316434
163655.04829646845,559742.7431099089
-151172.96461024738,380551.1910288497
-183492.366387818,470460.0256122464
-224751.6195624712,217457.33022632575
-15635.557639215067,319880.7243423347
-169932.30276956162,65444.672634371855
302140.1555850279,-34525.02790309559
435244.0455989415,70508.41460344581
-171388.5645576527,156128.62863082855
574466.4547729284,52616.75891609488
-136327.81374102412,299116.3044144041
3282.3430772308166,227020.31736799472
-146968.44125718562,351786.02340167837
-188174.01710321763,410964.3049436129
185826.92326083954,456616.778026271
-182884.60036893788,43925.94196483066
-57717.43300410523,366240.7598848514
402905.69573484396,-403588.331757065
-197433.66238944267,338044.82259098906
215044.55553184988,145351.658322909
-131353.67002995856,215797.23710681606
120053.68785407348,188352.87104773213
1094073.506031425,1452413.8068192946
-271821.213969424,424946.4303336981
597458.528476094,799099.9546521385
-66673.65451169226,256500.24797103798
111818.67186825875,576083.4290114942
-115452.44830414666,368379.2223443026
-196005.55693316547,283123.9040007995
37704.83457478875,136858.98633582506
1169739.1499989433,982027.7953034388
7973.916319797459,355364.25624087866
-274917.3341172582,126242.65517546385
634158.9972154987,400680.5371063221
957204.0666938194,221787.1001392295
719802.8476641558,-279234.691760279
-278719.13942924875,105777.24290409431
-151854.38463548964,399112.50826026534
-117288.44837024002,409612.1933573186
-153448.60552608996,-124583.50995174133
221739.05172272123,252069.17812610566
-18787.013041962968,281346.71081873093
-137315.69150039743,150760.37435451715
83224.94497117658,256940.24151202207
1421310.5948051834,-541191.154895604
-189241.71854839742,176502.52807649405
383398.5116130652,138041.1860655542
-290499.57349924685,227195.69679545387
-269228.5979523288,276534.97322709544
-65464.80476522607,100052.8267097554
-149538.33641263595,268865.81857656967
-204539.3837268643,174438.7678142486
615462.8835708105,114528.46433485413
884099.4448067647,-226357.59979652843
849384.1155717215,-473068.0935931638
204717.31272388643,106025.83078066491
54927.07759270099,257291.88973503688
-126122.93259129825,3956.670372958759
416834.8032514216,-206927.95414275306
-354180.4334360811,76901.6808865566
10526.720694774891,142648.1395166857
454116.83970868506,125546.69075815032
252169.45868160206,119672.88094460621
-136289.7101885254,330093.91370336595
469936.22247502796,368644.2295917462
-85472.37432095358,66192.36978006821
-76107.55395622733,-38647.744902480445
233127.21730402485,490530.8904490944
1074648.530838847,-513598.698392887
-104896.35397507293,496589.6343768708
-170487.41651303225,232310.5367436566
34783.04736507442,-29612.907417363214
1144244.22616477,-442486.5273832593
-101825.53577194262,279762.29091174464
168277.66988060507,358637.3614356753
-9996.562434380325,139230.7103030154
1352080.402105593,-729894.2019179049
322047.14419332705,315566.21327631536
-245282.49943558604,114973.91427143507
278434.55902765744,-238434.814804209
-250868.06070759718,47028.840446244285
-105621.11108503773,112219.51296396757
-44837.42080707228,199940.02734872134
165598.81336794942,86365.92103611214
-283394.54265918455,104000.9233386709
-306590.5131611789,216080.20682109517
-109099.25310206739,146210.5678833242
-32060.337297775972,270121.23642321414
308343.60161477706,590126.9871975019
45974.82124704352,132137.1252021535
630426.9832177064,-89325.48060532875
49125.450866660896,107603.5237639482
310382.7915532615,-61542.89961674536
189365.15208424433,450373.55719027185
-135233.62442541614,208718.79501376484
-278943.5927780813,233202.99508183764
-10138.50302779098,-73486.84549774528
708066.8404921244,-245036.25355532847
80869.12824890018,400387.75467293395
31975.209497800173,57902.1230771856
-282879.37428166,181812.35651394865
334596.4906600564,-131615.8084669797
-127500.05241594462,210591.4171293701
438109.84081884794,108025.80062149612
-243031.2774177263,353354.0429995297
-158602.26104282658,82355.16116816958
289008.4493040565,323793.572998742
-373033.70701697614,194998.31004515933
361409.32820534345,278764.2138353295
-58227.781551860746,-39964.95194695173
-34004.10097130923,258995.4807270608
318570.00333799666,584941.1062495663
-2417.9431181001273,-201559.9741155402
-273802.32180170383,105695.40065508465
71700.93688696083,223673.20814118884
528586.1713787614,732984.01857798
-33866.26937361069,414298.62796650844
556444.1814164841,257686.90956367558
-197580.58519376552,-48407.33415551286
287116.91735321487,320807.92803519696
175343.43127422416,46482.56040351616
184379.39092587435,-35330.33795450701
14055.178886517393,-100465.4617939607
-170640.01313797498,310034.54654174607
-87802.81285929406,282867.8829616844
829979.6219012628,-461523.70404679194
-148172.65612192545,148164.20432313823
-223509.2349834789,-15029.123572737702
255912.11815677496,311081.6117367328
135954.87109674557,289179.41974174336
-19487.150550584232,528142.1615542069
-154685.08014827786,156892.42645085932
-227220.32477978145,112185.50237234667
697422.8419860472,-197340.14738627055
-188202.2088050483,240850.53419465828
-79333.73167167958,-47393.24935512452
-267946.51220438024,153044.74466716286
-101298.87885829055,83928.77138409903
-308317.5548427769,151614.11379785032
395956.5277640254,11799.448941219474
155139.71993994756,109759.51316809462
24982.581422750995,-5406.44057605056
34060.7202812082,262821.7204920428
519503.85631064675,60635.70451248368
-189656.5047100165,77011.45555423555
-53433.450456713275,122380.38914176518
25271.082383258625,249419.05500719478
498427.6302228145,-129056.01516104868
-358388.4345206491,130188.52911525949
-187539.31546778211,300896.1078981308
256319.8159410715,957536.9242421968
-133454.425495025,216580.55749559542
-128276.84473728095,-137046.3568431351
662168.4921792679,544554.8158874307
-35958.45500432338,321121.03306077974
434939.2077134247,481950.2898604276
318127.1898407922,420791.35359046195
-395112.0552678573,246701.8079014663
725427.7510619134,-304203.6456327018
-302492.0663054251,46412.0225210093
-247450.96762228425,45437.68893553451
-270865.1653707458,204993.34938493578
-235535.86106312939,20714.373435863246
-243437.91936860819,9259.784730164092
-447921.61222462455,67550.71592112764
-63202.766966748604,346661.2601680556
-351586.1484095368,113935.2006946327
468579.1404163834,379484.1632751952
