0,1,2,3,4
30287.936512613443,12290.40848633427,-956.2621016152639,-9812.434166944655,-7062.873104308283
-8342.604456653362,-6084.603506748143,3925.1265602059484,-4699.298783036443,4495.741029500881
13150.001473821289,-28892.150107335856,31114.944973947415,7921.749410518863,-1449.864265639861
38715.14338029991,1265.0177259559266,-166.1982170320128,-12971.25091470484,-4092.583455121289
-7950.508743878057,-7020.675818580262,-19176.954673489658,7181.554705772188,-4865.120339065744
15753.81740473327,10326.385216284454,84.24576675601224,-15807.846709436282,-4093.9724391807185
-62345.16638701091,47198.06022538871,-3906.8130528205706,22093.86383674182,-4384.153243788692
-15201.25733524838,1451.7942591993374,1463.4564089643984,-8837.920763930024,-1925.8723721659835
-39066.19928948016,-7053.983109711356,-3902.1705045071153,1531.7077253697607,-600.839952323919
-17716.429912354644,-5450.100664609325,-541.012112779649,-11098.521562149905,-1716.2321209890376
18713.94824986875,-3773.3671980613803,2241.625515387561,-7110.286074569983,-6996.980820747614
52783.54738078788,-15079.4366980849,45284.79114687671,29312.014130605057,-3220.787517396601
20630.931965889875,22622.538892042656,4890.144663494864,-15553.384630491422,-4743.958539877078
-17861.623327631787,-28924.369129855877,-7085.667750765157,-2732.204779444854,4226.527063398706
-18449.232048035443,18983.486651185678,-1301.0692821993182,-164.25759628034075,-2504.5946067606487
-32233.34606883793,26800.748879701347,-4037.8619357208872,9473.721881618058,-1333.8777242801782
-22282.495769570225,-28287.479328708432,4210.768475616964,-3157.7749006740387,4354.927664790058
-20735.243277782854,1230.6738023214252,3479.082774751219,875.5361677454177,2478.4467475496517
-16071.702200600392,-22311.448186977996,-4850.103225638518,-8401.275252014982,-851.7848029285989
-14792.752848440015,15045.80793181266,1008.1184961826491,-6397.540966527652,-1609.1406995929121
-31471.146423876424,36441.47658073842,-587.0754009862841,7244.400602309482,-2566.701278590627
-23720.156289696108,12847.926611081106,-298.1900128212273,-2150.3045705966165,-1225.8533287242603
-22946.49432740182,7876.263510060701,-4523.424710698848,4606.519944218789,-3271.260019927625
25475.993193909264,28170.753822428735,20950.74133135865,5190.123018723286,-5340.880534860703
-31439.053659057132,-32959.14020883262,-1323.8512841980164,-3370.044791590283,2624.3018022239658
-44409.61402499269,-14869.72571581253,-4160.389016995868,2190.4565521747472,-617.0311829145506
-55425.24827343701,21453.305657944176,-5128.787820697788,15858.526205908503,135.63215669523436
38602.131219990035,44969.471128073696,5169.863852557472,-21557.58608142795,-2860.6643656848632
13383.167368845729,54223.86298373804,5300.897699354182,3892.593797528367,2635.2515271562484
-32261.20288137376,26761.284254679773,-988.7861343567497,7144.717797933881,-2151.046693213806
-8630.820739687657,23774.67560853475,1015.8109591523345,-8133.243434570948,-3829.354788857671
-25298.462570613785,37979.91813249926,479.7887055876398,3027.398999330545,-4039.436325429399
13093.084605628055,2940.706809986403,4711.7405792260515,-22517.245429446135,-2572.9491375613766
59257.15536145158,18202.99822122351,-35814.483257598054,1416.677974819683,-16401.97158196633
-38019.996415120135,22008.230300602507,-3482.0535114150475,9994.129124146275,566.706830565381
15313.50018090889,31612.24379016599,1591.4838412378601,-5949.182107116565,-3465.568028870314
-26176.211038475445,-21142.092595782015,-2696.8363300886786,-6906.048119245804,732.5346200825455
