RegionName,City,State,Rent,Current Rent,total_pop,median_age,median_income,households_retirement_income,gini_index,dwellings_1_units_perc,dwellings_under_10_units_perc,unemployment_rate,average_car_per_household,Perc_commuters_under_15_min,Perc_commuters_over_45_min,Percent_pop_25_64,Associates_College_perc,Advanced_degree_perc,HS_perc,Perc_vacat_housing_units,Perc_commuter_by_public_transport,Perc_different_house_year_ago_same_city,Perc_different_house_year_ago_dif_city,perc_housing_built_2005_or_later,armed_forces_perc,mobile_homes_perc,housing_built_1939_or_earlier_perc,walk_to_work_perc,dwellings_50_or_more_units_perc,poverty_perc,employed_in_finance_information_perc,housing_per_pop,renter_occupied_units_perc,married_households_perc,pop_in_labor_force_perc,ESTAB,HIFL_hospital_count,HIFL_transit_station_count,HIFL_uni,HIFL_govbldg
60637-2016-09,Chicago,IL,1176.0,1104.0,47110.0,31.7,27167.0,2320.0,0.5709,0.12666400956556398,0.5727381426863292,0.2261372724279061,0.7301241906379365,0.19870695342393452,0.26428288692439633,0.481341541074082,0.1199108469539376,0.09779240076416897,0.13513054553173426,0.2490235153447589,0.3276817522100541,0.1541710889407769,0.0495011674803651,0.0,0.0013172131533142025,0.0009964129135113591,0.4592267835791152,0.15114131151867002,0.17465125548027102,0.33873912120568883,0.07536340970033399,0.5325833156442369,0.5540055799123157,0.16882496550260054,0.4512205476544258,382.0,1.0,8.0,2.0,0.0
2141-2016-09,Cambridge,MA,2642.0,2295.0,12703.0,32.0,63382.0,476.0,0.4791,0.12846865364850976,0.5215093231537219,0.05758426966292135,0.8377720038973693,0.247961081699814,0.1284876234082129,0.6225301109974022,0.2274265921435881,0.24230496733055185,0.12138864835078328,0.09587432095140216,0.26055229646587497,0.07321105250728174,0.16114303707785566,0.0,0.003319713993871297,0.0,0.4658640434591103,0.2619831163256546,0.2870356775803847,0.15209005746674015,0.10584780388151174,0.536172557663544,0.6068125091763324,0.28044819746671,0.6165472722978824,473.0,0.0,1.0,1.0,0.0
78751-2016-09,Austin,TX,1463.0,1123.0,14340.0,28.3,38624.0,323.0,0.5027,0.4238435039370079,0.1502214566929134,0.08775570708568041,1.4075178224238496,0.3948912668277528,0.047290300310666215,0.5886331938633194,0.2639470013947001,0.16645746164574615,0.050488145048814506,0.05081200787401575,0.14958002531354275,0.2668758716875872,0.12377963737796376,0.0,0.0,0.0015994094488188974,0.13016732283464566,0.0247382349557013,0.14296259842519685,0.2589958158995816,0.07006621207629213,0.5668061366806136,0.7391732283464567,0.16746597537265068,0.7056485355648535,438.0,2.0,0.0,0.0,4.0
7109-2016-09,Belleville,NJ,1478.0,1303.0,35778.0,38.0,64302.0,1528.0,0.3781,0.4273400769340362,0.4011255164553355,0.0969327565867086,1.4462290502793296,0.17267734812885693,0.20579742965521147,0.5614064508916093,0.18167589021186206,0.05056179775280899,0.2345575493319917,0.08192050149593959,0.07778972994395063,0.00670803286936106,0.06450891609368886,0.0006411169682290923,0.0,0.0012109987177660634,0.2385667473999145,0.031025307139217573,0.026428266134777032,0.07580077142377997,0.09408179315768778,0.39236402258371067,0.40062686992449065,0.4407200496585971,0.5686175862261725,679.0,1.0,1.0,0.0,0.0
12901-2016-09,Town of Plattsburgh,NY,1735.0,1686.255624,33238.0,33.7,42622.0,2728.0,0.4622,0.4933855952964234,0.27563519283264504,0.08125741399762752,1.502318157634719,0.6398033055593498,0.044802622592542,0.4823996630362838,0.1407425236175462,0.07747156868644323,0.1966724833022444,0.07909288164065234,0.0062149979510995775,0.05824658523376858,0.13565798182802816,0.005039546440820326,0.0018386714116251485,0.12815846573808354,0.26555609995100443,0.07867777626007376,0.034646881780639745,0.16562368373548347,0.04045077105575326,0.4298393405138697,0.4145026947574718,0.3841301208482177,0.5072507371081293,1147.0,1.0,0.0,2.0,0.0
12307-2016-09,Schenectady,NY,956.0,866.0,7018.0,26.3,23771.0,294.0,0.4388,0.1951089845826688,0.6871345029239766,0.1617867867867868,0.8948051948051948,0.276555023923445,0.1397129186602871,0.4603875748076375,0.05485893416927901,0.006269592476489028,0.2067540609860359,0.3859649122807017,0.13732057416267945,0.04645198062125962,0.04032487888287261,0.0,0.0,0.007442849548112706,0.7030834662413609,0.08564593301435408,0.04944178628389154,0.4136506127101737,0.07657657657657657,0.5360501567398119,0.3971291866028708,0.2558441558441558,0.3795953263037902,121.0,0.0,0.0,0.0,0.0
53405-2016-09,Mount Pleasant,WI,691.0,644.36412825,25619.0,36.8,51146.0,1929.0,0.4035,0.7905572330496843,0.1490529783145759,0.09352463942307693,1.6437639306134315,0.4745283018867925,0.11655231560891938,0.5365549006596666,0.14949841914204298,0.04805027518638511,0.2340840782231937,0.05581480464818373,0.017495711835334476,0.071041024239822,0.0364182833053593,0.0003659987190044835,0.0,0.0013724951962668132,0.3229938695214567,0.018267581475128646,0.028730899441851955,0.10617120106171203,0.06227463942307693,0.4265974472071509,0.277061030286394,0.4587653842426592,0.5196143487255552,358.0,1.0,0.0,0.0,0.0
11237-2016-09,New York,NY,2509.0,1817.0,53031.0,29.3,37636.0,646.0,0.4681,0.02509944534707827,0.854221525015407,0.09054923305294407,0.2996252380659827,0.11392070484581494,0.4089867841409692,0.5464539608907997,0.09081480643397258,0.028775621806113406,0.11938300239482567,0.08807216090537286,0.7004845814977974,0.09435990269842168,0.018234617487884446,0.00324948176368424,0.0010276709930346745,0.0023530730012885875,0.7467645246232282,0.12819383259911896,0.035800324948176365,0.3300710904942392,0.05313439652875576,0.3365767192774038,0.8281136198106337,0.3012225840142532,0.4954272029567611,942.0,1.0,4.0,0.0,0.0
53704-2016-09,Madison,WI,1030.0,893.3333333333335,43142.0,36.2,50459.0,3310.0,0.4444,0.5356679035250463,0.262847866419295,0.08150664913049832,1.4914806110458283,0.29807772322543064,0.07967878838312391,0.6194427703861666,0.2546938018636132,0.11274396180056558,0.14674794863474108,0.05269016697588126,0.08334026795373221,0.10947568494738306,0.08852162625747531,0.00088126159554731,0.0016440157825515125,0.015398886827458257,0.1959647495361781,0.03020720645751852,0.02523191094619666,0.1245885679847944,0.09601052170100834,0.4997450280469149,0.4205009276437848,0.3461124167645907,0.6344629363497288,1158.0,1.0,0.0,3.0,3.0
78741-2016-09,Austin,TX,1377.0,937.0,48246.0,25.5,30183.0,721.0,0.4688,0.1820872720328464,0.2390432540819249,0.09101190872197458,1.3489079938057351,0.2599007982639696,0.10633186080756413,0.4898851718277163,0.09936575052854124,0.036085893131036766,0.10738714090287277,0.10593908144753177,0.12458343021002867,0.26903784769721845,0.09088836380218047,0.0025780578630764826,0.0,0.014561252745154206,0.004583213978802635,0.026117957064248624,0.10503198701422706,0.40324586494217135,0.05871199520989954,0.4341499813456038,0.7591902988637449,0.16174507395738774,0.6230982879409692,481.0,0.0,0.0,1.0,0.0
13440-2016-09,Rome,NY,704.0,1249.0,42329.0,42.2,50466.0,4847.0,0.413,0.6301949918971196,0.2617491766427937,0.06157486657939785,1.5364043355325163,0.4423832015023047,0.05104421555795823,0.5403860237662123,0.1621819556332538,0.04970587540456897,0.2575066739115027,0.11255162318992107,0.014624708359415012,0.059486404120106785,0.08528432044225,0.0007841497203199331,0.004581613130601148,0.032725181661351875,0.31188248209524805,0.034029477038638824,0.034084374509906416,0.121618748375818,0.09183365220018123,0.4519124004819391,0.30790945684562704,0.4180018850141376,0.4692291336908502,740.0,1.0,0.0,1.0,0.0
60644-2016-09,Chicago,IL,1273.0,1058.53217625,47133.0,32.5,26520.0,2034.0,0.4797,0.17436000806289054,0.6331384801451321,0.26311752071187483,0.8516809081269879,0.09299241028664064,0.3779382506816005,0.5079880338616256,0.07472471516771689,0.016782296904504276,0.2282901576390215,0.19204797419875025,0.3455161741949746,0.1424267498355717,0.03585598200835932,0.0028220116911912927,0.0,0.0007558959887119533,0.5990223745212658,0.02859037653820647,0.0458576899818585,0.3513037574523158,0.05881149636902936,0.4210213650733032,0.5926224551501713,0.1786315723819622,0.4148685634268984,385.0,2.0,5.0,1.0,0.0
96150-2016-09,South Lake Tahoe,CA,1398.0,1070.5504455,29024.0,37.9,47264.0,1267.0,0.4236,0.7425558030640542,0.17529663135882165,0.11629950785094915,1.7712064296322179,0.5704090641553855,0.06143319599764568,0.5716648291069459,0.18116041896361632,0.03903665931642778,0.16382993384785005,0.4796108560258217,0.021336080047086526,0.07097574421168687,0.09991730981256892,0.0015456653179979087,0.0010546051089758612,0.026185388916670452,0.025048870300495518,0.06673042966450854,0.00831931627040051,0.1458103638368247,0.058237637684555886,0.7578900220507166,0.2506705459835432,0.4430855245915961,0.5880650496141124,834.0,1.0,0.0,1.0,0.0
13501-2016-09,Utica,NY,842.0,1240.0,37480.0,34.6,30581.0,2600.0,0.4904,0.3848859776807375,0.5073386705482775,0.13731198447355653,1.2214690828607,0.4812058337092167,0.05705908885881824,0.4678228388473853,0.1355923159018143,0.04348986125933831,0.18935432230522944,0.12311984473556525,0.02999548940009021,0.08580576307363927,0.06985058697972253,0.0,0.0048520135856380394,0.005458515283842794,0.5348738476467734,0.06111862877762742,0.06253032508491024,0.2995464247598719,0.08090732654051433,0.43991462113127,0.4669456574478408,0.34645179139576704,0.43991462113127,664.0,2.0,0.0,1.0,1.0
32207-2016-09,Jacksonville,FL,844.0,725.7185662500003,31990.0,40.1,39108.0,1975.0,0.5633,0.6174564480646887,0.16546762589928055,0.10236174441716356,1.3431173380035026,0.3451952367765162,0.047424536139573516,0.5624882775867459,0.1763988746483276,0.07086589559237262,0.2027821194123164,0.15125750639158095,0.03939351980060925,0.12172553923100968,0.04176305095342295,0.002616088947024199,0.0035660002338360813,0.02378262679112908,0.1223021582733813,0.02388535031847134,0.08781734942624413,0.1917786808377618,0.11510581082661055,0.5257580493904345,0.3795707235864201,0.357968476357268,0.5347296030009377,1696.0,3.0,3.0,1.0,0.0
30338-2016-09,Dunwoody,GA,1468.0,1114.9255935,33286.0,38.3,85383.0,2006.0,0.4614,0.5935712339961863,0.09786161808771453,0.05353594389246055,1.7013950727218758,0.2243678799666574,0.07641011392053347,0.5515532055518837,0.3076368443189329,0.2017665084419876,0.07573754731719043,0.08226641242168346,0.042859127535426506,0.03632157663882713,0.0919004987081656,0.0,0.0,0.0008853173522201035,0.007899754835194771,0.021116976938038344,0.10691909561427404,0.06284924592921949,0.14985388661601404,0.4411464279276573,0.3294742576954509,0.5333184921341645,0.5140299224899357,1398.0,2.0,1.0,1.0,0.0
55306-2016-09,Burnsville,MN,1202.0,1049.28735375,16069.0,38.0,60882.0,952.0,0.447,0.5858005597289734,0.04684047724259832,0.08684041871395001,1.7479106518766143,0.24624968217645565,0.10183066361556063,0.5576576015931296,0.2397784554110399,0.06733461945360633,0.14574646835521812,0.030637796435410224,0.03915586066615815,0.05544837886613977,0.07996763955442156,0.0011783767859773165,0.0026703695791497548,0.0963323022536456,0.012814847547503314,0.013729977116704805,0.221092944468994,0.11481735017736015,0.11482589190343945,0.42249050967701773,0.3110914714980115,0.528339158182647,0.5826124836641982,529.0,0.0,0.0,0.0,0.0
60617-2016-09,Chicago,IL,1142.0,1064.0,84882.0,35.7,38827.0,5783.0,0.4672,0.554823991452251,0.4033613445378152,0.1695464362850972,1.262747679091035,0.15695099818511796,0.33212341197822143,0.495264013571782,0.10236563700195564,0.04185810890412573,0.18413797978369967,0.16636345259753385,0.20134301270417426,0.1035437430786268,0.026130392780565958,0.0001443876519680037,0.0004984216647283601,0.0006930607294464178,0.4320078546882671,0.024972776769509986,0.01986774091079731,0.2706580900544285,0.061499695408982674,0.4079663532904503,0.3402350630974039,0.3546833864486629,0.4254612285290168,774.0,2.0,3.0,0.0,0.0
2920-2016-09,Cranston,RI,1216.0,942.0,38276.0,42.4,50669.0,2799.0,0.435,0.5866491285761263,0.2582045379809273,0.11677448137407985,1.5818774265113702,0.3312059119919382,0.09217332885455157,0.5475493782004389,0.17060298881805833,0.05969798307033127,0.2432072316856516,0.051364682670174286,0.018340611353711792,0.03485212665900303,0.0948374960810952,0.0,0.0017287530671425385,0.0038145346925353507,0.2422887208155212,0.01545179711118576,0.0718842486024334,0.0971104608632041,0.0988177559669864,0.3972463162294911,0.3769154883262085,0.4647809206877426,0.4684920054342146,1156.0,1.0,0.0,1.0,2.0
37221-2016-09,Nashville,TN,1365.0,1087.191126,37582.0,39.5,68237.0,2552.0,0.4269,0.6979629522765307,0.13595706618962433,0.04889670166998196,1.807978821646248,0.14323066464466871,0.08272760550122889,0.5868234793252088,0.2763290937150764,0.15161513490500772,0.11058485445159916,0.06266951353222923,0.011870522407572031,0.07413123303709222,0.07035282848171998,0.0024236828437878702,0.003053152611370681,0.004789658953199838,0.007732702406370823,0.007477906186267845,0.03629753592244215,0.05680911074450535,0.11440070315029838,0.4610983981693364,0.27479946909804376,0.5008926922366558,0.5751955723484647,568.0,0.0,0.0,0.0,0.0
53214-2016-09,West Allis,WI,779.0,738.0,34789.0,35.6,43234.0,2142.0,0.3919,0.489209056159953,0.329608938547486,0.09021422106004223,1.4121170092043878,0.2950594693504117,0.060841720036596526,0.5751530656241916,0.1680128776337348,0.032653999827531685,0.2428353789991089,0.06721552484563363,0.036539341262580065,0.05165425852999511,0.10854005576475324,0.0,0.0,0.030579241399588362,0.4127609526609821,0.0165256175663312,0.05463099088503381,0.16381614878266118,0.07588253042341346,0.488803932277444,0.44275213172596295,0.3418232253183709,0.5716174652907529,1015.0,0.0,0.0,4.0,0.0
4103-2016-09,Portland,ME,1525.0,1197.0,30639.0,40.2,53954.0,1901.0,0.4213,0.6330616832935225,0.2564985246592665,0.049360641525791074,1.5495662489804998,0.4172679466797114,0.04316986669927846,0.5856261627337707,0.2604523646333105,0.11828062273572898,0.1470021867554424,0.0524799775186174,0.02274672862908157,0.06687555076862822,0.1019615522699827,0.0008430518476886329,0.002600780234070221,0.0028101728256287764,0.3532387241815372,0.04359789653907301,0.04594632569903049,0.1348607983289272,0.1160598179453836,0.4645712980188648,0.3807784178726992,0.3994958107807519,0.6023695290316263,1009.0,0.0,0.0,4.0,0.0
