RegionName,City,State,Rent,total_pop,median_age,median_income,million_dollar_housing_units,dwellings_50_or_more_units,mobile_homes,housing_built_1939_or_earlier,male_60_61,male_62_64,white_including_hispanic,black_including_hispanic,amerindian_including_hispanic,asian_including_hispanic,commute_5_9_mins,commute_35_39_mins,commute_40_44_mins,commute_60_89_mins,commute_90_more_mins,households_retirement_income,armed_forces,gini_index,poverty,walked_to_work,pop_5_years_over,speak_only_english_at_home,speak_spanish_at_home,speak_spanish_at_home_low_english,Percent_Female,families_with_young_children_summed,dwellings_1_units,dwellings_under_10_units,unemployment_rate,average_car_per_household,Perc_commuters_under_15_min,Perc_commuters_over_45_min,Percent_pop_25_64,Associates_College_perc,Advanced_degree_perc,HS_perc,Perc_vacat_housing_units,Perc_other_race,Perc_black,Perc_asian,Perc_hispanic,Perc_commuter_by_public_transport,Perc_worked_at_home,Perc_different_house_year_ago_same_city,Perc_different_house_year_ago_dif_city,perc_housing_built_2005_or_later,ESTAB,HIFL_hospital_count,HIFL_transit_station_count,HIFL_uni,HIFL_govbldg
10025-2019-09,New York,NY,3698.0,96068.0,40.3,74065.0,1598.0,27571.0,13.0,2015.0,979.0,1965.0,62344.0,13567.0,852.0,8943.0,1591.0,3045.0,3039.0,3325.0,969.0,5853.0,29.0,0.5701,14911.0,6397.0,91087.0,59561.0,16641.0,6676.0,0.565776325103052,14911.0,566.0,3464.0,0.07988600845743703,0.2711478276877761,0.10377379153251418,0.2370720809514423,0.579839280509639,0.2388204188699671,0.4691780821917808,0.06973185660157387,0.09362811554906664,0.0051838281217470965,0.0982741391514344,0.09189324228671357,0.22222800516300956,0.7274240532667499,0.05947784519213091,0.09639005704292793,0.05206728567264854,0.0,3954.0,1.0,6.0,1.0,0.0
60657-2019-09,Chicago,IL,1806.0,69147.0,30.9,79638.0,577.0,12457.0,7.0,1663.0,367.0,718.0,59621.0,1879.0,104.0,4948.0,1358.0,2685.0,4124.0,4139.0,1036.0,2283.0,12.0,0.5041,6755.0,2549.0,65248.0,55901.0,2905.0,785.0,0.5097979666507585,13668.0,4050.0,14649.0,0.03400191395035447,0.8450508788159112,0.08112890383084137,0.2515261435017252,0.6863927574587473,0.3834150433135205,0.426511634633462,0.03948110547095319,0.0828925042419403,0.002588687867875685,0.026682285565534297,0.07147092426280244,0.060638928659233225,0.5279792975316288,0.06857020096478722,0.1612362069214861,0.1045743126961401,0.0017466813055195126,3810.0,2.0,4.0,1.0,0.0
10023-2019-09,New York,NY,3521.0,60586.0,42.1,111478.0,1802.0,27801.0,0.0,1884.0,777.0,983.0,49823.0,1883.0,93.0,5836.0,374.0,1235.0,1233.0,1251.0,607.0,4277.0,0.0,0.5611,4825.0,5562.0,56493.0,41807.0,4269.0,926.0,0.5347440002640874,13888.0,412.0,3345.0,0.04873518002513249,0.2871317356128835,0.09224564142596928,0.13173302107728338,0.6149275410160763,0.2824744990591886,0.6317796190539069,0.05582147690885683,0.2009221536434827,0.005826428547849339,0.02659030138976001,0.0934539332519064,0.0970521242531278,0.6724889409315639,0.08517729333988963,0.0699006371108837,0.056795299244049774,0.0,4594.0,0.0,5.0,4.0,0.0
77494-2019-09,Katy,TX,1252.0,88077.0,34.4,134125.0,35.0,586.0,38.0,112.0,645.0,905.0,62657.0,6070.0,559.0,13780.0,1899.0,1296.0,2733.0,5669.0,956.0,2142.0,0.0,0.3454,1960.0,57.0,80564.0,52511.0,11597.0,2367.0,0.5061707369687887,26845.0,25169.0,576.0,0.03096349693993565,2.0421079729332154,0.14719664360050128,0.3616847381899417,0.5413558590778523,0.2888608830909318,0.23789411537631844,0.051000828820236835,0.02495697074010327,0.007618333957786936,0.06279732506783837,0.1557160212087151,0.1733029054123097,0.02631722334223288,0.059483780449454515,0.006539732279709799,0.1297955198292403,0.021765633964429144,4318.0,1.0,0.0,0.0,0.0
60614-2019-09,Chicago,IL,1952.0,69423.0,30.1,92714.0,1140.0,11758.0,82.0,1321.0,420.0,873.0,59788.0,3086.0,42.0,4005.0,1497.0,2051.0,2111.0,3313.0,934.0,2065.0,0.0,0.5235,7046.0,3037.0,65400.0,56832.0,2580.0,783.0,0.5049191190239546,13300.0,6665.0,11286.0,0.04124362809116569,0.9528556593977154,0.11728205006749876,0.20706723823508516,0.6210765884505135,0.34942310185385245,0.4051971248721605,0.0379845296227475,0.07972696245733789,0.002419947279719977,0.04357345548305317,0.0571568500352909,0.06675021246560937,0.461762546479407,0.05895858785861735,0.15002232689454506,0.11226826844129467,0.0014197952218430033,4457.0,0.0,3.0,0.0,0.0
10002-2019-09,New York,NY,3481.0,80736.0,40.8,33726.0,306.0,18298.0,13.0,3494.0,898.0,1203.0,23866.0,6952.0,177.0,34908.0,1187.0,913.0,1849.0,2756.0,1130.0,4364.0,42.0,0.5705,24215.0,9012.0,77657.0,28311.0,16666.0,5834.0,0.5192479191438764,9995.0,202.0,2997.0,0.08936927772126145,0.20379033225380835,0.1196599170822568,0.2155861323078772,0.5843118311533888,0.2130524177566389,0.12729141894569956,0.1570055489496631,0.065646801714718,0.009128517637732857,0.07492320650019818,0.4303780221957986,0.2641324811732065,0.5708706363035511,0.042700915564598166,0.06085265556876734,0.02322384066587396,0.0,6007.0,0.0,6.0,1.0,0.0
77084-2019-09,Houston,TX,1307.0,102437.0,33.0,63597.0,15.0,1265.0,18.0,16.0,1051.0,1079.0,64318.0,16961.0,72.0,9538.0,2530.0,1171.0,3039.0,5488.0,1127.0,2642.0,27.0,0.4032,12061.0,430.0,94834.0,51794.0,32591.0,11827.0,0.5038023370461845,24376.0,24917.0,2481.0,0.0606882918501213,1.9161707243763149,0.13362952836637046,0.25885569538820313,0.5581772211212745,0.17122719329929614,0.07965871706512295,0.15203490926130206,0.052595608964319265,0.001278834796020969,0.16005935355389167,0.09278873844411688,0.43304665306481055,0.015077801455510432,0.036427351963339016,0.009049464548942277,0.10220916270488202,0.0005980009681920438,3293.0,0.0,0.0,2.0,0.0
79936-2019-09,El Paso,TX,877.0,113887.0,31.2,51784.0,46.0,545.0,806.0,239.0,1080.0,1200.0,100932.0,2105.0,540.0,1118.0,4101.0,1086.0,1648.0,881.0,989.0,4951.0,1767.0,0.4264,16362.0,473.0,105864.0,29856.0,74144.0,21767.0,0.5159763625347933,25655.0,30470.0,3255.0,0.06512376954255936,2.0144000458965605,0.24909754413650265,0.07837064799289871,0.513386075671499,0.15438109705234135,0.07042068014786587,0.1567343068128935,0.05150459813897807,0.005215696260328221,0.015401231044807572,0.009632354878080904,0.8533458603703671,0.0065095177039155745,0.02294441227562247,0.07721689042647538,0.034402521797922504,0.0003537029983131088,3824.0,2.0,0.0,0.0,0.0
60640-2019-09,Chicago,IL,1498.0,66050.0,37.4,47631.0,183.0,13251.0,31.0,2961.0,710.0,1108.0,41063.0,13055.0,152.0,7006.0,904.0,1734.0,3187.0,4084.0,1199.0,2349.0,5.0,0.5263,13742.0,1539.0,62640.0,42934.0,6690.0,2998.0,0.4880696442089326,10535.0,2802.0,12294.0,0.08973987741904348,0.7929090380703284,0.07541696881798404,0.38422044960116025,0.690779712339137,0.30264950794852385,0.3018016654049962,0.12148372445117335,0.08767929580825623,0.003754731264193793,0.19262679788039366,0.10496593489780467,0.12231642694928085,0.4783176214648296,0.06609237005936007,0.12699470098410295,0.06469341408024222,0.001723360818728955,2940.0,3.0,5.0,2.0,0.0
11226-2019-09,New York,NY,2073.0,99026.0,34.7,43399.0,456.0,16124.0,34.0,2670.0,989.0,1421.0,12017.0,71315.0,106.0,3044.0,502.0,1528.0,3893.0,9234.0,3182.0,3037.0,8.0,0.4623,19509.0,1847.0,92351.0,58753.0,13368.0,6015.0,0.5503201179488215,19250.0,2640.0,8113.0,0.10958459127909198,0.39142992029770335,0.046566332473108464,0.5293808664672163,0.5585199846504958,0.1520408781532123,0.09993335083715388,0.2160745662755236,0.08738626859619332,0.0061700967422697066,0.6881526063862016,0.030365762527013108,0.16458303879789146,0.7694292826638043,0.02803149004471281,0.04316038212186698,0.00975501383475047,0.0,2635.0,0.0,8.0,0.0,0.0
10467-2019-09,New York,NY,1818.0,101134.0,33.4,35117.0,15.0,12756.0,11.0,5570.0,890.0,1320.0,19575.0,37079.0,658.0,6803.0,1413.0,1090.0,1554.0,10547.0,3231.0,3549.0,0.0,0.4772,29653.0,3525.0,92533.0,39597.0,38964.0,18331.0,0.5196076492574209,25456.0,1689.0,8616.0,0.16098209463669974,0.4843936551253624,0.10406018190873108,0.528374092422217,0.5301678960586944,0.129758538177072,0.06441948306207605,0.1845768979769415,0.058505513328337436,0.012122530504083693,0.32790159590246604,0.06726719006466668,0.4920007119267506,0.638174621897198,0.020626479996676498,0.08650898807522693,0.01075800423200902,0.00053527459586768,2258.0,1.0,7.0,0.0,0.0
78660-2019-09,Pflugerville,TX,1341.0,79067.0,34.2,76368.0,0.0,549.0,1413.0,17.0,847.0,806.0,55690.0,12106.0,568.0,6932.0,2807.0,1148.0,1286.0,1723.0,865.0,4095.0,76.0,0.3766,7049.0,171.0,72405.0,49802.0,15241.0,6906.0,0.5193190585199894,22322.0,22695.0,1240.0,0.05822219213323404,1.943555117214172,0.1880434502154449,0.14828289083262378,0.5780540554213515,0.2321701847799967,0.12723386494997913,0.1282709600718378,0.028630384317771474,0.003250407881922926,0.14242351423476293,0.08724246525098966,0.30746076112663945,0.005031349175632789,0.044998081827003364,0.010940088785460432,0.11262600073355508,0.0033162607317882013,2400.0,1.0,0.0,1.0,0.0
94109-2019-09,San Francisco,CA,3459.0,56293.0,36.5,66276.0,553.0,10555.0,17.0,1769.0,713.0,1304.0,33489.0,2411.0,96.0,15236.0,1469.0,709.0,1394.0,3110.0,1141.0,2924.0,55.0,0.5392,7569.0,8813.0,54954.0,35967.0,3521.0,1388.0,0.47703977403940095,4060.0,1281.0,6878.0,0.04392344246370343,0.559325049672311,0.14310889645114244,0.20065629557608167,0.7147958005435845,0.38654894924768624,0.3489599062050344,0.08633400245145934,0.08985155195681511,0.009574902741015755,0.04160375179862505,0.2672090668466772,0.09670829410406268,0.3875486144871171,0.06952138412665074,0.1052528733590322,0.09722345584708578,0.00026990553306342784,3519.0,2.0,24.0,2.0,0.0
10016-2019-09,New York,NY,3569.0,50641.0,33.4,104826.0,1561.0,26111.0,19.0,1823.0,645.0,535.0,36436.0,1532.0,4.0,9011.0,1932.0,773.0,1482.0,1426.0,536.0,2448.0,0.0,0.5137,4862.0,13538.0,48516.0,33815.0,3895.0,588.0,0.5394443237692779,6687.0,303.0,2103.0,0.04970960027331739,0.1898555829517436,0.17895080895571172,0.12943291387481615,0.6664165399577417,0.3708852510811398,0.4324756620129934,0.05550838253588989,0.1805218796905669,0.004225824924468317,0.030074445607314232,0.17793882427282245,0.09535751663671728,0.4447785585880046,0.06141100102494021,0.114610690942122,0.06275547481289864,0.0,11552.0,2.0,2.0,5.0,0.0
60647-2019-09,Chicago,IL,1685.0,88269.0,31.4,56257.0,221.0,1891.0,51.0,1597.0,614.0,811.0,67413.0,5721.0,309.0,2356.0,1198.0,1719.0,2924.0,4488.0,776.0,1397.0,6.0,0.4895,17447.0,1630.0,82094.0,47417.0,31631.0,16152.0,0.4923019406586684,19945.0,6633.0,23885.0,0.06956390238369785,1.1135424049137728,0.11275556911809582,0.2367147652469593,0.6180765614202042,0.22868730811496674,0.1838697617510111,0.14945224257666906,0.10670289377192753,0.002798264396333934,0.055942629915372334,0.024481981216508627,0.5052736521315524,0.33678451545403026,0.05047163569686773,0.13667312419988895,0.04162276676976062,0.0009760215252314754,3709.0,0.0,3.0,0.0,0.0
11201-2019-09,New York,NY,3011.0,58350.0,35.1,101150.0,1332.0,13317.0,68.0,1769.0,523.0,748.0,37696.0,7906.0,102.0,6035.0,1010.0,2553.0,2753.0,2115.0,649.0,2513.0,0.0,0.5264,8212.0,3411.0,54258.0,39562.0,6333.0,1866.0,0.5064781491002571,13197.0,1320.0,6739.0,0.06578760003417537,0.36642768079800503,0.09187398593834503,0.2241076257436452,0.6475921165381321,0.2823136246786632,0.4286032562125107,0.08227934875749786,0.1091054257645711,0.003821765209940017,0.12815766923736074,0.10197086546700942,0.13204798628963155,0.7524337479718767,0.07817617406658503,0.1058783204798629,0.056709511568123386,0.001423265178602423,6378.0,2.0,12.0,6.0,2.0
11235-2019-09,New York,NY,2158.0,76668.0,44.6,42818.0,525.0,15735.0,39.0,4934.0,899.0,1487.0,60928.0,2275.0,278.0,10295.0,703.0,412.0,1634.0,8757.0,2471.0,4436.0,49.0,0.5271,16126.0,3666.0,72479.0,17586.0,4831.0,2796.0,0.5272212657171179,14281.0,5175.0,9900.0,0.08409878444530004,0.6685794479962576,0.09870467966220076,0.5001269921899804,0.538999321750926,0.2841341889706266,0.20132258569416184,0.17994469661397194,0.10174524469843403,0.0061433714196274854,0.026125632597693956,0.1338237595867898,0.08394636615015391,0.5046669629817766,0.032011440514823165,0.0719857045964418,0.008138988887149791,0.0008684203154326693,5632.0,1.0,3.0,1.0,0.0
11375-2019-09,New York,NY,1999.0,70723.0,41.9,72414.0,587.0,20370.0,7.0,9047.0,986.0,1004.0,44384.0,2415.0,213.0,18697.0,629.0,1016.0,3945.0,7246.0,1260.0,4768.0,9.0,0.4559,5961.0,2172.0,65893.0,28804.0,6900.0,1955.0,0.5267876079917424,16593.0,6279.0,2978.0,0.05737060149981646,0.7110188398611801,0.0682670446157026,0.4758319307880828,0.5836432278042504,0.28607383736549635,0.35466538466976794,0.12567340186360873,0.07160323350881735,0.0046802313250286325,0.032379848139926184,0.2629130551588592,0.13142824823607596,0.6421590338677768,0.038753998636530486,0.06355782418732236,0.01814119876136476,0.0,4352.0,1.0,5.0,2.0,0.0
90250-2019-09,Hawthorne,CA,2165.0,95939.0,32.5,46172.0,45.0,3797.0,273.0,3997.0,903.0,1004.0,40877.0,21595.0,417.0,7069.0,3036.0,1130.0,1875.0,3627.0,1168.0,3156.0,12.0,0.444,18339.0,761.0,89275.0,37453.0,42279.0,17527.0,0.5101887657782549,22144.0,13860.0,7443.0,0.09768658057047047,1.6228271461352275,0.21920780069049176,0.19392087337874409,0.543241017730016,0.13417900957900333,0.05932936553434995,0.15484839324987754,0.04981930049879036,0.0051178352911746,0.22035876963487214,0.07044059245979216,0.540457999353756,0.07394793319025847,0.021437553643785304,0.04592501485318797,0.09820823648359896,0.002150473402825483,2477.0,1.0,1.0,0.0,0.0
78130-2019-09,New Braunfels,TX,1143.0,64737.0,34.5,55480.0,20.0,762.0,2402.0,1005.0,846.0,708.0,57961.0,1582.0,156.0,564.0,3973.0,553.0,759.0,1776.0,657.0,3618.0,58.0,0.3842,6419.0,326.0,59826.0,44163.0,14202.0,3509.0,0.5145589075799002,15963.0,17810.0,2406.0,0.04719023563741332,1.842329356455404,0.3652913051177616,0.17506640694173894,0.5090751811174444,0.17649875650709795,0.07138112671269907,0.18660117089145312,0.09848060775689724,0.004247957118803775,0.021471492345953632,0.00849591423760755,0.39119823284983857,0.0011333451390118647,0.04455461077468545,0.061155135393978724,0.1013639804130559,0.006557377049180328,3938.0,4.0,0.0,0.0,0.0
37211-2019-09,Nashville,TN,1191.0,77960.0,32.1,42392.0,21.0,1714.0,141.0,985.0,684.0,773.0,50626.0,13419.0,75.0,5026.0,1741.0,1311.0,1059.0,926.0,648.0,3996.0,39.0,0.4521,17945.0,611.0,71761.0,46571.0,14300.0,8667.0,0.492508978963571,21796.0,17155.0,4920.0,0.07403291402629339,1.6143891645433819,0.16950662958062165,0.0910318381896249,0.5724987172909184,0.17682144689584406,0.12657773217034374,0.17039507439712673,0.08026271160309581,0.007401231400718317,0.1707414058491534,0.06446895844022575,0.2172652642380708,0.01555453538926845,0.033907121914310036,0.1306824012314007,0.07088250384812725,0.0,3840.0,1.0,0.0,4.0,0.0
10029-2019-09,New York,NY,2934.0,79251.0,33.3,31350.0,295.0,18222.0,141.0,3102.0,850.0,1078.0,24525.0,22904.0,199.0,7129.0,1429.0,1096.0,2771.0,3076.0,858.0,2952.0,0.0,0.6064,23401.0,5196.0,75145.0,32706.0,32581.0,11260.0,0.5411540548384247,11853.0,185.0,2881.0,0.12114065180102915,0.19342520338701644,0.10978750804893754,0.2736638763683194,0.5483842475173815,0.16257208110938665,0.14120957464259126,0.17691890323150494,0.07506373045855216,0.011267996618339202,0.24393383048794334,0.08982851951394935,0.4900758350052366,0.7290727623953638,0.03224163807890223,0.06953855471855244,0.026220489331364904,0.0,2173.0,1.0,2.0,1.0,0.0
10009-2019-09,New York,NY,3787.0,60865.0,37.0,59090.0,257.0,14870.0,35.0,8926.0,742.0,686.0,36295.0,4911.0,73.0,9155.0,519.0,1297.0,2137.0,2005.0,724.0,3200.0,37.0,0.5319,13840.0,7847.0,59374.0,35041.0,12922.0,5164.0,0.5453051836030559,4790.0,185.0,2964.0,0.05648680955160816,0.20957339603627811,0.0893762677484787,0.21662652129817445,0.6347490347490348,0.31356280292450506,0.275642816068348,0.10360634190421424,0.05584979861089087,0.012503080588186971,0.07263616199786413,0.1481311098332375,0.25390618582107943,0.6079804766734279,0.05240041141967587,0.10602152304279963,0.03269530929105397,0.0,2470.0,0.0,1.0,0.0,0.0
77573-2019-09,League City,TX,1092.0,79435.0,35.3,96109.0,14.0,995.0,437.0,96.0,658.0,1038.0,64509.0,5845.0,103.0,4115.0,2259.0,1384.0,1979.0,4044.0,909.0,4057.0,159.0,0.3722,4746.0,193.0,73297.0,60837.0,7945.0,1964.0,0.4969597784351986,21149.0,23539.0,1543.0,0.036095446707368216,2.0014364720247078,0.18064763855113272,0.2494816331754768,0.556643796815006,0.2560961792660666,0.1608610813872978,0.11841127966261725,0.0378355965585156,0.0012588909171020331,0.07175678227481587,0.051664883237867436,0.1831308617108328,0.015128631767566875,0.03604884186978608,0.027330521810285138,0.1081135519607226,0.005148405376455547,2761.0,1.0,0.0,4.0,0.0
60618-2019-09,Chicago,IL,1691.0,97324.0,33.5,57500.0,510.0,1074.0,75.0,2007.0,865.0,934.0,78374.0,2169.0,342.0,5402.0,1205.0,1874.0,4218.0,5325.0,948.0,2571.0,24.0,0.4859,13742.0,1757.0,89722.0,45540.0,35034.0,17335.0,0.4971332867535243,25301.0,9360.0,25011.0,0.06501232715189195,1.2603161162856336,0.09455687369155616,0.2894790854234227,0.6049586946693518,0.2145513953392791,0.17098557395914676,0.14021207513049194,0.10387738068138704,0.0018700423328264356,0.0192860959270067,0.0545805762196375,0.4516152233775842,0.2818849800911293,0.051148747632829526,0.10166043319222393,0.02782458591919773,0.002326934264107039,4156.0,1.0,2.0,3.0,0.0
77584-2019-09,Pearland,TX,1406.0,80638.0,34.5,96563.0,0.0,720.0,1193.0,52.0,491.0,943.0,42941.0,17823.0,162.0,13806.0,1920.0,1435.0,3327.0,3851.0,576.0,3270.0,30.0,0.4042,5087.0,120.0,73261.0,50394.0,9233.0,2408.0,0.5120166670800367,26406.0,22857.0,982.0,0.04855315674891147,2.025001796106042,0.12500619210382918,0.3168375687323525,0.5682432600014882,0.24912572236414596,0.23402118108088002,0.09231379746521493,0.04592501199533895,0.003769934770207594,0.2183089858379424,0.17050274064336912,0.18782707904461915,0.002303462624461287,0.02376632801161103,0.007366254123366155,0.08958555519730152,0.004695318390568236,2483.0,3.0,0.0,0.0,0.0
10011-2019-09,New York,NY,3805.0,52349.0,39.5,109818.0,1115.0,16121.0,48.0,1907.0,817.0,831.0,41472.0,1951.0,171.0,5850.0,1639.0,740.0,1136.0,1081.0,766.0,2706.0,0.0,0.5798,4336.0,8441.0,50367.0,37436.0,4181.0,1482.0,0.4934955777569772,6761.0,914.0,4396.0,0.04886959865945115,0.2429272226328876,0.18062318978961772,0.10627327413348613,0.6984660642992225,0.3619553382108541,0.521308907524499,0.05060268582016848,0.12495589791838176,0.008557947620775946,0.030544996083974863,0.10993524231599458,0.10225601253128044,0.5839141920493969,0.07315331154025767,0.10235152533954804,0.04773730157214082,0.0,7722.0,1.0,10.0,2.0,0.0
20002-2019-09,Washington,DC,2233.0,57412.0,34.0,74303.0,521.0,3075.0,11.0,2892.0,552.0,808.0,22727.0,30018.0,159.0,1735.0,1228.0,1570.0,1750.0,1872.0,596.0,3017.0,240.0,0.4961,9914.0,3369.0,53931.0,48933.0,2314.0,710.0,0.5174005434403958,10123.0,13297.0,7488.0,0.10266009852216748,0.8935628312040422,0.12826737612238112,0.20239441303624875,0.6581725074897234,0.2183167282101303,0.35234794119696233,0.127064028426113,0.1169193934557063,0.0051905524977356645,0.5159025987598411,0.029384100884832436,0.05810631923639657,0.3792816760891254,0.04047853624208304,0.10374137810910612,0.08792586915627396,0.004062976130015236,3103.0,1.0,12.0,2.0,8.0
10128-2019-09,New York,NY,2988.0,61927.0,39.1,100200.0,1027.0,20667.0,0.0,1579.0,524.0,665.0,50335.0,3140.0,7.0,5817.0,703.0,1456.0,3252.0,2969.0,753.0,4526.0,75.0,0.561,4441.0,4028.0,58533.0,42044.0,5338.0,1393.0,0.5676845317874272,11505.0,565.0,1593.0,0.04474921630094044,0.2897556390977444,0.07341215287324718,0.24669293984663795,0.6162417039417378,0.3351688278133932,0.4938718168165743,0.04946146268994138,0.098585185394369,0.0010819190337009706,0.0386584203982108,0.09309348103412082,0.11337542590469425,0.7197629303760731,0.08584117032392895,0.08174140520290019,0.04758828943756358,0.0,3312.0,0.0,1.0,0.0,0.0
28269-2019-09,Charlotte,NC,1229.0,76360.0,33.5,59051.0,10.0,669.0,415.0,177.0,545.0,963.0,34546.0,34092.0,238.0,4527.0,2480.0,1784.0,1128.0,1065.0,362.0,3733.0,30.0,0.4036,7636.0,285.0,70554.0,58952.0,6107.0,2619.0,0.5147066526977475,19802.0,23653.0,1595.0,0.08490765295346273,1.7400092195312222,0.20361813548405164,0.11912963118541545,0.5730618124672604,0.2287977998952331,0.1466212676794133,0.1360267155578837,0.06650115855676929,0.004897852278679937,0.4426401257202724,0.05928496595075956,0.10286799371398636,0.01501022151278389,0.059914106686066976,0.1000130958617077,0.07302252488213724,0.0021847070506454814,2781.0,0.0,0.0,0.0,0.0
78613-2019-09,Cedar Park,TX,1264.0,73448.0,34.4,84556.0,0.0,942.0,431.0,135.0,443.0,917.0,60815.0,3039.0,246.0,5924.0,2203.0,1378.0,1522.0,1889.0,303.0,3004.0,79.0,0.3849,3404.0,166.0,68037.0,56284.0,5881.0,1489.0,0.5122807972987692,19612.0,20291.0,1728.0,0.058241730084300614,1.93417942018166,0.19340148979161007,0.18682710576314124,0.5513016011327742,0.2510755908942381,0.16747903278509965,0.10216751987800893,0.0511962852195813,0.006113168500163382,0.04015085502668555,0.07714301274370984,0.16419779980394292,0.008082270273530565,0.07382068824147385,0.028183204443960358,0.14445594161856007,0.004722178498347236,3931.0,2.0,0.0,1.0,0.0
30349-2019-09,Riverdale,GA,1120.0,70334.0,32.9,44987.0,50.0,306.0,24.0,261.0,607.0,788.0,2734.0,65008.0,100.0,404.0,746.0,887.0,1418.0,2633.0,1486.0,3656.0,67.0,0.4281,13927.0,300.0,65025.0,60108.0,1709.0,673.0,0.5347058321722069,16241.0,19826.0,5092.0,0.14395350777187665,1.5388895809974668,0.13049884234897915,0.25503402792394586,0.550217533483095,0.17571871356669605,0.13124520146728466,0.16216907896607616,0.19112559201907894,0.00449284840901982,0.9175505445446016,0.005744021383683567,0.029231950408053008,0.0708271942748895,0.02919667435975864,0.0017061449654505645,0.1893394375408764,0.0,1881.0,1.0,0.0,1.0,0.0
79912-2019-09,El Paso,TX,987.0,79252.0,34.0,60256.0,28.0,2390.0,18.0,170.0,695.0,919.0,60230.0,1682.0,428.0,2539.0,3277.0,1261.0,1328.0,427.0,240.0,3861.0,1042.0,0.4773,12112.0,434.0,73902.0,29385.0,40676.0,21802.0,0.503255438348559,17085.0,19236.0,5072.0,0.06570167333949288,1.7906602254428339,0.27394771946754465,0.05832600119206425,0.5247943269570484,0.2279942462019886,0.18641800837833747,0.09578307172058748,0.08541973490427099,0.002902134961893706,0.01795538282945541,0.03044718114369353,0.668260737899359,0.013935798824965229,0.04180782260548199,0.12858981476808154,0.051405642759804165,0.00012806556957162068,3746.0,0.0,0.0,0.0,0.0
75052-2019-09,Grand Prairie,TX,1118.0,91137.0,33.7,68620.0,55.0,418.0,158.0,192.0,1082.0,933.0,51945.0,24710.0,311.0,7773.0,2169.0,1966.0,2384.0,1835.0,836.0,3227.0,38.0,0.3733,8945.0,216.0,84715.0,52866.0,22959.0,12709.0,0.5020792872269221,21393.0,25083.0,2230.0,0.07266244057052297,2.078904262363643,0.1620420017873101,0.1612153708668454,0.5442794913152726,0.1768217079780989,0.0785630424525714,0.15167275639970593,0.04645907414176997,0.0044877492127237024,0.2675422715252861,0.08509167517034794,0.3563645939629349,0.0023681858802502235,0.02630744849445325,0.031052152254298474,0.052075446854735176,0.0,1881.0,1.0,0.0,2.0,0.0
94565-2019-09,Pittsburg,CA,2002.0,89712.0,33.2,56311.0,9.0,1082.0,1513.0,1485.0,899.0,1082.0,32912.0,14362.0,408.0,12940.0,1616.0,824.0,2046.0,6540.0,3370.0,4485.0,55.0,0.4386,17510.0,468.0,83261.0,40559.0,30670.0,15063.0,0.5157726948457285,21198.0,20781.0,3068.0,0.13383927004737672,1.9634282316212,0.13699545576049185,0.3722534081796311,0.5262283752452291,0.13681558765828428,0.049391385767790265,0.15706928838951312,0.04723796033994334,0.005963527733190655,0.15424915284465845,0.14124085963973604,0.45172329231318,0.10780539962576853,0.022372346025618533,0.045991617620831114,0.1121700552880328,0.0004957507082152975,1795.0,0.0,2.0,1.0,0.0
37042-2019-09,Clarksville,TN,715.0,73433.0,27.7,45269.0,34.0,187.0,1825.0,327.0,520.0,517.0,43921.0,20683.0,430.0,2076.0,2256.0,412.0,504.0,1677.0,409.0,5263.0,5845.0,0.3957,12714.0,340.0,65964.0,57576.0,4263.0,1500.0,0.5044462298966405,24204.0,21920.0,4803.0,0.10671738912804084,1.8508112235159384,0.2042807175175689,0.1101947822738504,0.5135565753816405,0.14592894202878814,0.048152737869895004,0.17561586752549946,0.11780554339406595,0.006318685059850475,0.2733239824057304,0.02772595427124045,0.11049528141298873,0.00978724769759009,0.016818500350385426,0.09580161507768986,0.15641469094276414,0.007981679183645977,1218.0,0.0,0.0,0.0,0.0
11206-2019-09,New York,NY,2667.0,84806.0,29.0,30779.0,229.0,8855.0,23.0,2288.0,554.0,487.0,39326.0,21783.0,710.0,4916.0,1028.0,1759.0,3086.0,4598.0,1137.0,2122.0,15.0,0.5315,31122.0,4010.0,77559.0,32377.0,28521.0,12312.0,0.5139023182322006,22257.0,935.0,12160.0,0.13172905525846698,0.3466215071972905,0.10210107540249892,0.3485112202399453,0.5035492771737848,0.13104025658561896,0.05774355588048016,0.15883310143150248,0.06820046708325443,0.0037733179256184703,0.20120038676508736,0.05672947668797019,0.4152418460957951,0.6995089202461615,0.029157117392411513,0.07694031082706412,0.018807631535504563,0.0,2851.0,1.0,7.0,0.0,0.0
90046-2019-09,Los Angeles,CA,2549.0,51651.0,38.9,57941.0,1178.0,4561.0,38.0,2214.0,555.0,647.0,40855.0,2159.0,143.0,2950.0,1710.0,966.0,1803.0,1515.0,391.0,1547.0,0.0,0.5648,7927.0,1420.0,50435.0,30249.0,5717.0,1051.0,0.4647151071615264,4172.0,7221.0,5771.0,0.08292220113851992,1.3184148061508825,0.21518676851916746,0.16959843016329104,0.7162881647983582,0.4258000813149794,0.24231863855491664,0.08795570269694683,0.07193027265181022,0.0084799907068595,0.04106406458732648,0.05575884300400767,0.1189328376991733,0.042154320555049404,0.12960151802656547,0.08607771388743682,0.125592921724652,0.0009577932443649832,4447.0,0.0,0.0,1.0,0.0
