RegionName,City,State,Rent,Current Rent,total_pop,median_age,median_income,households_retirement_income,gini_index,dwellings_1_units_perc,dwellings_under_10_units_perc,unemployment_rate,average_car_per_household,Perc_commuters_under_15_min,Perc_commuters_over_45_min,Percent_pop_25_64,Associates_College_perc,Advanced_degree_perc,HS_perc,Perc_vacat_housing_units,Perc_commuter_by_public_transport,Perc_different_house_year_ago_same_city,Perc_different_house_year_ago_dif_city,perc_housing_built_2005_or_later,armed_forces_perc,mobile_homes_perc,housing_built_1939_or_earlier_perc,walk_to_work_perc,dwellings_50_or_more_units_perc,poverty_perc,employed_in_finance_information_perc,housing_per_pop,renter_occupied_units_perc,married_households_perc,pop_in_labor_force_perc,ESTAB,HIFL_hospital_count,HIFL_transit_station_count,HIFL_uni,HIFL_govbldg
92117-2017-09,San Diego,CA,2139.0,1548.015,52648.0,39.3,64026.0,4261.0,0.4162,0.6962066710268149,0.11664953751284685,0.092702953251225,1.8602719766877125,0.286872405420224,0.059802616119683565,0.5807628020057742,0.22468089955933748,0.09540723294332168,0.1391315909436256,0.038120153228066896,0.042139891908827436,0.08682191156359216,0.03884288102112141,0.0007007381108100532,0.010462190438352536,0.019387087732411476,0.003690554050266281,0.017192762591055063,0.07558628421937774,0.11633870232487464,0.07124884121308436,0.40658714481081903,0.394141829393628,0.4200582807187955,0.5736970065339614,1109.0,0.0,0.0,0.0,0.0
33324-2017-09,Plantation,FL,1559.0,1323.0,44952.0,39.2,58270.0,2455.0,0.4524,0.40688389169343736,0.14075263882514916,0.07430711032193314,1.5797566011083342,0.2296999415178371,0.1338791668541095,0.5831553657234383,0.2596992347392775,0.1055125467164976,0.15939224061220858,0.15530059660394674,0.010346844212515185,0.048451681793913515,0.16112742480868486,0.009132629646626892,0.002200262487454644,0.07608994951812759,0.0,0.013810787709748529,0.0994951812758146,0.09539063890371953,0.12205666640932605,0.4847392774515038,0.32340523175768704,0.42046071933065293,0.5763036127424809,1923.0,1.0,0.0,0.0,0.0
85201-2017-09,Mesa,AZ,1030.0,776.8919999999997,47737.0,31.8,34589.0,1829.0,0.4365,0.3692680473643304,0.2383760800987519,0.10085085085085084,1.3905806592447063,0.1892667737070014,0.09881769084805138,0.5225715901711461,0.1201793158346775,0.02949494103106605,0.1880721452961016,0.16225483472774654,0.03576120274412495,0.07788507866015879,0.09602614324318663,0.0027888264069857818,0.0007090423757090423,0.06222283180176472,0.018104512412563438,0.02427869410791612,0.10090065377405934,0.2334876510882544,0.0772022022022022,0.4581980434463833,0.5366433502491657,0.311122025758568,0.5022519219892326,902.0,0.0,2.0,2.0,0.0
78209-2017-09,San Antonio,TX,1194.0,1063.4189999999999,40298.0,40.7,62525.0,2806.0,0.5533,0.5476755687438181,0.24619188921859544,0.068668111980394,1.5571132170694781,0.3978768347505822,0.06293668417916913,0.5312422452727182,0.249813886545238,0.1753436895131272,0.08975631544989826,0.11805143422354104,0.04549639820180902,0.09164226512482007,0.11670554369943917,0.008061325420375865,0.02182109529644641,0.0010880316518298717,0.1119188921859545,0.038130314683420895,0.09856577645895154,0.11938557744801233,0.1147610519370346,0.5017618740384138,0.3874876360039565,0.3797454158021645,0.5265273710854137,1734.0,1.0,0.0,1.0,0.0
94086-2017-09,Sunnyvale,CA,3008.0,2453.748,45775.0,33.7,96919.0,1783.0,0.4105,0.36269616670954463,0.2240802675585284,0.09097268242397467,1.6373655913978495,0.25593132602881546,0.1131481321715124,0.6313708356089569,0.26064445658110325,0.2095466957946477,0.07790278536318951,0.04296372523797273,0.064489690276939,0.048498088476242485,0.12620425996723106,0.007254952405454078,0.0018039908695972316,0.03761255466941086,0.03843581167995884,0.011172461392459669,0.1456650373038333,0.08069907154560349,0.08460349017009057,0.4245767340251229,0.6383843581167996,0.491989247311828,0.5933806663025669,900.0,0.0,2.0,0.0,0.0
94806-2017-09,San Pablo,CA,2128.0,1516.2855,59720.0,33.7,52976.0,3222.0,0.4251,0.6140776699029126,0.1350970873786408,0.14788922661263088,1.744984160506864,0.19580921803050147,0.26310675510117865,0.5352143335565974,0.13158070997990626,0.03444407233757535,0.14748827863362354,0.08058252427184466,0.09539098474927124,0.04002009377093101,0.12054588077695914,0.0014077669902912624,0.0023302938196555216,0.02737864077669903,0.037669902912621366,0.012842718938785856,0.054514563106796116,0.17011051574012054,0.07058426207362377,0.3449430676490288,0.4639320388349514,0.4505279831045407,0.495813797722706,670.0,1.0,0.0,1.0,0.0
33178-2017-09,Doral,FL,1991.0,1719.0,42701.0,33.8,72704.0,436.0,0.4125,0.6505938088130313,0.10020118112791226,0.050989534249293186,1.7884212223834866,0.16101271445227916,0.1516850813391816,0.5646237793025924,0.28088335167794665,0.11491534156108756,0.11894335027282732,0.1951456940748913,0.005163511187607574,0.06332404393339734,0.09498606590009602,0.014082678953858134,0.005456078567531372,0.004672593938607307,0.00324485690181063,0.002498473155293987,0.06723343500551626,0.09002131097632374,0.1388323991865483,0.36085805953022176,0.3438899344538906,0.6347363328495405,0.4721435095196834,2269.0,0.0,0.0,2.0,0.0
19144-2017-09,Philadelphia,PA,1055.0,874.0035,44380.0,34.9,29961.0,2809.0,0.5248,0.4633773015801558,0.2367532525998289,0.17561168113654302,0.8155437517472742,0.14125910509885534,0.2999479708636837,0.5335060838215412,0.12785038305543034,0.05430374042361424,0.2299684542586751,0.1948408589564669,0.34443288241415193,0.13553402433528616,0.03681838666065795,0.0024310088686805022,0.0,0.0014405978481069645,0.4461801647683789,0.06750780437044747,0.20168369873497505,0.2845876520955385,0.0760655090765588,0.5005182514646237,0.5131679647053528,0.18087783058428847,0.4567823343848581,542.0,0.0,5.0,1.0,0.0
92128-2017-09,San Diego,CA,2215.0,1685.5095,49332.0,42.1,92531.0,4795.0,0.3898,0.6699208568314298,0.19174446708686796,0.0676937441643324,1.7591015488819164,0.24369205221643064,0.06522441072005168,0.5279331873834427,0.29644044433633343,0.16234898240492987,0.0940768669423498,0.048433723520212316,0.0072420314590156375,0.07759669180248115,0.07459661071920863,0.0007582579024690773,0.018479614067849363,0.0,0.0022273825885029143,0.016236911296646526,0.04952371925501161,0.041697072893861986,0.11286181139122314,0.42773453336576667,0.32249656414387945,0.5627770307286221,0.5210411092191681,1175.0,1.0,0.0,0.0,0.0
91801-2017-09,Alhambra,CA,2293.0,1606.0,54176.0,39.1,53027.0,2289.0,0.4338,0.4911568570600174,0.29834734705711796,0.07821304908683549,1.6693395014135184,0.16147852304318885,0.20717334273072555,0.5800538984051978,0.2160735380980508,0.08457619610159481,0.14163098050797399,0.05987242679037402,0.04217079760366498,0.03575383933845245,0.09458062610750148,0.00357591572436455,0.0,0.00038658548371508654,0.2426307142166812,0.016562903794197108,0.05764956025901227,0.1471684878913172,0.0960689795641252,0.3819772593030124,0.6001739634676718,0.4520688768953997,0.5437463083284111,1312.0,1.0,0.0,0.0,0.0
