RegionName,City,State,Rent,total_pop,median_age,median_income,million_dollar_housing_units,dwellings_50_or_more_units,mobile_homes,housing_built_1939_or_earlier,armed_forces,gini_index,poverty,walked_to_work,Percent_Female,families_with_young_children_summed,dwellings_1_units,dwellings_under_10_units,unemployment_rate,average_car_per_household,Perc_commuters_under_15_min,Perc_commuters_over_45_min,Percent_pop_25_64,Associates_College_perc,Advanced_degree_perc,HS_perc,Perc_vacat_housing_units,Perc_other_race,Perc_black,Perc_asian,Perc_hispanic,Perc_commuter_by_public_transport,Perc_worked_at_home,Perc_different_house_year_ago_same_city,Perc_different_house_year_ago_dif_city,perc_housing_built_2005_or_later
93906-2017-09,Salinas,CA,1694.0,63897.0,30.7,54945.0,16.0,916.0,837.0,489.0,129.0,0.4186,9857.0,149.0,0.519304505688843,17016.0,11564.0,3143.0,0.09415121255349501,2.0062730843641905,0.272009597151813,0.09101814945242057,0.5035604175469897,0.10249307479224377,0.04034618213687653,0.14761256397013944,0.05249416731474281,0.005023710033334898,0.020814748736247397,0.10305648152495422,0.6950717561074855,0.004372895785766805,0.03483395813289984,0.10028639842246115,0.04216160383116578,0.0019997778024663927
94115-2014-09,San Francisco,CA,3200.0,32882.0,37.9,73797.0,1904.0,3932.0,0.0,9142.0,0.0,0.5763,4627.0,1361.0,0.5184599476917462,3335.0,2137.0,7038.0,0.05558375634517766,0.8874706656745464,0.14968152866242038,0.2057202351788339,0.6478924639620461,0.33018064594611035,0.39246396204610423,0.08293291162338057,0.08476085703808477,0.0026762362386716135,0.12468827930174564,0.20026154126877926,0.08916732558846785,0.3677731504164625,0.09847715736040609,0.10984733288729397,0.06492914056322609,0.0005238619100005239
11433-2018-09,New York,NY,2192.0,34703.0,33.6,45820.0,4.0,1261.0,0.0,1463.0,0.0,0.46,6524.0,617.0,0.5323747226464571,6723.0,4595.0,5196.0,0.16959229898074746,0.8603577611079054,0.05256016567878312,0.5719488680996929,0.516670028527793,0.12514768175662047,0.06322219980981471,0.21211422643575484,0.11021735409892179,0.06495115696049333,0.6519032936633721,0.06581563553583264,0.1976774342275884,0.5601656787831178,0.009003397508493771,0.08131861798691756,0.010517822666628245,0.0013691596782474755
90032-2015-09,Los Angeles,CA,1930.0,47784.0,32.6,46508.0,120.0,534.0,56.0,3853.0,0.0,0.4146,9232.0,425.0,0.5100452034153692,10464.0,9720.0,2262.0,0.17123717814527947,1.8047759342533727,0.16205259508187977,0.18226916306609056,0.5142307048384397,0.10047296166080696,0.048509961493386905,0.14952703833919304,0.070883158046391,0.001946258161727775,0.01680478821362799,0.10838355935041018,0.8108781181985601,0.09750893476289539,0.020808038517898263,0.05462079357106982,0.06054327808471455,0.000864428756663305
77019-2015-09,Houston,TX,1451.0,19995.0,35.6,87394.0,1062.0,2788.0,13.0,1578.0,18.0,0.5849,2010.0,375.0,0.5038759689922481,3226.0,5267.0,1889.0,0.033894483691567716,1.5603986309643647,0.3799441982602987,0.041769243394058755,0.6490122530632658,0.2973743435858965,0.39129782445611405,0.06046511627906977,0.08970952075506276,0.0,0.09497374343585896,0.06116529132283071,0.1436859214803701,0.02888560643361234,0.04456636104013227,0.15208802200550137,0.11892973243310828,0.0018326766242096582
32821-2016-09,Williamsburg,FL,1311.0,16821.0,35.4,44840.0,0.0,917.0,0.0,25.0,0.0,0.3627,3031.0,301.0,0.49271743653766126,1625.0,3802.0,1017.0,0.09238665526090675,1.471101417666303,0.26999208234362626,0.05750197941409343,0.6347422864276797,0.27768860353130015,0.11776945484810654,0.1964805897390167,0.3134942915964814,0.0039236668450151595,0.04553831520123655,0.08691516556685096,0.20991617620831104,0.036520190023752966,0.02737382378100941,0.00564770227691576,0.19332976636347424,0.0039303761931499155
27560-2018-09,Morrisville,NC,1322.0,28312.0,33.4,89973.0,0.0,367.0,89.0,65.0,11.0,0.381,1891.0,266.0,0.4927592540265612,9061.0,6265.0,1774.0,0.04287396937573616,1.7344508564623982,0.318568415322855,0.057426685718173776,0.6342187058491099,0.30022605255721957,0.34331732127719694,0.06555524159367053,0.07537901245024138,0.009783837242158802,0.14453235377225204,0.35041678440237356,0.047647640576434024,0.0014288630332720963,0.0726148409893993,0.051179711782989544,0.1750494489968918,0.017870754637079697
30350-2014-09,Sandy Springs,GA,1068.0,33625.0,32.5,52199.0,448.0,1563.0,109.0,36.0,26.0,0.5622,4050.0,98.0,0.5191970260223049,7852.0,5991.0,3295.0,0.06986706056129985,1.487154279722113,0.12610188895248997,0.1264453348597596,0.5950929368029739,0.28880297397769517,0.1879256505576208,0.1011449814126394,0.1332651670074983,0.006869888475836431,0.2902007434944238,0.045442379182156135,0.10456505576208179,0.06010303377218088,0.05883801083210241,0.06405947955390334,0.20234944237918215,0.0005680527152919791
93307-2014-09,Bakersfield,CA,801.0,81404.0,25.9,32449.0,59.0,373.0,1725.0,1157.0,31.0,0.4235,27776.0,364.0,0.5047663505478847,28865.0,17196.0,3277.0,0.19249464118588291,1.7202734978691518,0.2475279234557028,0.13771568117218463,0.4508255122598398,0.03391725222347796,0.008574517222740897,0.13501793523659772,0.07570773093238681,0.007419782811655447,0.07449265392364011,0.018807429610338558,0.7585008107709695,0.02305936987069138,0.02484678320200465,0.05751560119895828,0.08873028352415115,0.0032031858713531297
30030-2018-09,Decatur,GA,1405.0,27549.0,36.5,70666.0,21.0,1705.0,40.0,1746.0,0.0,0.5103,3978.0,640.0,0.5705470253003739,8350.0,7480.0,1859.0,0.05650636492220651,1.4537020517395183,0.2146157795652918,0.14478863597467054,0.5408181785182765,0.24048059820683146,0.3759846092417148,0.07056517477948383,0.08556978546374093,0.006388616646702239,0.21812043994337363,0.05822352898471814,0.03822280300555374,0.06640424439500257,0.100990099009901,0.02867617699372028,0.14719227558169082,0.011012317481034341
2129-2019-09,Boston,MA,2972.0,18901.0,35.3,103834.0,513.0,1878.0,8.0,423.0,104.0,0.5248,3378.0,1512.0,0.5405534098724936,4996.0,1729.0,4515.0,0.0390671546514597,1.0516179599149031,0.10498687664041995,0.18822647169103862,0.6632453309348711,0.28554044759536534,0.3629437595894397,0.1128511718956669,0.05060061656213458,0.0006348870430135971,0.05835670070366647,0.07163642135336755,0.11840643352203586,0.28430821147356583,0.046472040173631796,0.1019522776572668,0.07322363896090155,0.0017008610609120867
6040-2016-09,Manchester,CT,1144.0,36197.0,35.3,60834.0,47.0,1085.0,22.0,4453.0,7.0,0.4363,4854.0,415.0,0.5123629030030113,9095.0,8010.0,4826.0,0.10510479881686981,1.635909698291019,0.23355537052456288,0.09111454740097538,0.5411774456446666,0.20156366549714064,0.14495676437273808,0.1908997983258281,0.05276130837385917,0.0025416470978257867,0.13202751609249386,0.05823687045887781,0.17368842721772523,0.03865826097299869,0.02243867611810903,0.039146890626295,0.09138878912617068,0.0011325028312570782
11414-2017-09,New York,NY,2165.0,28700.0,45.5,68374.0,29.0,1787.0,71.0,1102.0,0.0,0.451,2617.0,253.0,0.5362717770034843,5065.0,4723.0,4820.0,0.08138974888200895,1.3707527689130843,0.16825719649561952,0.3902534418022528,0.5347038327526132,0.20926829268292682,0.1240418118466899,0.24303135888501742,0.08329031147823095,0.006829268292682927,0.021045296167247388,0.04250871080139373,0.2113937282229965,0.27503128911138924,0.007980736154110768,0.08599303135888502,0.011533101045296167,0.0
53143-2016-09,Kenosha,WI,776.0,24007.0,34.1,45566.0,0.0,266.0,396.0,4033.0,5.0,0.4415,6096.0,263.0,0.5142666722206023,6586.0,6431.0,2178.0,0.14140638334186723,1.6310147966911337,0.38782118236891583,0.13776895759348234,0.5348440038322156,0.15666264006331487,0.08001832798767027,0.2481359603448994,0.11797348679477956,0.007497813137834798,0.10521931103428167,0.007664431207564461,0.18748698296330238,0.013369542510967202,0.019969278033794162,0.08672470529428916,0.04494522430957637,0.0
33157-2016-09,Village of Palmetto Bay,FL,1769.0,67927.0,37.6,60760.0,111.0,1759.0,19.0,84.0,70.0,0.4635,10423.0,184.0,0.5139046329147468,13884.0,17542.0,854.0,0.10941183404054691,1.8166075949367089,0.09819555182543013,0.32826269408308856,0.5257408688739382,0.18151839474730225,0.11861262826269378,0.17648357795869093,0.0858174412145899,0.004784548117832379,0.24823707803966022,0.024541051422851002,0.4513669085930484,0.04965729472653518,0.03294436586515794,0.008862455282877206,0.08241200111884818,0.0004165895204591742
33604-2014-09,Tampa,FL,840.0,37801.0,34.0,33881.0,28.0,679.0,309.0,2421.0,8.0,0.4511,9956.0,300.0,0.5139546572841989,8470.0,12599.0,2016.0,0.15487561934923635,1.435450104675506,0.19365901002911678,0.10113231963765772,0.5506468082854951,0.1361075103833232,0.048808232586439515,0.2199941800481469,0.14778471602735652,0.0015078966164916272,0.20830136768868548,0.023359170392317663,0.34157826512526124,0.04678097703008735,0.028349593911222354,0.12885902489352133,0.06724689823020555,0.0005352363960749331
77079-2017-09,Houston,TX,1364.0,33013.0,39.8,100367.0,173.0,1104.0,23.0,17.0,0.0,0.4779,2681.0,145.0,0.5107079029473238,7079.0,8848.0,1983.0,0.043938058668009566,1.7956440774026394,0.24652257650331694,0.11249019188244526,0.512888861963469,0.2986702208221004,0.2589283009723442,0.08130130554629994,0.07759522031366692,0.001060188410626117,0.07118407899918214,0.07715142519613485,0.1654196831551207,0.020472216277908552,0.05929749464937681,0.07442522642595341,0.05131311907430406,0.0034353995519044063
80134-2017-09,Parker,CO,1615.0,59325.0,36.0,102806.0,254.0,343.0,93.0,84.0,69.0,0.3699,2062.0,149.0,0.5043404972608513,14640.0,18471.0,1235.0,0.042858863923860006,2.1395050586614732,0.190236108645482,0.18593999644949405,0.5697766540244417,0.30054782975136957,0.18110408765276023,0.09249051833122629,0.030753648542884766,0.0021238938053097347,0.012541087231352718,0.043303834808259584,0.0887315634218289,0.018178590449139,0.08951267995903861,0.029987357774968394,0.1219890434049726,0.007366143363565213
95762-2019-09,El Dorado Hills,CA,2018.0,41709.0,42.8,127862.0,528.0,302.0,161.0,96.0,121.0,0.4105,1807.0,121.0,0.4974226186194826,8586.0,13040.0,357.0,0.0665084334915665,2.2209876543209877,0.18384591488039764,0.2154085119602361,0.512311491524611,0.2786209211441176,0.23457766908820638,0.0829317413507876,0.02596024616255217,0.007432448632189695,0.019660025414179196,0.1171210050588602,0.10573257570308567,0.02566014290152221,0.11448338551661448,0.03586755856050253,0.08211656956532164,0.01768409139138431
76116-2016-09,Fort Worth,TX,1057.0,46903.0,34.1,42207.0,54.0,2348.0,111.0,295.0,93.0,0.5093,10141.0,340.0,0.5022280024731893,11245.0,10382.0,5982.0,0.08037644664886176,1.4771163193608932,0.260408084137062,0.10284495710754617,0.5237404856832185,0.16764386073385498,0.11711404387779033,0.15740997377566468,0.13887277248238708,0.006929194294608021,0.11412916018165149,0.025627358591134894,0.2914738929279577,0.010662530897106576,0.035991351901309934,0.13250751551073492,0.10193377822314138,0.009365934521342727
1604-2016-09,Worcester,MA,1235.0,34628.0,35.4,47865.0,55.0,890.0,149.0,6668.0,16.0,0.439,6095.0,622.0,0.5072484694466906,7990.0,6006.0,6781.0,0.10490656758824173,1.372554599132105,0.2536743282615733,0.11291680155390094,0.5586808363174309,0.1920122444264757,0.10401986831465866,0.22756151091602173,0.08821430887980801,0.0042739979207577685,0.12146240036964306,0.07545916599283817,0.15034076469908744,0.028811913240530916,0.02136378537864714,0.06370567171075431,0.047504909321936004,0.004994486605695012
75024-2016-09,Plano,TX,1252.0,39839.0,35.2,89119.0,83.0,3663.0,21.0,36.0,71.0,0.4363,1744.0,307.0,0.5059363939857928,9277.0,8432.0,1642.0,0.04954350742070875,1.6810914773410266,0.2738744195437109,0.13042600444175248,0.6240618489419916,0.30327066442430783,0.3491051482215919,0.05474535003388639,0.06365017727502954,0.006676874419538643,0.0633550038906599,0.32623810838625467,0.07111122267125179,0.0052998182919442765,0.08593310544762234,0.06011697080750019,0.09576043575390948,0.04755473014801058
95128-2018-09,San Jose,CA,2547.0,36807.0,36.5,76894.0,516.0,1562.0,144.0,1755.0,51.0,0.4658,4101.0,338.0,0.48403836226804686,9686.0,7446.0,3089.0,0.05547459438453318,1.791820484980094,0.18889073858276456,0.1173075855945841,0.607846333577852,0.2491645610889233,0.20028798869780204,0.11565734778710571,0.05667463298053943,0.005460917760208656,0.043741679571820576,0.1604042709267259,0.37240198875213953,0.034626269352422176,0.049256776450014576,0.0576792457956367,0.09530795772543266,0.006691703653123933
91505-2019-09,Burbank,CA,2323.0,30997.0,37.7,82630.0,159.0,1031.0,47.0,5013.0,26.0,0.4291,2998.0,427.0,0.5241797593315483,6567.0,7471.0,2550.0,0.06434552666372852,1.733312611702541,0.2786303107165504,0.23430564362714015,0.5898312739942575,0.29267348453076103,0.1556279639965158,0.12101171081072362,0.035957749644168105,0.007323289350582314,0.027099396715811207,0.10220343904248798,0.2664774010388102,0.04527584020291693,0.055420890260026445,0.031261089782882216,0.0765880569087331,0.0
44077-2019-09,Painesville,OH,1037.0,55983.0,40.4,61989.0,42.0,346.0,231.0,1488.0,7.0,0.4458,6458.0,284.0,0.5065287676616116,11622.0,18570.0,3088.0,0.05872846680191177,1.8473978376397289,0.2685709850190173,0.11732515718388574,0.5196041655502563,0.17553543039851383,0.11440973152564171,0.22169229944804672,0.07637625354377353,0.0024471714627654823,0.05414143579300859,0.007055713341550114,0.10537127342228891,0.008887681440658232,0.03713509610425334,0.02573995677259168,0.10404944358108711,0.002919646257352008
60628-2017-09,Chicago,IL,1179.0,67914.0,37.7,36242.0,7.0,709.0,252.0,3749.0,29.0,0.4834,20193.0,590.0,0.5617398474541332,10409.0,19043.0,7933.0,0.25036174580206616,1.1460804538421867,0.09670538042190092,0.40483526902109507,0.4912536443148688,0.12327355184498041,0.07870247666166033,0.190284771917425,0.18762656239089448,0.0019878081102570897,0.9367582530847837,0.0030921459492888066,0.03236446093588951,0.27105949277079877,0.02311808055994885,0.10419059398651236,0.024413228494861147,0.0
6519-2018-09,New Haven,CT,1283.0,16654.0,29.0,24692.0,0.0,635.0,40.0,457.0,0.0,0.5215,6792.0,313.0,0.5333253272487091,3578.0,1165.0,4140.0,0.18940325003413902,1.0143619959491805,0.33286492183383104,0.11347268575443527,0.4709979584484208,0.06713101957487691,0.04461390656899243,0.21148072535126697,0.14727586748312138,0.009307073375765583,0.3868740242584364,0.007325567431247748,0.4566470517593371,0.18039697874582822,0.011197596613409804,0.12957847964452984,0.06430887474480605,0.0
90022-2015-09,East Los Angeles,CA,2415.0,70147.0,29.7,38925.0,21.0,199.0,42.0,4526.0,0.0,0.41,17296.0,1078.0,0.5045832323549119,17770.0,13202.0,3510.0,0.1342091466987387,1.6467239776951672,0.15692007797270954,0.1775003748687959,0.49044150141844983,0.04959584871769285,0.012573595449555932,0.1373829244301253,0.04126524475135045,0.0010264159550657905,0.002394970561820178,0.00651489015923703,0.9770624545597103,0.11827110511321037,0.021247725660714836,0.024876331133191727,0.05561178667655067,0.00022275435763212119
70115-2019-09,New Orleans,LA,1418.0,33789.0,38.2,59985.0,342.0,590.0,56.0,1352.0,63.0,0.573,5526.0,900.0,0.510846725265619,5836.0,8501.0,8232.0,0.05474832630795934,1.360431654676259,0.299625468164794,0.0780178622875252,0.6410370238835124,0.26846014975287813,0.3782000059190861,0.10607002278848146,0.17755903394115433,0.0036106425167954067,0.27221876942200124,0.01817159430583918,0.05472195093077629,0.06303658887928551,0.0693776345152492,0.12723075557133978,0.0757051111308414,0.0038728416975956107
10002-2017-09,New York,NY,3615.0,80736.0,40.8,33726.0,306.0,18298.0,13.0,3494.0,42.0,0.5705,24215.0,9012.0,0.5192479191438764,9995.0,202.0,2997.0,0.08936927772126145,0.20379033225380833,0.1196599170822568,0.21558613230787718,0.5843118311533888,0.2130524177566389,0.12729141894569956,0.1570055489496631,0.065646801714718,0.009128517637732857,0.07492320650019818,0.4303780221957986,0.2641324811732065,0.5708706363035511,0.042700915564598166,0.06085265556876734,0.02322384066587396,0.0
60619-2018-09,Chicago,IL,1135.0,62822.0,39.1,32024.0,9.0,1092.0,28.0,4417.0,0.0,0.4833,18615.0,421.0,0.5606475438540639,10768.0,12606.0,15643.0,0.21392132023145136,0.9376866105703983,0.0852243119048747,0.41882609313562935,0.5162045143421095,0.15020215847951354,0.1035783642672949,0.19185953965171437,0.20342857142857143,0.0017191429753907867,0.9619878386552482,0.0022444366623157494,0.012845818343892267,0.3313278696290682,0.033998698942034444,0.09722708605265672,0.024513705389831587,0.0
2895-2016-09,Woonsocket,RI,1073.0,41136.0,37.8,35216.0,17.0,1416.0,0.0,11803.0,96.0,0.4752,10514.0,583.0,0.5048862310385064,9189.0,5504.0,10666.0,0.08116848690488813,1.379881029507038,0.27704041799291335,0.15398474566092127,0.5420556203811746,0.12094029560482303,0.047598210812913266,0.24095682613768962,0.12695392842451667,0.003865227537922987,0.060263516141579154,0.0707409568261377,0.1418951769739401,0.011650951894781094,0.021312692185346198,0.04643134966938934,0.04383022170361727,0.000462772521596051
20007-2018-09,Washington,DC,2120.0,26415.0,33.9,119510.0,1127.0,3468.0,0.0,1763.0,0.0,0.5142,3230.0,2760.0,0.523414726481166,4388.0,5770.0,1701.0,0.04170156754816322,1.1267902274641954,0.17852885491900988,0.14704438678914522,0.5600605716448988,0.22453151618398637,0.598826424380087,0.030550823395797844,0.10252532889762589,0.0031421540791217112,0.052167329169032745,0.06397879992428544,0.08139314783267083,0.2550312039828904,0.08501854732559531,0.14431194397122846,0.11701684648873746,0.0030243459851807047
90731-2017-09,Los Angeles,CA,1971.0,62028.0,36.1,50879.0,130.0,1489.0,0.0,2384.0,179.0,0.4512,13047.0,879.0,0.4879892951570259,13334.0,10874.0,8680.0,0.1261727394570333,1.5587453242597684,0.23471415767117415,0.17548030084564126,0.5556845295672922,0.1573482943186948,0.06353582253175985,0.15815438189204875,0.0832885767403429,0.0028374282582059717,0.07362803895015155,0.04291610240536532,0.5398852131295544,0.05962355325201668,0.03702895614499891,0.08010898303991745,0.06069839427355388,0.0007436480066102045
75024-2018-09,Plano,TX,1346.0,40964.0,36.3,88525.0,105.0,4079.0,49.0,54.0,36.0,0.4425,1841.0,356.0,0.5023679328190607,7866.0,8706.0,1602.0,0.05292792792792793,1.7251917267023007,0.2421339298740456,0.17361279968876137,0.6258422029098721,0.3180109364319891,0.3432037886925105,0.05661068255053218,0.057083378985427854,0.004662630602480226,0.06322624743677376,0.32579826188848743,0.06788887803925397,0.011428293536935271,0.08591925258591926,0.05892979201249878,0.09693877551020408,0.004053905993206968
10011-2014-09,New York,NY,3308.0,51853.0,40.3,101515.0,4363.0,16445.0,49.0,18922.0,38.0,0.5945,4461.0,8638.0,0.49607544404373904,6352.0,612.0,4268.0,0.06784173065067534,0.22212484832142376,0.22010037150492082,0.10441243563840187,0.7097949973964862,0.36345052359554897,0.47868011494031204,0.05183885213970262,0.11314381370878546,0.006036294910612694,0.035600640271536844,0.09175939675621468,0.1190480782211251,0.5649481848399922,0.06254553606456313,0.1013248992343741,0.04566756021830945,0.001763668430335097
8901-2014-09,New Brunswick,NJ,1524.0,55189.0,23.5,40280.0,13.0,1890.0,17.0,4137.0,0.0,0.4653,14987.0,3935.0,0.49993658156516696,10644.0,4668.0,6963.0,0.10470436834203188,1.1069515043275175,0.2889155828017563,0.13188633915997017,0.41220170686187463,0.07423580786026202,0.062023229266701695,0.14180362028665133,0.06745243738389597,0.007900125024914386,0.14028157785065865,0.0784757832176702,0.5143053869430503,0.11925275453566399,0.017516265103310218,0.13959303484390007,0.14013662142818314,0.003395041957594004
90002-2016-09,Los Angeles,CA,2344.0,50098.0,26.2,30214.0,28.0,695.0,71.0,3766.0,0.0,0.4479,18115.0,295.0,0.5092219250269472,13864.0,9320.0,2151.0,0.14323171045190478,1.5350773889636609,0.12243605976196506,0.23486958723727525,0.46139566449758473,0.03505129945307198,0.009082198890175256,0.14200167671364125,0.06179464919895825,0.0011776917242205278,0.242584534312747,0.003014092378937283,0.741845981875524,0.1413649025069638,0.028379003650197934,0.057746816240169266,0.052197692522655596,0.00599794807039697
94085-2017-09,Sunnyvale,CA,3063.0,23683.0,31.3,97643.0,99.0,1601.0,132.0,521.0,17.0,0.4097,2563.0,250.0,0.4748131571169193,8367.0,3195.0,1616.0,0.07303015393266325,1.7297658051207379,0.23220311746745942,0.12405592158123092,0.6412194401047164,0.21340201832538108,0.30118650508803785,0.10724992610733437,0.04750346740638003,0.0035046235696491153,0.02444791622682937,0.34835113794705064,0.37410800996495375,0.05680539932508436,0.026920643846207914,0.04045095638221509,0.0975805430055314,0.0
22901-2018-09,Charlottesville,VA,1251.0,33109.0,41.3,63283.0,211.0,649.0,127.0,279.0,145.0,0.4825,3508.0,367.0,0.5286780029599203,6122.0,10384.0,1903.0,0.01608718214841723,1.7042633184365468,0.3270775797137836,0.07205623901581722,0.5562837899060679,0.21453381255851883,0.33764233290041984,0.1347367785194358,0.11031871252761123,0.0020840254915581867,0.13026669485638345,0.034945181068591624,0.062339545138784015,0.03885262365051469,0.05373926079686329,0.006131263402700172,0.1612552478178139,0.0009466708740927738
75231-2016-09,Dallas,TX,1165.0,35600.0,30.1,32011.0,10.0,2236.0,80.0,171.0,19.0,0.5745,12046.0,358.0,0.46435393258426966,12212.0,3198.0,6349.0,0.07181616832779623,1.1830463390732184,0.16565225575704337,0.18259396373219552,0.5469662921348315,0.14092696629213483,0.10542134831460674,0.14050561797752809,0.1909616038056405,0.006573033707865168,0.2322752808988764,0.06241573033707865,0.391123595505618,0.11595657902993035,0.03604651162790698,0.10839887640449439,0.05441011235955056,0.005663155510250311
11222-2014-09,New York,NY,2590.0,33718.0,33.6,62634.0,435.0,640.0,39.0,11288.0,26.0,0.4495,4166.0,2119.0,0.5083931431282994,3897.0,972.0,14926.0,0.061811911394084096,0.4166254023273087,0.09974610083424011,0.24182600134722007,0.7122011981730826,0.3122961029717065,0.25378136307017024,0.14840737884809302,0.12133572632838419,0.010854736342606324,0.016044842517349785,0.049083575538288154,0.14846669434723292,0.6851650344577439,0.07158332227970111,0.08879530221246812,0.020315558455424404,0.003535106325121009
10457-2015-09,New York,NY,1542.0,70282.0,29.0,24949.0,12.0,10735.0,74.0,12639.0,0.0,0.4926,27579.0,2105.0,0.5328391337753621,17290.0,1113.0,3993.0,0.17431858223650118,0.3487372618520159,0.11023302023121387,0.4703757225433526,0.48484676019464445,0.0801343160410916,0.03295296092882957,0.1463248057824194,0.0839353843656141,0.007612190888136365,0.29337525966819383,0.014271079365982755,0.6604678296007512,0.6559790462427746,0.033025874874771134,0.12358783187729433,0.012748641188355482,0.009700462699894472
80202-2018-09,Denver,CO,1960.0,12643.0,32.6,70806.0,98.0,7683.0,0.0,47.0,22.0,0.5214,2067.0,2866.0,0.4327295736771336,279.0,336.0,145.0,0.040130265784221034,1.0747929286685622,0.32879475542107917,0.0827029752899647,0.7625563552954204,0.40109151309024754,0.39207466582298506,0.06232697935616547,0.18160663698907326,0.0018982836352131613,0.04793166178913233,0.04160404967175512,0.0961006090326663,0.10879979828542612,0.12532829078684735,0.16467610535474175,0.2866408289171874,0.05018211250505868
28210-2018-09,Charlotte,NC,1257.0,47169.0,35.9,60339.0,130.0,1243.0,131.0,197.0,125.0,0.5041,5754.0,459.0,0.5292035023002396,11298.0,12420.0,2894.0,0.06123429416112343,1.5806102894206673,0.258421682626539,0.07100718194254446,0.5738514702452883,0.30433123449723337,0.2092475990587038,0.09379041319510696,0.06847622099144048,0.0012720218787763149,0.12815620428671373,0.04413915919353813,0.1712989463418771,0.04001367989056088,0.06193643754619364,0.10587462104348194,0.08588267718204753,0.004760378999404953
6708-2015-09,Waterbury,CT,932.0,29238.0,36.5,50940.0,25.0,384.0,9.0,3267.0,23.0,0.4333,5047.0,186.0,0.5077638689376839,6549.0,6587.0,4735.0,0.11664324432844811,1.580283925579755,0.37397987481182154,0.12249425560573647,0.5316369108694166,0.14901840071140296,0.10523975648129147,0.24187700937136603,0.10869223514618044,0.0056433408577878106,0.12182775839660716,0.013475613927081196,0.2291196388261851,0.015688138816258617,0.012447299739008232,0.049592995416923184,0.052773787536767224,0.0
30093-2017-09,Norcross,GA,1092.0,56052.0,29.2,33950.0,9.0,427.0,345.0,76.0,12.0,0.4006,16259.0,531.0,0.483836437593663,19614.0,9156.0,4727.0,0.10034264982531578,1.5180237372343361,0.18753022730936644,0.22420602934064163,0.5471704845500607,0.11594590737172625,0.04590380361093271,0.16193891386569614,0.11513286440015631,0.01013344751302362,0.2696067936915721,0.10779276386212802,0.48233782915863843,0.02684185071739481,0.02317925288900833,0.0,0.17308927424534362,0.0008304025009769441
37130-2019-09,Murfreesboro,TN,1020.0,57037.0,28.5,43462.0,133.0,619.0,897.0,649.0,30.0,0.5068,13622.0,265.0,0.5028139628662096,11194.0,13560.0,5050.0,0.06833333333333333,1.8184356263444552,0.29221188160380657,0.18959484990553496,0.47612952995424024,0.1739046583796483,0.10924487613303645,0.13855918088258498,0.07665976418881798,0.003401300909935656,0.2093202657923804,0.023230534565282186,0.08247278082648106,0.004338394793926247,0.03259259259259259,0.10330136578010765,0.13599943896067465,0.009635295609178886
20005-2014-09,Washington,DC,2168.0,12062.0,34.0,73546.0,160.0,6174.0,0.0,2145.0,116.0,0.4769,1273.0,3881.0,0.42961366274249707,451.0,178.0,835.0,0.04323555166374781,0.5368140920035483,0.22312588401697311,0.08227251296558227,0.7730890399602056,0.24407229315204776,0.5902006300779307,0.05173271430940143,0.11167398401440955,0.002652959708174432,0.15014093848449678,0.060023213397446526,0.22085889570552147,0.2263083451202263,0.031414185639229424,0.09675012435748633,0.09277068479522467,0.002476640774513115
17512-2014-09,Columbia,PA,846.0,17534.0,39.2,44531.0,22.0,417.0,348.0,2964.0,0.0,0.3952,2718.0,340.0,0.5301129234629862,3794.0,5369.0,1162.0,0.08491607773851591,1.6912306558585115,0.27231352718078383,0.0752212389380531,0.5240104938975705,0.1273525721455458,0.03535987224820349,0.3302726132086232,0.07712187159956474,0.0017679936124101745,0.027204288810311394,0.005303980837230523,0.105224135964412,0.01731984829329962,0.020980565371024735,0.027717577278430477,0.07830500741416677,0.0
