RegionName,City,State,Rent,total_pop,median_age,median_income,million_dollar_housing_units,dwellings_50_or_more_units,mobile_homes,housing_built_1939_or_earlier,armed_forces,gini_index,poverty,walked_to_work,Percent_Female,families_with_young_children_summed,dwellings_1_units,dwellings_under_10_units,unemployment_rate,average_car_per_household,Perc_commuters_under_15_min,Perc_commuters_over_45_min,Percent_pop_25_64,Associates_College_perc,Advanced_degree_perc,HS_perc,Perc_vacat_housing_units,Perc_other_race,Perc_black,Perc_asian,Perc_hispanic,Perc_commuter_by_public_transport,Perc_worked_at_home,Perc_different_house_year_ago_same_city,Perc_different_house_year_ago_dif_city,perc_housing_built_2005_or_later,ESTAB,HIFL_hospital_count,HIFL_transit_station_count,HIFL_uni,HIFL_govbldg
92103-2014-09,San Diego,CA,1647.0,30226.0,40.9,60537.0,997.0,2490.0,20.0,4977.0,281.0,0.4931,3515.0,968.0,0.4756170184609277,2708.0,5971.0,4698.0,0.06371891445671242,1.3793383633197909,0.35061480255379524,0.055273114211397495,0.6896380599483888,0.35469463375901544,0.3344802487924304,0.0843644544431946,0.07836319871623429,0.0035399986766360093,0.022067094554357174,0.056739231125521074,0.12333752398597235,0.037420193899266964,0.05685687751522031,0.12442929927876666,0.07609342949778336,0.0009628242845680664,661.6666666666666,3.0,0.0,0.0,0.0
60616-2016-09,Chicago,IL,1501.0,49914.0,36.1,43554.0,93.0,10971.0,53.0,7215.0,4.0,0.5065,11502.0,2442.0,0.5239011099090436,6780.0,4155.0,7107.0,0.12469856358997658,0.9607652849022598,0.18693856698880326,0.1670569202605475,0.5811996634210843,0.19066794887206,0.18606002323997275,0.16498377208799134,0.13723535744188828,0.0022638938975037067,0.25253435909764793,0.390631886845374,0.10047281323877068,0.26135637958193203,0.032432810261070144,0.12988339944704894,0.058640862283126975,0.009210159084566006,1173.0,1.0,9.0,2.0,0.0
20110-2016-09,Manassas,VA,1363.0,47103.0,32.9,74739.0,39.0,385.0,192.0,496.0,44.0,0.3987,5453.0,226.0,0.4852769462666922,12061.0,11296.0,974.0,0.07723794950267789,1.946843853820598,0.2419842975569104,0.3120312294398877,0.5608347663630766,0.15918306689595146,0.11625586480691252,0.17406534615629576,0.07254337196061357,0.0033755811731736828,0.13517185741884805,0.05250196378150011,0.3193639470946649,0.042501864116847234,0.030872226472838563,0.05358469736534828,0.09963271978430248,0.00937772121374506,1538.0,1.0,1.0,1.0,0.0
90012-2015-09,Los Angeles,CA,2272.0,29528.0,36.3,28879.0,5.0,6139.0,0.0,834.0,21.0,0.5333,7566.0,1019.0,0.3932538607423463,3054.0,1054.0,1789.0,0.06996921354603974,1.023758320532514,0.1584642597024243,0.1044636354177505,0.6059672175562179,0.1469791384448659,0.11060688160390138,0.1396979138444866,0.1280471470667024,0.0019981034949878088,0.10857491194798158,0.4251219181793552,0.2736724464914657,0.13651024867339506,0.020897471779083868,0.1022080736927662,0.14457464101869413,0.014465577283686044,1260.0,3.0,6.0,0.0,0.0
55411-2015-09,Minneapolis,MN,1281.0,27640.0,25.8,29355.0,10.0,926.0,11.0,4656.0,0.0,0.4824,10756.0,214.0,0.5125542691751085,8102.0,6658.0,1967.0,0.21876818219599367,1.1900571428571431,0.22052451539338652,0.11493728620296464,0.4550651230101303,0.09659913169319828,0.04384949348769899,0.1547756874095514,0.14584146817649354,0.006114327062228654,0.4987698986975398,0.1914978292329957,0.09001447178002894,0.1802736602052452,0.03623971407198072,0.16942836468885672,0.08245296671490593,0.0013666536509176106,449.0,0.0,0.0,1.0,0.0
32250-2014-09,Jacksonville Beach,FL,1013.0,25903.0,41.5,58042.0,143.0,1077.0,737.0,295.0,105.0,0.4605,2886.0,181.0,0.4914488669266108,3752.0,7180.0,2415.0,0.07663626073640056,1.6469757174392936,0.29497344315295204,0.07836194288353475,0.5887348955719415,0.2534069412809327,0.14600625410184148,0.16187314210709186,0.15066746662666866,0.0014284059761417596,0.05949117862795815,0.02432150716133266,0.045284330000386064,0.01824339927642214,0.055862574072841065,0.04292939041809829,0.13905725205574646,0.0,661.6666666666666,1.0,0.0,0.0,0.0
10014-2017-09,New York,NY,3844.0,30727.0,37.0,113973.0,825.0,6683.0,0.0,963.0,9.0,0.5196,1758.0,4873.0,0.4870309499788459,2811.0,877.0,3824.0,0.05274084544370335,0.21744916427126584,0.13866807054488026,0.08160042116346408,0.744849806359228,0.4447228821557588,0.5000813616688905,0.04705958928629544,0.14070075930838902,0.011260454974452437,0.011683535652683309,0.05506557750512578,0.06922250789208187,0.583364043169255,0.10084367684084987,0.12532951475900675,0.049142448009893584,0.0,2438.0,0.0,5.0,0.0,0.0
44106-2016-09,Cleveland,OH,882.0,26837.0,28.2,24065.0,12.0,2538.0,0.0,8052.0,0.0,0.6316,8535.0,2353.0,0.532287513507471,3313.0,4746.0,4147.0,0.1416581692681779,0.9834050399508296,0.3543369890329013,0.09252243270189432,0.43257443082311736,0.1326526810001118,0.18385065394790773,0.12970898386555876,0.1756658946149392,0.003241793046912844,0.4618250922234229,0.08547900286917316,0.02418303089018892,0.09990029910269192,0.04863126519727037,0.12352349368409285,0.1681260945709282,0.007020845396641575,471.0,3.0,2.0,3.0,0.0
33617-2014-09,Temple Terrace,FL,903.0,42831.0,31.7,37354.0,26.0,1845.0,37.0,167.0,76.0,0.4491,9126.0,344.0,0.532978450187948,8617.0,9530.0,5437.0,0.13475208044382805,1.4479332039748338,0.23549668874172186,0.10744370860927152,0.5089070999976653,0.16467044897387406,0.10672176694450282,0.16646821227615513,0.13547173647824318,0.010576451635497652,0.30991571525297096,0.032313044290350444,0.20251686862319349,0.02680794701986755,0.03757801664355062,0.04653171768111882,0.15652214517522356,0.0010166734444896296,661.6666666666666,0.0,0.0,1.0,0.0
78666-2017-09,San Marcos,TX,1076.0,72866.0,24.5,34240.0,18.0,1758.0,2981.0,446.0,109.0,0.4869,21359.0,1457.0,0.50669722504323,10332.0,11447.0,6913.0,0.08964098447025766,1.7006062976725993,0.4004006868918145,0.13073840870062964,0.4005022918782423,0.12864710564598028,0.07538495320176762,0.12373397743803695,0.10291950312302617,0.005283671396810585,0.04694919441165976,0.012721982817775094,0.4250816567397689,0.0226960503720664,0.02082340249379061,0.11042187028243623,0.2145445063541295,0.0016843287248227946,1545.0,2.0,0.0,2.0,0.0
