RegionName,City,State,Rent,total_pop,median_age,median_income,million_dollar_housing_units,dwellings_50_or_more_units,mobile_homes,housing_built_1939_or_earlier,armed_forces,gini_index,poverty,walked_to_work,Percent_Female,families_with_young_children_summed,dwellings_1_units,dwellings_under_10_units,unemployment_rate,average_car_per_household,Perc_commuters_under_15_min,Perc_commuters_over_45_min,Percent_pop_25_64,Associates_College_perc,Advanced_degree_perc,HS_perc,Perc_vacat_housing_units,Perc_other_race,Perc_black,Perc_asian,Perc_hispanic,Perc_commuter_by_public_transport,Perc_worked_at_home,Perc_different_house_year_ago_same_city,Perc_different_house_year_ago_dif_city,perc_housing_built_2005_or_later,ESTAB,HIFL_hospital_count,HIFL_transit_station_count,HIFL_uni,HIFL_govbldg
63139-2014-09,Saint Louis,MO,735.0,22384.0,37.8,46342.0,32.0,277.0,10.0,6034.0,7.0,0.4059,2805.0,238.0,0.5304681915654038,3371.0,8483.0,3375.0,0.05667960088691796,1.4869114546732256,0.2831050228310502,0.08340943683409438,0.6548427448177271,0.2321300929235168,0.22569692637598285,0.1629735525375268,0.10298636829249072,0.005405646890636169,0.08474803431022157,0.038554324517512506,0.02953002144388849,0.033789954337899546,0.02168791574279379,0.08028055754110079,0.0943084345961401,0.0006303679773067527,1409.374149659864,1.0,0.0,0.0,0.0
76017-2015-09,Arlington,TX,861.0,42792.0,36.4,68538.0,0.0,386.0,460.0,9.0,10.0,0.3725,3695.0,159.0,0.5139979435408487,9480.0,13985.0,1584.0,0.05961507746366395,1.836245839277223,0.1912144702842377,0.16377082776441235,0.5770237427556553,0.23111796597494855,0.12726677883716586,0.13722191063750233,0.061527305182127526,0.006660123387549075,0.17344363432417273,0.06627406991961114,0.13775939427930453,0.0010692328254477412,0.030067081935793005,0.07363525892690223,0.06991961114226958,0.003514252245216712,706.0,1.0,0.0,0.0,0.0
18018-2015-09,Bethlehem,PA,959.0,32977.0,37.4,46567.0,0.0,1049.0,8.0,6104.0,40.0,0.4225,4669.0,582.0,0.536586105467447,5010.0,9905.0,3144.0,0.08519063242448241,1.487656072644722,0.3978073610023493,0.0822239624119029,0.5177547987991631,0.15947478545653032,0.12563301695120846,0.2340722321618097,0.05383272922539938,0.0024562573915152984,0.052339509355005004,0.012918094429450829,0.15992964793644054,0.028452101279039414,0.03727797262133725,0.09191254510719593,0.09549079661582316,0.0015438313867633241,844.0,0.0,0.0,2.0,0.0
12180-2015-09,Troy,NY,954.0,53812.0,32.7,47640.0,42.0,1180.0,216.0,12267.0,135.0,0.4598,10956.0,2634.0,0.4966736044005055,9811.0,10124.0,10842.0,0.09658351219168924,1.418369233613756,0.3659342474805881,0.07496282834957872,0.5000185832156396,0.16743477291310488,0.14128818850813946,0.17652196536088605,0.1258989898989899,0.002973314502341485,0.11655392849178622,0.04407938749721252,0.06955697613915111,0.04976870973071204,0.032863023820414484,0.08477662974801159,0.12959934587080948,0.0026262626262626267,1142.0,3.0,0.0,3.0,0.0
10463-2017-09,New York,NY,1713.0,71981.0,37.9,56482.0,197.0,19596.0,56.0,2266.0,0.0,0.4987,12293.0,2692.0,0.5229713396590767,16570.0,1344.0,2604.0,0.10241911014260888,0.6606089300021851,0.11685026791360202,0.49805305022132,0.5300009724788486,0.1781025548408608,0.20901348967088534,0.13768911240466233,0.07960982804277142,0.0075158722440644065,0.12274072324641225,0.03785721231991775,0.4853225156638558,0.5791925982627217,0.03726588144429427,0.08264680957474889,0.02226976563259749,0.0,1083.0,0.0,5.0,0.0,0.0
11561-2015-09,Long Beach,NY,2255.0,37894.0,43.6,91984.0,584.0,4479.0,0.0,5787.0,27.0,0.4265,3324.0,1234.0,0.5251227107193751,5086.0,7935.0,4413.0,0.05707512764405544,1.434345304208318,0.1983751542575072,0.3736116824352119,0.5937615453633821,0.2543146672296406,0.2680107668760226,0.1607642370823877,0.1079429735234216,0.013300258616139758,0.04771203884519977,0.03747295086293345,0.15677943737794905,0.201717400246812,0.03574033552151714,0.037921570697208,0.06629017786456959,0.0,876.0,1.0,1.0,0.0,0.0
94509-2014-09,Antioch,CA,1256.0,61665.0,33.6,54441.0,43.0,1071.0,433.0,1324.0,62.0,0.4177,11018.0,355.0,0.5252412227357496,14820.0,17412.0,2991.0,0.14086264458908035,1.8647730031561056,0.21286775506778025,0.33541780333235405,0.5179112948998622,0.12175464201735182,0.04256871807346144,0.19445390415957187,0.10704994797086367,0.00565961242195735,0.14247952647368847,0.06927754804183897,0.3598799967566691,0.051496201787887684,0.030924358412302295,0.10845698532392767,0.0944457958323198,0.002254595907041277,1409.374149659864,1.0,1.0,0.0,0.0
90047-2017-09,Los Angeles,CA,2124.0,48678.0,37.0,39269.0,34.0,290.0,15.0,4322.0,0.0,0.4552,10618.0,182.0,0.5520974567566457,8476.0,13279.0,3397.0,0.17015741434807533,1.4971693567814983,0.09341984382177307,0.2719338539274231,0.5067997863511237,0.12052672665269733,0.04874892148403796,0.1713094210937179,0.07183185197607468,0.002218661407617404,0.6499034471424463,0.00499198816713916,0.3109618308065245,0.09095084979329353,0.031130120375677937,0.04104523604092198,0.06855252886314146,0.0,345.0,0.0,0.0,1.0,0.0
4101-2015-09,Portland,ME,1655.0,17339.0,32.2,31334.0,0.0,1899.0,23.0,6841.0,28.0,0.5196,5454.0,2575.0,0.5053924678470499,2265.0,1397.0,4326.0,0.10737069388556286,0.9702387562465296,0.4646857681877137,0.06720905553590377,0.601072726224119,0.2454005421304573,0.17446219505161775,0.15277697675759844,0.09579275027613214,0.0021915912105657767,0.10831074456427707,0.023415421881308032,0.03800680546744334,0.04704633887513265,0.04975954460692905,0.14781705980737067,0.18616990599227176,0.0,1781.0,1.0,0.0,1.0,1.0
2114-2017-09,Boston,MA,2740.0,12882.0,30.9,86240.0,214.0,3466.0,0.0,204.0,18.0,0.5251,1910.0,4262.0,0.4911504424778761,1838.0,438.0,2716.0,0.05069227333631085,0.4944285714285714,0.2572495332918482,0.1132545115121344,0.6734979040521658,0.3070951715572116,0.5216581276199348,0.03772706101537028,0.097821884263436,0.0015525539512498056,0.0343890700201832,0.1232727837292346,0.08515758422605185,0.22912258867454885,0.038968289414917374,0.171945350100916,0.1575842260518553,0.0014177084675860289,693.0,3.0,6.0,0.0,3.0
53222-2017-09,Milwaukee,WI,806.5,25722.0,37.6,51317.0,0.0,191.0,0.0,2087.0,0.0,0.4228,2986.0,219.0,0.5190887178290957,6027.0,8335.0,2778.0,0.07873050466525915,1.514181559526985,0.2063026183671893,0.0779331119178188,0.5713008319726305,0.23971697379674986,0.14994945960656247,0.17475312961667056,0.05566750629722922,0.0015162118031257286,0.2413886945027603,0.02783609361635954,0.04163750874737579,0.037537653510465736,0.02690185929306,0.06756861830339787,0.04004354249280771,0.0,604.0,0.0,0.0,1.0,0.0
60563-2015-09,Naperville,IL,1410.0,36512.0,35.0,80629.0,45.0,2168.0,2.0,412.0,67.0,0.42,1842.0,256.0,0.5164877300613497,8789.0,8096.0,3001.0,0.0730397951142632,1.6261209628480884,0.2281280200102325,0.2751406969473026,0.553489263803681,0.2661864592462752,0.2915753724802805,0.10087094653812444,0.07213463463463464,0.00958588957055215,0.06206178790534619,0.1481156879929886,0.0993372042068361,0.1104542095389688,0.04176516942474389,0.05376314636283962,0.12061787905346187,0.004129129129129129,1749.0,0.0,0.0,5.0,0.0
78752-2017-09,Austin,TX,1239.0,20153.0,30.3,38841.0,0.0,1327.0,7.0,230.0,0.0,0.4509,5828.0,206.0,0.44067880712549,5825.0,2773.0,2173.0,0.07165875169606513,1.4020319303338171,0.2765427366807206,0.1766002299731698,0.6048231032600605,0.15436907656428325,0.09596586116210984,0.1459832283034784,0.07685749086479902,0.0027291222150548303,0.1120924924328884,0.024810201955043912,0.5919217982434377,0.052798006899195095,0.02985074626865672,0.17099191187416266,0.07596883838634448,0.0,682.0,0.0,2.0,4.0,1.0
53405-2016-09,Mount Pleasant,WI,691.0,25187.0,36.2,50418.0,36.0,352.0,38.0,3332.0,0.0,0.4102,2952.0,195.0,0.5215388891094612,6078.0,8519.0,1516.0,0.09574551437749744,1.6596416208511504,0.4591615468015902,0.11311890133718827,0.5288045420256482,0.1526581172827252,0.09512843927422876,0.21256997657521734,0.0897126969416126,0.004208520268392425,0.11668717989438995,0.006590701552388137,0.15253900821852542,0.013281532345500542,0.026796207788137585,0.061698495255488935,0.0505022432207091,0.0005560704355885078,358.0,1.0,0.0,0.0,0.0
37076-2016-09,Nashville,TN,1216.0,37971.0,33.9,51579.0,0.0,608.0,89.0,177.0,35.0,0.3829,4649.0,101.0,0.5191066866819415,9851.0,10038.0,2713.0,0.08225206424099446,1.6951563300871348,0.2002921688318464,0.1191631449887828,0.5745700666297964,0.19014511074240867,0.12032867188117248,0.19780885412551685,0.08703790360318203,0.0011587790682362855,0.1873535066234758,0.032393142134787084,0.07798056411471913,0.02128658632023791,0.026540241357408585,0.11371836401464275,0.09504621948328988,0.016963032288254562,606.0,1.0,1.0,0.0,0.0
