,RegionName,City,State,Rent,total_pop,median_age,median_income,million_dollar_housing_units,dwellings_50_or_more_units,mobile_homes,housing_built_1939_or_earlier,armed_forces,gini_index,poverty,walked_to_work,Percent_Female,families_with_young_children_summed,dwellings_1_units,dwellings_under_10_units,unemployment_rate,average_car_per_household,Perc_commuters_under_15_min,Perc_commuters_over_45_min,Percent_pop_25_64,Associates_College_perc,Advanced_degree_perc,HS_perc,Perc_vacat_housing_units,Perc_other_race,Perc_black,Perc_asian,Perc_hispanic,Perc_commuter_by_public_transport,Perc_worked_at_home,Perc_different_house_year_ago_same_city,Perc_different_house_year_ago_dif_city,perc_housing_built_2005_or_later,ESTAB,HIFL_hospital_count,HIFL_transit_station_count,HIFL_uni,HIFL_govbldg
455,90006-2020-01,Los Angeles,CA,2105.0,61698.0,33.2,35411.0,92.0,2659.0,43.0,1880.0,8.0,0.4328,17326.0,1078.0,0.5064669843430906,13483.0,2832.0,6535.0,0.08019810583021983,1.1111797723878676,0.09092409240924093,0.3198349834983498,0.5597264092839314,0.1295503906123375,0.03919089759797725,0.1559045674089922,0.06997126436781609,0.0035819637589549094,0.029271613342409807,0.1859055398878408,0.7340918668352296,0.3078877887788779,0.02988965157702668,0.06100683976790172,0.02551136179454764,0.0030651340996168588,,0.0,0.0,0.0,0.0
456,12550-2020-01,Town of Newburgh,NY,1426.0,54988.0,35.6,59143.0,10.0,1078.0,315.0,1440.0,93.0,0.467,9735.0,1281.0,0.5168036662544555,12179.0,12590.0,7446.0,0.07485849917838233,1.5516823758622504,0.2633344376345867,0.2177405996355806,0.5086928057030625,0.14759583909216556,0.11280643049392595,0.20695424456245,0.14846202134337727,0.00576489415872554,0.19242380155670327,0.0157670764530443,0.3510947843165781,0.05781017061454365,0.03392368084717911,0.03700807448897941,0.05959482068815014,0.002735180701282396,,1.0,0.0,2.0,0.0
457,11210-2020-01,New York,NY,2007.0,67040.0,35.6,65900.0,924.0,6332.0,12.0,3007.0,10.0,0.4653,8288.0,1696.0,0.5436306682577565,15029.0,7919.0,5597.0,0.06422936893203883,0.8443885570575291,0.06785481267813605,0.518869544315099,0.5080399761336516,0.17680489260143198,0.16839200477326968,0.1742392601431981,0.0771303050397878,0.009680787589498807,0.5685113365155131,0.042183770883054895,0.07034606205250597,0.5712029119879125,0.029884708737864082,0.047180787589498806,0.00589200477326969,0.0,,0.0,1.0,1.0,0.0
458,85254-2020-01,Phoenix,AZ,1560.0,46333.0,44.2,91605.0,208.0,1656.0,60.0,53.0,11.0,0.4439,2349.0,206.0,0.5141691666846524,7362.0,15357.0,2022.0,0.037741948519012414,1.87840877914952,0.3071851388421002,0.06025314018961452,0.5388815746875877,0.3025921049791725,0.26402348218332505,0.096820840437701,0.09839715048975957,0.0036906740336261406,0.013100813674918523,0.09766257311203676,0.06550406837459262,0.009673227778045142,0.10320442881965493,0.05769106252562967,0.0874754494636652,0.0033640051449490447,,0.0,0.0,0.0,0.0
459,20774-2020-01,Kettering,MD,1595.0,46812.0,42.7,98366.0,30.0,704.0,9.0,120.0,161.0,0.3670000000000001,2726.0,78.0,0.5398615739553959,7650.0,15073.0,417.0,0.062392944349283865,1.8602487952482352,0.08241057094636314,0.4498415181327953,0.5802999230966419,0.22231479107921048,0.2447876612834316,0.15466119798342307,0.04633142734997061,0.00790395625053405,0.8840681876441938,0.02008032128514056,0.03093223959668461,0.15745276417074874,0.03706403294580706,0.006088182517303256,0.09296761514141673,0.030566985518089024,,0.0,1.0,1.0,0.0
460,78258-2020-01,San Antonio,TX,1302.0,46418.0,37.2,102425.0,37.0,1351.0,11.0,11.0,193.0,0.4389,2310.0,269.0,0.5148433797233831,10242.0,12096.0,1253.0,0.03964678320418093,1.9141737670253125,0.15813291300147456,0.13011643870442874,0.5182903184109613,0.2773708475160498,0.2515188073592141,0.06536257486319963,0.06522876576943201,0.002542117282088845,0.04088931018139515,0.09272265069585074,0.3310353742082813,0.0,0.06735447828437556,0.06725839114136757,0.10252488258865096,0.044881111563281215,,4.0,0.0,0.0,0.0
461,63116-2020-01,Saint Louis,MO,715.0,44290.0,36.4,45871.0,7.0,220.0,151.0,1702.0,51.0,0.4436,8764.0,423.0,0.4964551817566042,9753.0,13086.0,7452.0,0.05695069049229912,1.4308499584372405,0.15388007054673722,0.12116402116402115,0.6169112666516143,0.19690675095958454,0.15940392865206593,0.1850530593813502,0.1201718700004571,0.013614811469857756,0.2022804244750508,0.06389704222172048,0.07931813050349966,0.06948853615520283,0.029370796354519044,0.07891171822081734,0.0563332580717995,0.0012341728756228,,0.0,0.0,0.0,0.0
462,33033-2020-01,Homestead,FL,1494.0,58224.0,32.6,45782.0,0.0,255.0,396.0,49.0,181.0,0.4289,14160.0,131.0,0.510064578180819,16335.0,12252.0,1691.0,0.08622894103489771,1.7358048780487805,0.17857299863718293,0.3999208686859806,0.5005152514427039,0.14588485847760374,0.06758381423467985,0.16141110195108546,0.07502105643123573,0.003881560868370432,0.15682536411101952,0.008827974718329211,0.7116996427589998,0.042818833252736624,0.037191636582430805,0.02280846386369882,0.1027926628194559,0.02755384430273132,,1.0,0.0,1.0,0.0
463,27613-2020-01,Raleigh,NC,1201.0,42933.0,38.5,96185.0,81.0,616.0,101.0,63.0,25.0,0.42100000000000004,1760.0,130.0,0.5094216570004425,8144.0,13877.0,1237.0,0.03139544056164708,1.9165149100842251,0.15598280722835886,0.07958589453251375,0.5945077213332401,0.3421144574103836,0.30678033214543593,0.06927072415158503,0.11149314860696767,0.0058230265762932954,0.10232222299862576,0.03260894882724245,0.05047399436331027,0.002541942043721403,0.09816991401751204,0.06011692637365197,0.09263270677567373,0.006522728421904232,,0.0,0.0,1.0,0.0
464,75231-2020-01,Dallas,TX,1196.0,41072.0,31.0,39322.0,11.0,3040.0,75.0,65.0,29.0,0.5226,10293.0,510.0,0.4836141410206466,12906.0,3137.0,5094.0,0.0599254184372561,1.2668082094833688,0.1968098040169236,0.17531488596021982,0.5627191273860538,0.16692637319828593,0.09846123880015582,0.1431388780677834,0.14354985352055766,0.002166926373198286,0.2580833657966498,0.09015874561745227,0.3399152707440592,0.08281865486553519,0.034732460324343066,0.1686550447993767,0.07929976626412154,0.02394181230427316,,6.0,5.0,2.0,0.0
465,19147-2020-01,Philadelphia,PA,1457.0,39060.0,34.9,77695.0,192.0,1086.0,29.0,861.0,41.0,0.4845,4350.0,4427.0,0.5076548899129544,7630.0,12369.0,5431.0,0.05638993461462255,0.928391592013584,0.16139429939678593,0.16848551825758626,0.6869431643625192,0.2760880696364567,0.3767281105990784,0.12562724014336918,0.12599150504068368,0.003891449052739375,0.08983614951356887,0.12636968766001025,0.0905273937532002,0.2300041442188148,0.06704973251436497,0.11372247823860727,0.06684587813620071,0.021902666189038432,,0.0,0.0,0.0,0.0
466,77042-2020-01,Houston,TX,1184.0,42515.0,31.5,48269.0,21.0,3440.0,134.0,17.0,21.0,0.506,8443.0,334.0,0.5382570857344466,11425.0,5288.0,5561.0,0.049677602498073715,1.3696739243671217,0.15998000817847244,0.1418510609296197,0.5870633893919793,0.23549335528636955,0.17161001999294367,0.11073738680465718,0.1232188527584947,0.0015759143831588851,0.31010231682935435,0.08182994237328002,0.2573679877690227,0.034258712344949795,0.03670059613122998,0.1648594613665765,0.058849817711395976,0.00159846547314578,,0.0,0.0,1.0,0.0
467,76549-2020-01,Killeen,TX,665.0,51767.0,27.3,54408.0,36.0,42.0,290.0,21.0,3672.0,0.3554,5313.0,239.0,0.5105955531516216,19848.0,14870.0,3628.0,0.09518635740941944,1.9436497364915732,0.3075697957654113,0.110970582724377,0.508895628489192,0.16620627040392527,0.06390171344679042,0.1244808468715591,0.11799560708995248,0.002955550833542604,0.3599010952923677,0.04381169470898449,0.2424710723047501,0.008759602773093499,0.040294770655203364,0.09198910502829988,0.18024996619468,0.059151044593145026,,2.0,0.0,2.0,0.0
468,98661-2020-01,Vancouver,WA,1282.0,47036.0,35.1,54964.0,42.0,1380.0,267.0,1488.0,91.0,0.449,7462.0,692.0,0.4944935793860022,11442.0,9997.0,4589.0,0.07812002546959566,1.6912439907092314,0.27858375705555816,0.1336007836917479,0.5504294582872693,0.17414320945658646,0.10611021345352496,0.17918190322306318,0.03973235126303232,0.0041245003826856025,0.031103835360149674,0.033633812399013516,0.17739603707798282,0.03139431823482764,0.06080865966252786,0.06958499872438133,0.15528531337698784,0.012448778463613258,,1.0,0.0,2.0,0.0
469,11434-2020-01,New York,NY,2196.0,65791.0,37.9,62207.0,5.0,6771.0,23.0,2412.0,11.0,0.4083,7204.0,861.0,0.5558815035491177,11600.0,9320.0,5879.0,0.06764002059794626,1.0694716242661448,0.060626063996108814,0.5362540388423722,0.5249046222127647,0.1556595886975422,0.09060509796172728,0.2188901217491754,0.04930232558139535,0.019561946162849026,0.8492042984602757,0.02454743049961241,0.07531425270933714,0.4731612410103186,0.018871353709144882,0.06803362161997842,0.011156541168244896,0.0011960132890365448,,0.0,1.0,0.0,0.0
470,90255-2020-01,Huntington Park,CA,2179.0,75560.0,31.9,42581.0,13.0,1036.0,84.0,3849.0,7.0,0.4138,18306.0,1493.0,0.5009396506087878,17672.0,10738.0,4779.0,0.08323640003246137,1.7616756756756755,0.1514711784865232,0.2388156472876594,0.5167416622551615,0.0503705664372684,0.01752249867654844,0.1385389094759132,0.027135044173327724,0.0016278454208575965,0.006842244573848597,0.00505558496559026,0.9691371095817892,0.0926549137052703,0.024589498742121352,0.012877183695076759,0.05929062996294336,0.004259570887673539,,1.0,0.0,1.0,0.0
471,60630-2020-01,Chicago,IL,1541.0,57344.0,40.2,72092.0,35.0,490.0,14.0,2132.0,7.0,0.4154,5054.0,363.0,0.5136544363839286,11449.0,10853.0,9833.0,0.05735041101127891,1.4882588774341352,0.097977784107092,0.3395044146966676,0.5724400111607143,0.22560337611607145,0.17023577008928573,0.19328962053571427,0.07451742568134635,0.003104073660714285,0.014404296875,0.11186872209821427,0.27913992745535715,0.2119766448305326,0.024405786019244247,0.06508091517857142,0.025163922991071428,0.004107955298378904,,0.0,5.0,1.0,0.0
472,90028-2020-01,Los Angeles,CA,2499.0,30734.0,35.7,43998.0,154.0,8094.0,0.0,1264.0,0.0,0.5057,6894.0,1868.0,0.4495672545064098,2241.0,1125.0,2114.0,0.09127242308764756,1.012130674993995,0.17909744314834453,0.2533286202427242,0.7072948526062341,0.34089282228151235,0.1836402681069825,0.13766512656992255,0.14845308105343902,0.01158326283594716,0.09452072623153512,0.09624520075486433,0.2808290492614043,0.15800636267232238,0.09596616785946648,0.0917225222880198,0.10024728313919436,0.05804142163129634,,1.0,2.0,4.0,0.0
473,94115-2020-01,San Francisco,CA,3630.0,35004.0,36.0,114819.0,929.0,4007.0,0.0,753.0,17.0,0.5328,4039.0,2312.0,0.4931722088904125,5245.0,2770.0,6919.0,0.04301318950278747,0.9003951650395166,0.12090942198636907,0.23609593673586185,0.6516969489201234,0.3517883670437664,0.4134956005027997,0.07382013484173237,0.1126695199298716,0.013941263855559364,0.09470346246143298,0.22131756370700487,0.08533310478802422,0.3911867228552104,0.06771517925939355,0.09193235058850416,0.07561992915095417,0.00938482957768267,,3.0,0.0,1.0,0.0
474,78681-2020-01,Round Rock,TX,1401.0,56959.0,36.0,103681.0,0.0,806.0,281.0,18.0,77.0,0.3662,2592.0,374.0,0.5078214154040626,10740.0,15219.0,1196.0,0.05260568692401037,2.0727857351651564,0.1915109429251356,0.15023602387547302,0.5375269931003002,0.2744254639301954,0.18885514141751086,0.08743131024069943,0.06535162013004754,0.0033532892080268264,0.05653189136045225,0.09420811460875368,0.22974420196983794,0.012952053992899778,0.0896658030238431,0.016906897944135257,0.10065134570480523,0.04972405879460138,,3.0,0.0,1.0,0.0
475,47401-2020-01,Bloomington,IN,1419.0,43407.0,31.7,50844.0,107.0,619.0,254.0,666.0,0.0,0.5416,9471.0,1721.0,0.5037897113368811,5577.0,11846.0,4008.0,0.05685193042002545,1.6854644318627725,0.39953742433935335,0.08508439545297967,0.4651784274425784,0.2012117861174465,0.3283571774137812,0.08761259704655931,0.09156184753271884,0.0006911327666044647,0.033082221761467044,0.10240283825189486,0.02497293063330799,0.03877761921165297,0.04043275350021214,0.11622549358398415,0.14804063860667635,0.010897794978866426,,0.0,0.0,0.0,0.0
476,98125-2020-01,Seattle,WA,1656.0,42475.0,37.9,64429.0,302.0,4508.0,20.0,2233.0,31.0,0.4579,5774.0,670.0,0.5081577398469688,8306.0,10233.0,1435.0,0.056201391731477694,1.4906881313131313,0.15407653910149752,0.1973377703826955,0.5768098881695115,0.27639788110653324,0.2953266627427899,0.10464979399646852,0.052017355742855716,0.013019423190111831,0.09113596233078282,0.14738081224249558,0.07778693349028841,0.23365818873306396,0.06115431846090873,0.1153855208946439,0.08251912889935256,0.02488653932472196,,1.0,0.0,0.0,0.0
477,38111-2020-01,Memphis,TN,820.0,43563.0,32.6,35932.0,152.0,1714.0,21.0,4611.0,9.0,0.5909,12192.0,354.0,0.5055436953377866,8741.0,14113.0,2649.0,0.07131189620572176,1.4334958012801688,0.26903286779376245,0.03596555707235115,0.4969584280237817,0.14640864954204255,0.13557376672864588,0.161490255492046,0.15868781186700262,0.003213736427702408,0.4863990083327594,0.013566558776943736,0.0756834928723917,0.020949280688858558,0.027488682503383585,0.1204232949980488,0.048458554277712736,0.011363074946889977,,0.0,0.0,1.0,0.0
478,33020-2020-01,Hollywood,FL,1387.0,44578.0,39.9,41641.0,0.0,1769.0,83.0,1517.0,15.0,0.4525,8459.0,650.0,0.4867872044506258,8196.0,7573.0,5884.0,0.08773728170083524,1.3390488515043677,0.19576719576719576,0.17669289938197502,0.6209340930503836,0.1902283637668805,0.0979182556417964,0.2338821840369689,0.1493831124157226,0.007021400690923775,0.2649513212795549,0.017071201040872182,0.31271030553187673,0.056555955715619576,0.032232346241457856,0.055139306384315134,0.14356857642783435,0.008118148878594689,,1.0,0.0,0.0,0.0
479,97501-2020-01,Medford,OR,1232.0,45607.0,36.0,43037.0,96.0,452.0,3303.0,1595.0,0.0,0.4391,9310.0,487.0,0.5161488368013682,10822.0,11737.0,2861.0,0.08152854841596563,1.7554781436116418,0.4191706249666435,0.04200245503549127,0.5246563027605411,0.11938956739097067,0.07722498739228628,0.20196461069572647,0.06434654610451057,0.021838752823031552,0.0034863069265682893,0.007082246146424891,0.214331133378648,0.01910658056252335,0.05181671737963129,0.09406450764137084,0.1079001030543557,0.01950373252023972,,0.0,0.0,1.0,0.0
