RegionName,City,State,Rent,total_pop,median_age,median_income,million_dollar_housing_units,dwellings_50_or_more_units,mobile_homes,housing_built_1939_or_earlier,male_60_61,male_62_64,white_including_hispanic,black_including_hispanic,amerindian_including_hispanic,asian_including_hispanic,commute_5_9_mins,commute_35_39_mins,commute_40_44_mins,commute_60_89_mins,commute_90_more_mins,households_retirement_income,armed_forces,gini_index,poverty,walked_to_work,Percent_Female,families_with_young_children_summed,dwellings_1_units,dwellings_under_10_units,unemployment_rate,average_car_per_household,Perc_commuters_under_15_min,Perc_commuters_over_45_min,Percent_pop_25_64,Associates_College_perc,Advanced_degree_perc,HS_perc,Perc_vacat_housing_units,Perc_other_race,Perc_black,Perc_asian,Perc_hispanic,Perc_commuter_by_public_transport,Perc_worked_at_home,Perc_different_house_year_ago_same_city,Perc_different_house_year_ago_dif_city,perc_housing_built_2005_or_later,ESTAB,HIFL_hospital_count,HIFL_transit_station_count,HIFL_uni,HIFL_govbldg
92618-2019-09,Irvine,CA,2135.0,34704.0,33.4,103758.0,696.0,4509.0,520.0,38.0,197.0,244.0,17239.0,910.0,20.0,14558.0,1075.0,313.0,239.0,1152.0,485.0,851.0,0.0,0.4297,3470.0,491.0,0.4723951129552789,11138.0,5928.0,1537.0,0.06793650793650792,1.6664293342826628,0.24370068719776025,0.15398320183252734,0.6292934532042416,0.3132491931765791,0.3556362378976487,0.06757146150299677,0.06795407790828854,0.004207007837713232,0.026221761180267405,0.41920239741816506,0.0682630244352236,0.01196233138203105,0.08708994708994709,0.08751152604887044,0.1769536652835408,0.1329882540314553,7454.0,2.0,1.0,5.0,0.0
78741-2019-09,Austin,TX,1376.0,52307.0,27.8,39049.0,0.0,3626.0,629.0,306.0,337.0,304.0,36884.0,6286.0,358.0,2303.0,2132.0,823.0,971.0,1084.0,803.0,897.0,10.0,0.4527,15978.0,807.0,0.450455961917143,9868.0,3865.0,4749.0,0.0531592099000476,1.368050871952982,0.2605257036520121,0.1206925198551158,0.5564073642151146,0.16374481426960066,0.09247328273462443,0.12793698740130385,0.11214713430282293,0.0019691437092549755,0.11279561053013935,0.04307262890244135,0.5445351482593151,0.11766856079486925,0.037095430747263215,0.1691360620949395,0.12040453476590132,0.015483319076133447,1239.0,0.0,0.0,1.0,0.0
92115-2019-09,San Diego,CA,1975.0,65704.0,27.9,47536.0,57.0,3192.0,16.0,2594.0,567.0,755.0,40759.0,8698.0,345.0,9198.0,1336.0,544.0,891.0,1523.0,564.0,2488.0,622.0,0.4751,17047.0,1431.0,0.500197857055887,13959.0,11736.0,4047.0,0.08032,1.7253954099591684,0.17144017875279302,0.13345521023765994,0.4773681967612322,0.1606599293802508,0.10906489711433094,0.10137891148179716,0.07461454940282301,0.004124558626567637,0.12402593449409473,0.13779982953853648,0.3059174479483745,0.06730313494481685,0.05262545454545455,0.09844149519055156,0.09653902349933033,0.004516829533116178,1809.0,0.0,0.0,0.0,0.0
6516-2019-09,West Haven,CT,1261.0,55044.0,35.1,55299.0,0.0,772.0,60.0,1634.0,615.0,894.0,35028.0,12240.0,96.0,2168.0,2812.0,476.0,467.0,1156.0,636.0,3125.0,23.0,0.4387,6869.0,1023.0,0.4948768258120776,9561.0,11780.0,6055.0,0.10189242704580127,1.592562026099964,0.3151008887363161,0.11118739749017813,0.5230179492769421,0.1385255432018022,0.11129278395465446,0.2421517331589274,0.12037205081669693,0.006413051377080154,0.20808807499454984,0.039386672480197664,0.2098684688612746,0.06442384712209635,0.029636121660661537,0.048197805392049986,0.0847867160816801,0.0030852994555353908,2349.4,1.0,2.0,2.0,0.0
1960-2019-09,Peabody,MA,1869.0,52313.0,44.4,65060.0,30.0,2376.0,586.0,1306.0,951.0,967.0,46883.0,1776.0,91.0,722.0,2420.0,378.0,1066.0,2018.0,599.0,4945.0,38.0,0.4379,5101.0,515.0,0.5170607688337507,9007.0,12424.0,4699.0,0.052183758191237516,1.6641569808479602,0.2571296971557978,0.19617702375926,0.5231204480721809,0.21459293101141208,0.13581710091181926,0.2399977061151148,0.047638254010934834,0.0041289927933783185,0.02678110603482882,0.013801540726014564,0.09403016458624053,0.03746209649560511,0.02878512368339795,0.03148357004950968,0.07227648959149734,0.0,2349.4,2.0,0.0,0.0,0.0
11368-2019-09,New York,NY,2246.0,114647.0,32.0,47862.0,283.0,7358.0,35.0,3798.0,912.0,1129.0,45355.0,13897.0,720.0,14013.0,1128.0,1224.0,4455.0,12939.0,4535.0,2722.0,0.0,0.4198,23391.0,5379.0,0.4723804373424512,31094.0,2766.0,16987.0,0.056358782331322375,0.5369407603890363,0.07757923518311703,0.4860399738129164,0.5463640566259911,0.09598157823580207,0.03870140518286567,0.20295341352150514,0.06876790830945559,0.005503850951180582,0.09867680794089684,0.11545875600757105,0.7317505037201147,0.6602996110447876,0.01154566257541086,0.06080403324988879,0.005652132197091943,0.00032934821987287157,3007.0,0.0,3.0,0.0,0.0
85301-2019-09,Glendale,AZ,927.0,67526.0,29.4,30100.0,0.0,1699.0,3199.0,644.0,550.0,903.0,51292.0,6376.0,1274.0,1396.0,1277.0,714.0,1263.0,2071.0,835.0,2129.0,4.0,0.4603,25115.0,347.0,0.5017919023783431,21802.0,9311.0,5417.0,0.09508184899401456,1.316980783444198,0.15705906996229574,0.20494344365312106,0.4875899653466813,0.061798418386991676,0.03083256819595415,0.1887124959274946,0.11655239960822725,0.013802091046411752,0.09003939223410241,0.01971092616177472,0.6138820602434618,0.06765814830330959,0.026033028052210284,0.06787015371856768,0.13923525753043273,0.002856676460985961,1830.0,1.0,0.0,1.0,0.0
11203-2019-09,New York,NY,2179.0,75989.0,39.5,48140.0,64.0,3546.0,90.0,4485.0,459.0,1069.0,3208.0,67853.0,84.0,1309.0,382.0,508.0,4526.0,8539.0,2433.0,4677.0,15.0,0.4482,13017.0,1515.0,0.5648580715629894,12630.0,8458.0,14330.0,0.08063910782263685,0.6858432857558986,0.0439842389810318,0.4962277406151685,0.5205358670333864,0.15906249588756266,0.0951848293832002,0.2491413230862361,0.09957050588505297,0.002960954875047705,0.8661516798483991,0.01722617747305531,0.06183789759044073,0.6233544091145118,0.02632566618411881,0.04320362157680717,0.006882575109555329,0.0009507884987377462,1796.0,4.0,0.0,1.0,0.0
55124-2019-09,Apple Valley,MN,1475.0,51109.0,38.7,85181.0,0.0,1457.0,462.0,17.0,650.0,981.0,41638.0,3685.0,98.0,2998.0,2153.0,1040.0,1619.0,800.0,222.0,3689.0,44.0,0.3961,3313.0,156.0,0.502690328513569,11510.0,15976.0,455.0,0.03333445006532882,1.9814429774404825,0.2165680473372781,0.1235207100591716,0.5378504764327222,0.272456905828719,0.16288716273063453,0.13506427439394236,0.023947234906139016,0.002347923066387525,0.07210080416365024,0.05865894460858166,0.05098906259171575,0.04423076923076923,0.04767328888739991,0.024066211430472127,0.11459821166526445,0.012024353120243532,2030.0,0.0,0.0,0.0,0.0
60608-2019-09,Chicago,IL,1569.0,78877.0,32.2,41226.0,10.0,2386.0,31.0,1379.0,708.0,1068.0,37203.0,14147.0,529.0,8712.0,1646.0,1088.0,1946.0,3024.0,987.0,2093.0,0.0,0.4676,17000.0,1824.0,0.4488507422949656,13110.0,6088.0,18859.0,0.08936379536510712,1.0811918650480845,0.1686697320437609,0.22511495164103376,0.5756811237749915,0.14957465420845115,0.09491993863863993,0.1641923501147356,0.11131348511383538,0.003410373112567669,0.1765026560340784,0.11013349899210163,0.5198980691456319,0.30207705723798955,0.031454962833406215,0.1323326191411945,0.04968495252101373,0.001786339754816112,2799.0,2.0,8.0,0.0,0.0
78664-2019-09,Round Rock,TX,1196.0,61361.0,33.0,67462.0,0.0,707.0,60.0,147.0,509.0,680.0,44878.0,7412.0,64.0,3403.0,2494.0,1120.0,1541.0,1772.0,187.0,2633.0,14.0,0.4026,6366.0,341.0,0.5069506689917048,15532.0,14484.0,2838.0,0.053170494522781234,1.8329401356532,0.2307240321211725,0.14441470261800612,0.5589869786998256,0.19139192646795194,0.11227000863740813,0.14004009061130035,0.06802253675965371,0.003487557243200078,0.11914734114502695,0.055377193983148915,0.3349195743224524,0.0039498596330874184,0.049452278122586735,0.07478691677123908,0.15004644643992113,0.01598644129907013,3048.0,0.0,0.0,0.0,0.0
33578-2019-09,Riverview,FL,1235.0,47735.0,33.3,61063.0,45.0,763.0,1177.0,64.0,345.0,595.0,28667.0,9548.0,236.0,1677.0,1471.0,967.0,957.0,1160.0,359.0,2454.0,364.0,0.3899,5924.0,400.0,0.5204776369540169,11247.0,11270.0,2276.0,0.06241804353527406,1.6925401533381834,0.19687526320222354,0.17274488334877453,0.5769142138891798,0.23314130093223,0.10254530218916938,0.16859746517230545,0.0635677601928519,0.006117104849691002,0.19057295485492826,0.0346496281554415,0.2844453755106316,0.0066537522108986785,0.04803117155595519,0.03060647323766628,0.19134806745574529,0.052090975788701394,1403.0,1.0,0.0,1.0,0.0
33458-2019-09,Jupiter,FL,1593.0,54945.0,40.5,78826.0,336.0,240.0,152.0,31.0,877.0,1080.0,49357.0,1577.0,63.0,1747.0,3326.0,567.0,431.0,781.0,723.0,3342.0,12.0,0.5087,4602.0,291.0,0.5096369096369097,10524.0,17131.0,4190.0,0.04337318338542842,1.736591295891077,0.30475031349118537,0.08777753190233828,0.568058968058968,0.26419146419146416,0.19126399126399127,0.13828373828373827,0.10784781571298424,0.001929201929201929,0.028483028483028482,0.0317954317954318,0.17184457184457186,0.0009220328981338054,0.0649308800309348,0.028974428974428975,0.108999908999909,0.021040301939178344,4509.0,1.0,0.0,0.0,0.0
11220-2019-09,New York,NY,2080.0,100412.0,33.7,42559.0,1166.0,2046.0,12.0,2749.0,1086.0,1066.0,28174.0,2369.0,546.0,41798.0,1172.0,1280.0,3101.0,10367.0,4220.0,2671.0,9.0,0.47600000000000003,31137.0,6765.0,0.4917639325976975,26120.0,2481.0,21000.0,0.07436897842184888,0.4557811305012862,0.09221621866027628,0.510297741505211,0.5717244950802693,0.11062422817989882,0.07455284228976616,0.14101900171294268,0.0675224480534215,0.004342110504720552,0.01514759192128431,0.4153388041269968,0.4184460024698243,0.6270657653787896,0.013058364519468109,0.07252121260407123,0.012169860176074573,0.0,5540.0,0.0,5.0,1.0,0.0
21061-2019-09,Glen Burnie,MD,1451.0,53584.0,35.6,65321.0,22.0,516.0,23.0,881.0,759.0,942.0,32680.0,13050.0,140.0,2981.0,2142.0,473.0,905.0,1524.0,721.0,4207.0,256.0,0.3937,4850.0,426.0,0.524484920871902,11539.0,13898.0,2503.0,0.07033718846717707,1.7528702640642937,0.2329702251270879,0.16013071895424835,0.5578717527620185,0.16193266646760227,0.09441251119737236,0.21982308151687072,0.07373271889400923,0.0077635114959689455,0.2352194684980591,0.05475515079128098,0.09542027470886832,0.025344952795933188,0.01576804039745887,0.027750821140638995,0.1229471484025082,0.0061148528890464385,2882.0,1.0,2.0,0.0,0.0
19104-2019-09,Philadelphia,PA,1330.0,55205.0,22.6,25005.0,22.0,3734.0,34.0,1491.0,403.0,468.0,20509.0,23946.0,178.0,7862.0,1515.0,373.0,673.0,1375.0,597.0,1310.0,15.0,0.5804,18936.0,5672.0,0.5076714065754914,6962.0,6881.0,7166.0,0.08912270587104833,0.5709286339207599,0.27937853107344635,0.1723728813559322,0.36440539806176975,0.09250973643691694,0.12937233946200524,0.1096639797119826,0.1851512373968836,0.005542976179693868,0.4292908251064215,0.14196177882438185,0.04818404130060683,0.31943502824858755,0.04112616508119535,0.114301240829635,0.12123901820487275,0.01726245035135961,1924.0,4.0,48.0,5.0,0.0
10031-2019-09,New York,NY,2739.0,62382.0,34.8,44040.0,265.0,6225.0,17.0,1810.0,642.0,779.0,19676.0,18827.0,321.0,2456.0,494.0,1575.0,3483.0,4636.0,1493.0,2466.0,0.0,0.5009,14407.0,2200.0,0.4878330287582957,8665.0,567.0,3186.0,0.07883918429166441,0.257295501481548,0.05061581503038878,0.39199922822137184,0.6064569907986278,0.1700490526113302,0.18317783976146965,0.1504760988746754,0.07025086613515882,0.0036709307171940635,0.2432753037735244,0.03781539546664102,0.5071975890481228,0.8209795157089108,0.0571212203169795,0.07992690199095892,0.04227180917572377,0.0,1621.0,0.0,3.0,1.0,0.0
11216-2019-09,New York,NY,2533.0,57410.0,34.2,56025.0,1210.0,2257.0,19.0,1416.0,618.0,738.0,15019.0,34693.0,256.0,2781.0,511.0,1424.0,3632.0,4476.0,1330.0,2511.0,0.0,0.5082,10801.0,1726.0,0.5238111827207803,8354.0,1759.0,16456.0,0.08193501805054151,0.3980252100840336,0.047554714941907585,0.4457579032693865,0.6352726005922313,0.2426929106427452,0.2211635603553388,0.16680020902281836,0.11969226216895992,0.0066887301863786785,0.5788190210764675,0.04812750391917785,0.10832607559658597,0.7615847068359902,0.042021660649819485,0.10019160425013064,0.02762584915519944,0.007989347536617843,1731.0,0.0,4.0,0.0,0.0
92620-2019-09,Irvine,CA,1941.0,48752.0,39.0,102815.0,2078.0,989.0,536.0,44.0,560.0,495.0,17725.0,1127.0,147.0,26037.0,818.0,421.0,620.0,905.0,788.0,1922.0,0.0,0.4382,4692.0,161.0,0.5293526419428947,9825.0,12343.0,2235.0,0.049564313694140216,1.863736749116608,0.12492912492912492,0.1383008883008883,0.5806120774532327,0.3172792911060059,0.33475549721037084,0.05218247456514605,0.047739221871713984,0.0038767640301936327,0.022809320643255658,0.5340703971119134,0.0620692484410896,0.0085995085995086,0.07198816851866656,0.06887922546767312,0.07638660978011158,0.05063091482649842,2178.0,0.0,0.0,0.0,0.0
38305-2019-09,Jackson,TN,717.0,52743.0,37.1,54092.0,23.0,393.0,769.0,176.0,416.0,844.0,34143.0,16270.0,47.0,809.0,3238.0,116.0,292.0,714.0,223.0,3934.0,28.0,0.4628,8464.0,138.0,0.5312932521851241,11333.0,16665.0,3472.0,0.03942789399212207,1.8241880169457332,0.4410939397746785,0.06152364199857604,0.5067971105170355,0.2028515632406196,0.13050072995468592,0.1847259351951918,0.09112577924459113,0.0014030297859431585,0.3075858407750792,0.0152626888876249,0.05532487723489373,0.003350504669765884,0.03411220314352365,0.047134216862901236,0.05809301708283564,0.0077924459112577935,3055.0,1.0,0.0,2.0,0.0
78753-2019-09,Austin,TX,1216.0,58693.0,30.9,45983.0,0.0,1764.0,1224.0,227.0,382.0,407.0,35101.0,6597.0,518.0,3543.0,1694.0,679.0,1539.0,1684.0,482.0,1797.0,7.0,0.4370000000000001,12054.0,253.0,0.4651832416131396,15769.0,8467.0,3970.0,0.050560621916579465,1.6128239835564244,0.18876765513086552,0.13314144186357854,0.5781609391239161,0.12420561225359072,0.06130202920280101,0.19072121036580167,0.06294921783247992,0.0027601247167464604,0.11025164840781694,0.05954713509277086,0.6133440103589866,0.03835598098935672,0.03579010315443265,0.1084456408771063,0.06888385327040704,0.010006107013670315,2137.0,0.0,0.0,0.0,5.0
32825-2019-09,Orlando,FL,1325.0,57344.0,35.3,54137.0,14.0,355.0,608.0,37.0,512.0,577.0,41783.0,5542.0,72.0,3336.0,1108.0,1259.0,1280.0,698.0,311.0,2648.0,0.0,0.4142,8145.0,77.0,0.5255475725446429,10562.0,16457.0,1711.0,0.07876292548008926,1.8276850362027357,0.16678786997309286,0.15340702494364047,0.5626395089285714,0.22671944754464285,0.11139787946428573,0.16146414620535715,0.10462812893931207,0.000889369419642857,0.0858154296875,0.05758231026785714,0.4706508091517857,0.0072721983855719595,0.03702423232862935,0.014264787946428572,0.13434709821428573,0.01431658562938952,1373.0,0.0,0.0,1.0,0.0
97401-2019-09,Eugene,OR,1339.0,42631.0,28.2,34377.0,4.0,3906.0,123.0,576.0,498.0,549.0,34458.0,982.0,481.0,3544.0,3588.0,34.0,263.0,422.0,148.0,3199.0,0.0,0.5658,12899.0,2805.0,0.5006450704886116,5424.0,8021.0,5366.0,0.06689373297002725,1.3852446444092237,0.5231949411703727,0.05260975483335925,0.4034857263493702,0.19384954610494712,0.16682695690929136,0.08993455466679177,0.10575164594001464,0.012690295794140414,0.021721282634702445,0.08266285097698857,0.051066125589359856,0.03617892499870419,0.04450499545867393,0.1894630667823884,0.1622293636086416,0.02258595464520849,5036.0,1.0,0.0,2.0,0.0
19067-2019-09,Lower Makefield Township,PA,1530.0,51751.0,43.2,103923.0,117.0,456.0,1348.0,1036.0,821.0,980.0,43167.0,4289.0,60.0,2644.0,1652.0,614.0,883.0,2309.0,1536.0,3879.0,14.0,0.4418,1711.0,242.0,0.5003768043129602,8212.0,16122.0,2282.0,0.058519557852229565,1.9428426653154292,0.21041855337244555,0.2508170256329488,0.5519893335394486,0.2579853529400398,0.3135591582771348,0.1306061718614133,0.06690307328605201,0.008019168711715716,0.08034627350196133,0.051090800177774336,0.047651253115881816,0.07103201165491987,0.05732178912425995,0.0032076674846862863,0.0908774709667446,0.005153664302600473,2673.0,0.0,1.0,0.0,0.0
60148-2019-09,Lombard,IL,1687.0,52516.0,39.2,75250.0,10.0,3455.0,8.0,1128.0,743.0,943.0,41568.0,2934.0,79.0,6080.0,1907.0,869.0,1232.0,2190.0,635.0,3399.0,0.0,0.4041,3215.0,518.0,0.5060172138015081,10301.0,14765.0,1273.0,0.05201741852078656,1.7949434073203,0.21846492607738285,0.2117017930166719,0.5447292253789321,0.25041891994820625,0.19466448320511845,0.15795186228958796,0.05992630124366651,0.0004760453956889329,0.05548785132150202,0.11466981491355015,0.10423489984004873,0.06487889273356401,0.06552357624004901,0.03193312514281362,0.08224160255922004,0.002717641639797328,3856.0,0.0,1.0,1.0,0.0
89074-2019-09,Henderson,NV,1302.0,49107.0,41.4,68479.0,26.0,673.0,302.0,23.0,894.0,997.0,37803.0,2041.0,97.0,4045.0,2026.0,370.0,492.0,325.0,322.0,3417.0,54.0,0.4313,4026.0,362.0,0.49699635489848704,7500.0,16344.0,3378.0,0.05883836564098869,1.7676964992546136,0.2946885621851837,0.04299930382079528,0.5615085425703057,0.21455189687824547,0.14446005661107378,0.17573869305801618,0.10880520432472053,0.0023214612987965053,0.03950556947074755,0.08121041806667073,0.16850958111878145,0.0056922887915148036,0.044642213734957116,0.049565235098865734,0.1171727045024131,0.004947773501924134,2577.0,0.0,0.0,3.0,0.0
33414-2019-09,Wellington,FL,1679.0,60452.0,40.4,81949.0,102.0,260.0,172.0,27.0,636.0,721.0,46946.0,8609.0,56.0,2164.0,2474.0,1187.0,1632.0,1661.0,380.0,3020.0,22.0,0.4384,5006.0,177.0,0.523109243697479,10438.0,18543.0,2988.0,0.062152553329023925,1.9486238532110087,0.23262987623669265,0.20227212880412293,0.5136306491100378,0.2511579434923576,0.17044928207503476,0.13678621054721102,0.17008586777209087,0.006699530205783101,0.13805994838880434,0.034705220670945544,0.2479984119632105,0.010909227701914758,0.06376858435681965,0.032157744987758884,0.1032058492688414,0.009009771160272408,4271.0,1.0,0.0,0.0,0.0
95014-2019-09,Cupertino,CA,3272.0,62682.0,40.8,150529.0,3751.0,2430.0,22.0,558.0,784.0,987.0,17652.0,522.0,94.0,41627.0,1483.0,1198.0,1600.0,1048.0,592.0,2261.0,18.0,0.42100000000000004,2962.0,391.0,0.5136402795060783,11528.0,15196.0,3420.0,0.06342707564266058,1.9584903904323139,0.14370930640570784,0.1408242036726578,0.5462971826042564,0.2642863980089978,0.5132414409240292,0.03870329600204205,0.06345609065155808,0.0012603299192750711,0.007434351169394724,0.6632845154908905,0.03840017867968476,0.0455378377324652,0.05631250419491241,0.026115950352573303,0.09154143135190326,0.005883634778818915,3340.0,0.0,0.0,1.0,0.0
53704-2019-09,Madison,WI,1177.0,45528.0,36.1,55758.0,53.0,604.0,294.0,1791.0,591.0,656.0,34784.0,5010.0,101.0,3155.0,2935.0,687.0,726.0,645.0,221.0,3304.0,74.0,0.4289,6166.0,742.0,0.5179669653839396,9826.0,11538.0,5548.0,0.040287924366136665,1.5429476248477467,0.3006665887030757,0.06907574162865941,0.5894175013178703,0.26902126164118784,0.19743893867510104,0.13211649973642595,0.041738643260656426,0.002130557019855913,0.10900984009840098,0.06839746968898261,0.07564575645756458,0.0829142790316922,0.030260707635009314,0.08243278861360043,0.07019855912844843,0.004155189317895327,2373.0,1.0,0.0,3.0,3.0
95112-2019-09,San Jose,CA,2629.0,62039.0,30.0,60569.0,278.0,4221.0,970.0,1629.0,562.0,606.0,22391.0,2825.0,665.0,15276.0,2098.0,585.0,1244.0,2321.0,837.0,1907.0,21.0,0.4939,11454.0,2302.0,0.4656425796676285,11441.0,8022.0,4676.0,0.07742044780755004,1.5446641494435611,0.2181918915395646,0.1614196323816973,0.5281677654378697,0.17487386966263158,0.124244426892761,0.12371250342526476,0.07120114438650732,0.005851158142458776,0.042312094005383716,0.2420090588178404,0.43450087847966606,0.08946030504497457,0.035096140271620974,0.10167797675655636,0.10314479601540966,0.01970375155738083,4420.0,0.0,2.0,0.0,0.0
14094-2019-09,North Tonawanda,NY,831.0,49308.0,42.4,53029.0,79.0,183.0,1611.0,1198.0,1018.0,955.0,44850.0,2216.0,67.0,592.0,2185.0,1259.0,1427.0,358.0,236.0,5298.0,51.0,0.4257,5592.0,410.0,0.5060030826640708,8552.0,15762.0,4439.0,0.0601679104477612,1.6918400632629862,0.2834568112714659,0.09155924799794443,0.5431978583596982,0.2020159000567859,0.12442200048673645,0.2294962277926503,0.11700270576939865,0.0016427354587490873,0.04362375273789243,0.012006165328141478,0.03336172629187961,0.00351162691105306,0.019628420398009952,0.027155836781049728,0.060862334712419884,0.003578598236885747,2256.0,1.0,0.0,0.0,0.0
85008-2019-09,Phoenix,AZ,1101.0,60700.0,28.7,37696.0,3.0,2510.0,1079.0,1279.0,401.0,588.0,31891.0,7113.0,2009.0,556.0,2335.0,354.0,604.0,863.0,473.0,1348.0,116.0,0.4007,18762.0,967.0,0.4799670510708402,14927.0,8664.0,5013.0,0.07420760102148115,1.410557455856522,0.26376069527723506,0.07117833322104695,0.5344316309719934,0.10874794069192753,0.05123558484349259,0.1427841845140033,0.09390182610152456,0.029983525535420094,0.11555189456342667,0.007775947281713344,0.5696210873146623,0.06275685508320421,0.025567072254769417,0.12532125205930808,0.09985172981878088,0.0009214273747696432,1462.0,4.0,1.0,0.0,1.0
28210-2019-09,Charlotte,NC,1347.0,48931.0,35.0,64490.0,148.0,1269.0,143.0,180.0,502.0,593.0,37058.0,7422.0,41.0,2071.0,2328.0,582.0,703.0,448.0,387.0,2874.0,149.0,0.493,5450.0,489.0,0.5300729598822832,12163.0,12522.0,2865.0,0.05514289756649689,1.6111433827088781,0.2584451268789397,0.07750121221916922,0.5695980053544788,0.30645194253131963,0.21583454251905745,0.0916392471030635,0.05864661654135338,0.001164905683513519,0.1461036970427745,0.042181847908279,0.17440886145797144,0.03903345724907063,0.0552136389360498,0.10886758905397396,0.08509942572193498,0.005604921394395079,2479.0,3.0,0.0,0.0,0.0
32771-2019-09,Sanford,FL,1181.0,52002.0,35.8,53359.0,68.0,588.0,200.0,520.0,751.0,637.0,32570.0,14451.0,105.0,2088.0,1370.0,958.0,1288.0,1639.0,603.0,2428.0,150.0,0.4842,8843.0,146.0,0.5298450059613092,9425.0,16804.0,1923.0,0.06961040931679374,1.6886818009427318,0.22362259857336655,0.18699400463874666,0.5448059690011923,0.2472981808391985,0.11509172724125995,0.15770547286642822,0.18288471754914112,0.004403676781662244,0.2704895965539787,0.03972924118303142,0.153224875966309,0.018992604262395518,0.06365464132620159,0.028556593977154723,0.10801507634321757,0.020497609350097395,3298.0,1.0,1.0,0.0,0.0
12180-2019-09,Troy,NY,1048.0,53275.0,33.6,50669.0,11.0,1444.0,219.0,1369.0,658.0,989.0,40700.0,6616.0,24.0,2248.0,2571.0,637.0,958.0,381.0,543.0,4174.0,17.0,0.4718,9962.0,2243.0,0.5077428437353355,8926.0,9750.0,10759.0,0.0696191256635907,1.4045241302429279,0.2891835821502665,0.07476711548631168,0.5243923040825903,0.20775222900046927,0.14755513843266072,0.17693101830126698,0.13458214414921413,0.002365086813702487,0.11371187236039418,0.04180197090567809,0.07583294228061943,0.05967538542895496,0.033313143549364016,0.07418113561708119,0.15012670107930548,0.005265908268681915,2314.0,3.0,0.0,3.0,0.0
94080-2019-09,South San Francisco,CA,2948.0,67423.0,39.0,92089.0,1055.0,1633.0,298.0,2431.0,994.0,1469.0,22870.0,1371.0,102.0,26835.0,2679.0,657.0,1609.0,2618.0,565.0,4183.0,71.0,0.4007,4890.0,986.0,0.5024694837073402,11822.0,14763.0,3589.0,0.0478522493422595,2.057984927758844,0.2182873149259704,0.1883896415709141,0.5682037286979221,0.2522432997641754,0.0914228082405114,0.14974118624208355,0.052054420530554674,0.003885914302241075,0.018465508802634117,0.3936935467125461,0.33840084244249,0.13842679929114504,0.024694573966500818,0.011390771695118877,0.06373196090354924,0.0,4464.0,1.0,2.0,0.0,0.0
92648-2019-09,Huntington Beach,CA,2333.0,47424.0,42.6,91410.0,2191.0,1788.0,704.0,223.0,782.0,762.0,37109.0,495.0,85.0,5303.0,1908.0,1028.0,1338.0,1740.0,912.0,3201.0,15.0,0.5099,3452.0,505.0,0.4899839743589744,6133.0,11847.0,4919.0,0.03920357519165789,1.877298733142624,0.18927762396174172,0.1965349442067288,0.5933704453441295,0.29385964912280704,0.2109902159244265,0.11597503373819165,0.07712615500660004,0.004006410256410256,0.007570006747638327,0.1091641363022942,0.1722967273954116,0.01191375115362027,0.07045016894960579,0.043733130904183536,0.07049173414304992,0.003724306996039977,3395.0,0.0,0.0,0.0,0.0
92130-2019-09,San Diego,CA,2678.0,54495.0,38.1,141926.0,3979.0,1192.0,20.0,0.0,545.0,694.0,34472.0,1321.0,13.0,15685.0,1665.0,495.0,582.0,312.0,171.0,1935.0,110.0,0.4371,2778.0,429.0,0.4993669143958162,12137.0,13998.0,2062.0,0.05899810490935746,2.0034507999581717,0.22698873636043645,0.043470608940513904,0.5740159647674099,0.23587485090375265,0.4772180934030645,0.03137902559867878,0.034966446339371314,0.0041104688503532435,0.02169006330856042,0.2873474630700064,0.07417194238003487,0.01874340021119324,0.1044445239031716,0.09022846132672722,0.0548123681071658,0.027297038195670826,3757.0,0.0,0.0,0.0,0.0
80016-2019-09,Aurora,CO,1762.0,52270.0,37.1,113243.0,202.0,275.0,29.0,12.0,526.0,520.0,41202.0,3257.0,227.0,4660.0,1291.0,1122.0,1350.0,1244.0,527.0,2809.0,237.0,0.3984,2028.0,139.0,0.5002487086282763,12495.0,14438.0,808.0,0.026069708132615468,2.1648332858364205,0.14782782782782786,0.1766966966966967,0.5295771953319304,0.2752056629041515,0.23068681844270136,0.08435048785154008,0.027115448597094374,0.004228046680696385,0.06028314520757605,0.08915247752056629,0.07631528601492253,0.014254254254254254,0.08387645225276283,0.0470441936101014,0.12341687392385688,0.02373294887434845,2302.0,0.0,0.0,0.0,0.0
92105-2019-09,San Diego,CA,1883.2222222222226,73379.0,30.1,40272.0,11.0,1664.0,303.0,1299.0,674.0,912.0,37044.0,10685.0,549.0,13546.0,1298.0,544.0,1209.0,1313.0,923.0,2425.0,278.0,0.4551,20108.0,571.0,0.4998705351667371,18670.0,11313.0,6196.0,0.09612584577611556,1.6213844653883651,0.16816896723765176,0.13138200565441546,0.5195628176998869,0.10177298682184276,0.04400441543220812,0.1535180364954551,0.05093632958801498,0.0010902301748456644,0.1358290519085842,0.18370378446149446,0.5354120388667057,0.07736570763346083,0.03174693807634111,0.055724389811799016,0.025456874582646262,0.00039656311962987437,1123.0,1.0,0.0,0.0,0.0
