RegionName,City,State,Rent,total_pop,median_age,median_income,million_dollar_housing_units,dwellings_50_or_more_units,mobile_homes,housing_built_1939_or_earlier,armed_forces,gini_index,poverty,walked_to_work,Percent_Female,families_with_young_children_summed,dwellings_1_units,dwellings_under_10_units,unemployment_rate,average_car_per_household,Perc_commuters_under_15_min,Perc_commuters_over_45_min,Percent_pop_25_64,Associates_College_perc,Advanced_degree_perc,HS_perc,Perc_vacat_housing_units,Perc_other_race,Perc_black,Perc_asian,Perc_hispanic,Perc_commuter_by_public_transport,Perc_worked_at_home,Perc_different_house_year_ago_same_city,Perc_different_house_year_ago_dif_city,perc_housing_built_2005_or_later
2035-2019-09,Foxborough,MA,2031.0,17448.0,42.3,98199.0,38.0,239.0,28.0,470.0,12.0,0.4057,849.0,75.0,0.5120357634112792,3915.0,4522.0,1578.0,0.06015037593984962,1.92197404165409,0.19420525948336048,0.3032348149872004,0.5432714351215039,0.27642136634571296,0.23441082072443833,0.1428243924805135,0.02155936207914944,0.0009743237047226043,0.053415864282439246,0.017939018798716184,0.02900045850527281,0.046776821037933444,0.05443609022556391,5.7313159101329664e-05,0.11789316827143512,0.006940342587123449
33435-2018-09,Boynton Beach,FL,1755.0,34304.0,43.1,41204.0,60.0,2158.0,836.0,223.0,0.0,0.5303,7438.0,215.0,0.5163537779850746,6135.0,7654.0,3269.0,0.14235368883239932,1.431152739877572,0.21606869951240812,0.09002256022123571,0.49877565298507465,0.166015625,0.09882229477611941,0.21274486940298507,0.2691747965288633,0.003148320895522388,0.39797108208955223,0.01125233208955224,0.12567047574626866,0.048249763481551564,0.05216939164596453,0.05748600746268657,0.09168027052238806,0.0011318924163208107
53209-2016-09,Milwaukee,WI,672.0,45066.0,34.1,32376.0,29.0,1197.0,32.0,5584.0,22.0,0.4584,12734.0,308.0,0.5391204011893667,8114.0,11646.0,5962.0,0.15658278019196792,1.2422126452457585,0.21794719314938155,0.12256184586108468,0.5035281587005725,0.1314738383703901,0.08935783073714108,0.18630453113211734,0.13011910976130595,0.002130209026760751,0.6743886743886743,0.014645187058980163,0.0426485598899392,0.10525689819219791,0.023685592856119573,0.13484666932942796,0.04036302312164381,0.004935225169648365
60629-2016-09,Chicago,IL,1199.0,115013.0,29.8,40095.0,1.0,465.0,129.0,10323.0,7.0,0.4102,29282.0,1102.0,0.5144896663855391,28907.0,19485.0,13429.0,0.17651016746411483,1.463769060341457,0.0966902282930557,0.3209714394880122,0.5012563797135976,0.06726196169128708,0.02089329032370254,0.19060454035630756,0.11784318234076799,0.00040864945701790233,0.2182101153782616,0.0058775964456191905,0.6841748324102492,0.171721272327825,0.015288576555023924,0.09354594697990662,0.015598236721066314,0.0
53216-2014-09,Milwaukee,WI,681.0,32231.0,34.1,35258.0,0.0,367.0,54.0,4503.0,19.0,0.4248,8351.0,184.0,0.5430486177903261,6592.0,7806.0,5182.0,0.15693430656934307,1.1790074520374187,0.2228099703454356,0.0900857577943416,0.5150631379727592,0.10945983680307778,0.056467376128571875,0.20328255406285875,0.10028530670470756,0.0014892494803139835,0.8107101858459247,0.00667059663057305,0.018367410257205796,0.11212631241484332,0.023114355231143552,0.1466290217492476,0.01939126927492166,0.0004992867332382311
11428-2019-09,New York,NY,2040.0,19859.0,40.0,71663.0,26.0,186.0,19.0,1522.0,0.0,0.3952,1563.0,147.0,0.5162394883931719,3290.0,4134.0,1304.0,0.04854368932038835,1.4033149171270718,0.06164529914529915,0.4514957264957265,0.5691625963039428,0.17649428470718567,0.07956090437584974,0.24895513369253236,0.06638935108153078,0.08097084445339645,0.1843496651392316,0.2530842439196334,0.2479983886399114,0.38632478632478634,0.014808276944199275,0.06002316330127398,0.0078050254292763984,0.0
17404-2016-09,Manchester Township,PA,831.0,35745.0,37.1,52175.0,8.0,246.0,394.0,3036.0,8.0,0.4355,4261.0,347.0,0.5148132605958875,7406.0,12030.0,2129.0,0.0948173409807265,1.7266187050359711,0.29978858350951376,0.14587737843551796,0.5331095258078052,0.1566652678696321,0.09598545251084067,0.27587075115400755,0.06556176783812566,0.004699958036088963,0.13148692124772696,0.01770877045740663,0.09078192754231361,0.01467834491090305,0.028005993902754094,0.03250804308294866,0.08608196950622465,0.006922257720979766
27607-2017-09,Raleigh,NC,1177.0,28571.0,22.9,62513.0,96.0,133.0,107.0,624.0,5.0,0.522,4022.0,600.0,0.5143327149907249,4497.0,5419.0,1804.0,0.060453796027321975,1.7471044776119402,0.3705223880597015,0.06632462686567164,0.37846067691015367,0.18634279514192714,0.183017745266179,0.055440831612474185,0.06288463690276379,0.006195092926393896,0.10878163172447587,0.0597808967134507,0.057365860487907316,0.023507462686567164,0.08000314045693649,0.11081166217493263,0.18987784816772252,0.002125993062548954
55403-2015-09,Minneapolis,MN,1077.0,14804.0,33.0,36849.0,110.0,5521.0,0.0,4339.0,0.0,0.5732,3540.0,2066.0,0.4739935152661443,1154.0,798.0,756.0,0.08484261501210653,0.8818518889668303,0.31443593553548976,0.0648074065607498,0.6434071872466901,0.34740610645771414,0.2629694677114293,0.0978114023236963,0.11877428470505122,0.009456903539583896,0.11827884355579574,0.04370440421507701,0.05228316671169954,0.1485884101040119,0.03515738498789346,0.10618751688732775,0.21271278032964064,0.0006181561285764748
10310-2014-09,New York,NY,1499.0,24454.0,34.5,62457.0,82.0,659.0,43.0,4605.0,13.0,0.4705,5169.0,510.0,0.5101823832501841,4909.0,5289.0,2993.0,0.10537119397878891,1.205342433513768,0.17632970761401057,0.407244785949506,0.5332869878138545,0.1575202420871841,0.13756440664104033,0.19084812300646112,0.09653412715288114,0.005847714075406886,0.2152613069436493,0.047599574711703604,0.2684223439928028,0.35146192994711106,0.018901813205610674,0.05483765437147297,0.004089310542242578,0.00744205826068467
