RegionName,City,State,Rent,total_pop,median_age,median_income,million_dollar_housing_units,dwellings_50_or_more_units,mobile_homes,housing_built_1939_or_earlier,male_60_61,male_62_64,white_including_hispanic,black_including_hispanic,amerindian_including_hispanic,asian_including_hispanic,commute_5_9_mins,commute_35_39_mins,commute_40_44_mins,commute_60_89_mins,commute_90_more_mins,households_retirement_income,armed_forces,gini_index,poverty,walked_to_work,Percent_Female,families_with_young_children_summed,dwellings_1_units,dwellings_under_10_units,unemployment_rate,average_car_per_household,Perc_commuters_under_15_min,Perc_commuters_over_45_min,Percent_pop_25_64,Associates_College_perc,Advanced_degree_perc,HS_perc,Perc_vacat_housing_units,Perc_other_race,Perc_black,Perc_asian,Perc_hispanic,Perc_commuter_by_public_transport,Perc_worked_at_home,Perc_different_house_year_ago_same_city,Perc_different_house_year_ago_dif_city,perc_housing_built_2005_or_later,ESTAB,HIFL_hospital_count,HIFL_transit_station_count,HIFL_uni,HIFL_govbldg
11372-2018-09,New York,NY,1985.0,64109.0,39.3,52792.0,87.0,10577.0,19.0,4473.0,716.0,819.0,39641.0,1613.0,129.0,12926.0,666.0,3057.0,3713.0,4259.0,1415.0,3302.0,0.0,0.4384,10517.0,2302.0,0.4999922007830414,13347.0,1137.0,4138.0,0.05334013547600828,0.5240072350571405,0.06417360616660991,0.3898399529455469,0.6033006286168868,0.19501162083326834,0.12809433932833145,0.20079863981656246,0.07159758797038394,0.00539705813536321,0.013258668829649505,0.1990828120856666,0.5962501364862968,0.7044237377333374,0.015644928152367996,0.049899390101233836,0.009795816500023398,0.0,1784.0,0.0,4.0,0.0,0.0
98409-2015-09,Tacoma,WA,999.0,23423.0,31.4,46886.0,5.0,694.0,48.0,2123.0,221.0,238.0,14433.0,3822.0,219.0,1335.0,952.0,247.0,197.0,362.0,166.0,1259.0,527.0,0.3866,4646.0,248.0,0.5269606796738249,5399.0,6015.0,2198.0,0.14768828622774058,1.6127989657401425,0.2550713384451131,0.08696496166165195,0.5468983477778252,0.1301711992486018,0.05311019083806515,0.1909661443879947,0.08874926369526802,0.015326815523203691,0.15967211714981006,0.05699526106818085,0.14724843102933013,0.02931185091720858,0.025976147688286228,0.11416129445416898,0.10575075780216027,0.0019634792852935407,1168.0,0.0,1.0,1.0,0.0
10528-2014-09,Harrison,NY,2230.0,13209.0,38.5,97500.0,961.0,223.0,0.0,1477.0,113.0,146.0,10346.0,152.0,50.0,1463.0,607.0,87.0,167.0,1017.0,128.0,689.0,29.0,0.5501,744.0,148.0,0.5035960330077978,4024.0,2675.0,1721.0,0.0637599624941397,1.639316951270304,0.25694076038903624,0.2864721485411141,0.5200999318646378,0.2173518055870997,0.25664319781966843,0.13475660534484066,0.05304673634391639,0.014611249905367553,0.011431599666893784,0.11022787493375727,0.13733060791884322,0.2548187444739169,0.029692139396780743,0.05640093875387993,0.05284275872511167,0.0,499.0,1.0,1.0,1.0,0.0
33615-2014-09,Town 'n' Country,FL,1003.0,45916.0,36.3,46827.0,104.0,360.0,1164.0,82.0,602.0,555.0,36457.0,4426.0,567.0,1615.0,1579.0,630.0,1066.0,621.0,395.0,2501.0,7.0,0.4477,6916.0,268.0,0.5048131370328426,8352.0,10971.0,3968.0,0.13115627616655248,1.6345215977705527,0.20836473247927656,0.13107573474001508,0.5813441937450997,0.1969683770363272,0.06821151668263786,0.22469291750152454,0.1064999740623541,0.0021343322589075704,0.08034236431744926,0.03427998954612771,0.4450736126840317,0.0073474001507159,0.05004947857197229,0.04077010192525481,0.11370764003833085,0.0004668776261866473,719.0,1.0,0.0,0.0,0.0
6705-2017-09,Waterbury,CT,979.0,27207.0,36.9,44537.0,0.0,949.0,53.0,430.0,408.0,288.0,17872.0,4660.0,0.0,937.0,814.0,412.0,546.0,497.0,485.0,1517.0,61.0,0.4320000000000001,4893.0,156.0,0.5093909655603337,4909.0,4473.0,4321.0,0.1081758304696449,1.4039103949695422,0.27635090060040024,0.12466644429619747,0.5344947991325761,0.11067004814937333,0.058918660638806186,0.2430992024111442,0.11695297588061772,0.004043077149263058,0.16734663873267908,0.034439666262358955,0.312199066416731,0.04369579719813209,0.011526345933562427,0.0807512772448267,0.04546624030580365,0.0,498.0,0.0,0.0,0.0,0.0
11368-2018-09,New York,NY,2219.0,112982.0,31.6,45980.0,123.0,7437.0,41.0,3690.0,830.0,1026.0,46903.0,13664.0,1096.0,12840.0,1115.0,1140.0,4790.0,12279.0,4048.0,2728.0,0.0,0.4112,24189.0,4876.0,0.4646049813244588,32237.0,2600.0,17722.0,0.06201183016516595,0.5063427518854482,0.07701761573125768,0.4635492869823062,0.5481315607795932,0.08709351932166186,0.037528101821529096,0.2018374608344692,0.07192852304615682,0.00551415269688977,0.10006018657839302,0.10800835531323574,0.7420916606185056,0.6797955560757691,0.010110052129956295,0.06396594147740348,0.004974243684834753,9.676482921007644e-05,1475.0,0.0,3.0,0.0,0.0
80915-2014-09,Colorado Springs,CO,696.0,19199.0,34.2,50087.0,8.0,61.0,682.0,59.0,314.0,165.0,15107.0,1622.0,167.0,407.0,801.0,95.0,119.0,206.0,92.0,1744.0,597.0,0.3955,2792.0,115.0,0.4834105943017866,4824.0,5558.0,789.0,0.0926254302701575,1.7648595689092097,0.27183257918552034,0.061538461538461535,0.5216938382207407,0.16381061513620498,0.05969060888587947,0.20568779623938746,0.04729309271935283,0.008750455752903797,0.0834418459294755,0.021199020782332413,0.1291733944476275,0.0,0.028788985083967874,0.04255429970310954,0.1284962758477004,0.0036092097075295588,650.0,0.0,0.0,1.0,0.0
10305-2018-09,New York,NY,1918.0,41533.0,39.6,74063.0,106.0,1261.0,77.0,572.0,594.0,828.0,31588.0,2048.0,387.0,4792.0,635.0,222.0,906.0,3890.0,1744.0,2638.0,157.0,0.4338,4993.0,696.0,0.5219945585438085,7942.0,8786.0,4878.0,0.07055230083621251,1.360777312366957,0.12133820635366882,0.4386842845094181,0.5713047456239617,0.1974574434786796,0.16252136855030938,0.21590060915416656,0.0813146606106485,0.0054414561914622106,0.04326679989406015,0.11323525870994147,0.16690342619122145,0.3835816699465842,0.02984327274548095,0.04302602749620783,0.009847591072159488,0.0015770880645975273,939.0,3.0,2.0,0.0,0.0
53212-2015-09,Milwaukee,WI,791.0,31224.0,29.7,29653.0,0.0,1404.0,23.0,10348.0,324.0,299.0,12498.0,16372.0,95.0,228.0,1314.0,194.0,291.0,426.0,339.0,1138.0,15.0,0.4808,11868.0,833.0,0.5037471176018448,7224.0,5237.0,7145.0,0.17411750699446396,1.0456662848415426,0.3210697171123821,0.09329108053795022,0.5338841916474507,0.14508070714834742,0.09438252626184986,0.15231872918268,0.13111273306349944,0.0019856520625160133,0.5198565206251601,0.00730207532667179,0.09444657955418907,0.15095068789611996,0.041728674325852734,0.21124775813476807,0.06783243658724059,0.0034503350806184057,878.0,1.0,0.0,0.0,0.0
2126-2014-09,Boston,MA,2139.0,27335.0,37.1,43532.0,20.0,434.0,33.0,5098.0,278.0,295.0,2256.0,23254.0,65.0,170.0,157.0,496.0,723.0,1895.0,497.0,1254.0,33.0,0.4444,5506.0,281.0,0.5532101701115786,3604.0,3360.0,5062.0,0.1817401070225276,1.1036803364879075,0.07663551401869159,0.34834324553950724,0.5294311322480336,0.09573806475214926,0.06230107920248765,0.2430583501006036,0.09720903740269604,0.0068044631424913115,0.8027071520029266,0.00621913297969636,0.11834644229010426,0.3539507221750212,0.012552024839796526,0.09178708615328332,0.031534662520578016,0.0,210.0,0.0,2.0,0.0,0.0
